,score,randomforest-100-accuracy (mean),randomforest-100-accuracy (std),randomforest-100-f1-score macro (mean),randomforest-100-f1-score macro (std),randomforest-100-f1-score weighted (mean),randomforest-100-f1-score weighted (std),KNN-5-accuracy (mean),KNN-5-accuracy (std),KNN-5-f1-score macro (mean),KNN-5-f1-score macro (std),KNN-5-f1-score weighted (mean),KNN-5-f1-score weighted (std),SVM-rbf-C1.0-accuracy (mean),SVM-rbf-C1.0-accuracy (std),SVM-rbf-C1.0-f1-score macro (mean),SVM-rbf-C1.0-f1-score macro (std),SVM-rbf-C1.0-f1-score weighted (mean),SVM-rbf-C1.0-f1-score weighted (std),num_params,num_trainable_params,timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name,config/batch_size,config/num_HL,config/latent_dim,config/opt_lr,config/opt_wd,logdir
0,0.4866197183098591,0.4866197183098591,0.008660031336007849,0.4959121502128766,0.007857868341822739,0.4959121502128766,0.007857868341822767,0.4812206572769953,0.0,0.49143728892660204,0.0,0.4914372889266019,0.0,0.23708920187793428,0.0,0.20305492974883646,0.0,0.20305492974883646,0.0,1246126,1246126,1698062394,False,1,aa2b5a98,2023-10-23_11-59-54,41.18930506706238,41.18930506706238,598802,ff5996df3739,172.17.0.2,41.18930506706238,1,,64,8,189,1.2468786147477213e-05,8.978142012674868e-06,aa2b5a98
1,0.576056338028169,0.576056338028169,0.009401401124178777,0.5840994044795347,0.008892017421937792,0.5840994044795346,0.00889201742193783,0.4694835680751174,0.0,0.45083113403444236,0.0,0.45083113403444225,0.0,0.43661971830985913,0.0,0.44105342536246633,0.0,0.44105342536246633,0.0,251617,251617,1698062602,False,1,176ca9bb,2023-10-23_12-03-22,223.33101749420166,223.33101749420166,598907,ff5996df3739,172.17.0.2,223.33101749420166,1,,128,3,22,3.3523590366406576e-05,4.151122120990912e-06,176ca9bb
2,0.6136150234741783,0.6136150234741783,0.009223888593609618,0.6212341286149036,0.009169156294630665,0.6212341286149036,0.009169156294630627,0.45305164319248825,0.0,0.4149474847416433,0.0,0.41494748474164334,0.0,0.4694835680751174,0.0,0.47413075983933006,0.0,0.4741307598393302,0.0,606853,606853,1698062467,False,1,69930a42,2023-10-23_12-01-07,72.9171097278595,72.9171097278595,598802,ff5996df3739,172.17.0.2,72.9171097278595,1,,128,3,274,0.00018104682870290808,5.350014113571622e-07,69930a42
3,0.4913145539906103,0.4913145539906103,0.0059431872775456175,0.5000676404904405,0.005877056510704479,0.5000676404904405,0.005877056510704481,0.45539906103286387,0.0,0.46671700258725873,0.0,0.4667170025872587,0.0,0.45774647887323944,0.0,0.4456505082666073,0.0,0.44565050826660735,0.0,1281656,1281656,1698062448,False,1,d7287f5b,2023-10-23_12-00-48,20.773672103881836,20.773672103881836,599004,ff5996df3739,172.17.0.2,20.773672103881836,1,,128,5,355,0.00016288867826246055,8.52839067986592e-06,d7287f5b
4,0.6514084507042254,0.6514084507042254,0.010405709041925584,0.6575415439160308,0.009752465009026134,0.6575415439160308,0.009752465009026117,0.4765258215962441,0.0,0.45510646204254535,0.0,0.45510646204254535,0.0,0.5422535211267606,0.0,0.5456349097690222,0.0,0.5456349097690222,0.0,646648,646648,1698062508,False,1,b1bf2e35,2023-10-23_12-01-48,60.075809955596924,60.075809955596924,599004,ff5996df3739,172.17.0.2,60.075809955596924,1,,64,3,295,7.288632863300376e-05,9.792458800103348e-06,b1bf2e35
5,0.5349765258215963,0.5349765258215963,0.0042578303162481325,0.5432054849403656,0.004061592166778314,0.5432054849403656,0.0040615921667782945,0.5211267605633803,0.0,0.5296947672979226,0.0,0.5296947672979228,0.0,0.49061032863849763,0.0,0.42469226798495097,0.0,0.4246922679849509,0.0,967443,967443,1698062486,True,1,faadc396,2023-10-23_12-01-26,19.412150621414185,19.412150621414185,598802,ff5996df3739,172.17.0.2,19.412150621414185,1,,128,7,152,8.378418205390663e-05,7.395233881221942e-06,faadc396
6,0.5962441314553991,0.5962441314553991,0.015213006334290756,0.6018405626039538,0.01387774853434761,0.6018405626039538,0.013877748534347577,0.4084507042253521,0.0,0.3716890607861775,0.0,0.3716890607861775,0.0,0.5187793427230047,0.0,0.5212010059871902,0.0,0.5212010059871902,0.0,187489,187489,1698063339,True,1,2a2386e3,2023-10-23_12-15-39,852.3297498226166,852.3297498226166,598802,ff5996df3739,172.17.0.2,852.3297498226166,1,,128,2,72,1.2689794005880142e-05,7.95445520209283e-06,2a2386e3
7,0.5211267605633803,0.5192488262910798,0.007333567770804379,0.5278458055126405,0.007034627373467948,0.5278458055126405,0.007034627373467948,0.5211267605633803,0.0,0.5324880017823291,0.0,0.532488001782329,0.0,0.4647887323943662,0.0,0.39623777801657595,0.0,0.39623777801657595,0.0,1134900,1134900,1698062535,True,1,17043b74,2023-10-23_12-02-15,26.804707527160645,26.804707527160645,599004,ff5996df3739,172.17.0.2,26.804707527160645,1,,64,6,251,0.00010683655608838087,8.017975362055907e-07,17043b74
8,0.5492957746478873,0.5492957746478873,0.010232157144461684,0.5590515899743057,0.010108364915669917,0.5590515899743057,0.010108364915669918,0.4507042253521127,0.0,0.45550731255759835,0.0,0.45550731255759835,0.0,0.45305164319248825,0.0,0.3898119940629126,0.0,0.38981199406291256,0.0,459836,459836,1698062557,True,1,382731a6,2023-10-23_12-02-37,21.343829870224,21.343829870224,599004,ff5996df3739,172.17.0.2,21.343829870224,1,,128,4,101,0.00028902699011356715,8.306173441218725e-06,382731a6
9,0.4779342723004695,0.4779342723004695,0.007288344927821608,0.4892540809144953,0.006807309637521346,0.4892540809144953,0.006807309637521354,0.4460093896713615,0.0,0.4546507514446836,0.0,0.4546507514446835,0.0,0.39436619718309857,0.0,0.33528121198235267,0.0,0.3352812119823526,0.0,506101,506101,1698062581,True,1,2d6762d4,2023-10-23_12-03-01,24.607537031173706,24.607537031173706,599004,ff5996df3739,172.17.0.2,24.607537031173706,1,,64,5,60,7.260308985946013e-05,2.8621602231520197e-06,2d6762d4
