,score,randomforest-100-accuracy (mean),randomforest-100-accuracy (std),randomforest-100-f1-score macro (mean),randomforest-100-f1-score macro (std),randomforest-100-f1-score weighted (mean),randomforest-100-f1-score weighted (std),KNN-5-accuracy (mean),KNN-5-accuracy (std),KNN-5-f1-score macro (mean),KNN-5-f1-score macro (std),KNN-5-f1-score weighted (mean),KNN-5-f1-score weighted (std),SVM-rbf-C1.0-accuracy (mean),SVM-rbf-C1.0-accuracy (std),SVM-rbf-C1.0-f1-score macro (mean),SVM-rbf-C1.0-f1-score macro (std),SVM-rbf-C1.0-f1-score weighted (mean),SVM-rbf-C1.0-f1-score weighted (std),num_params,num_trainable_params,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/batch_size,config/kernel,config/latent_dim,config/num_CL,config/num_HL,config/opt_lr,config/opt_wd,config/size_CL,logdir
0,0.75,0.75,0.0199913476093722,0.7461045785689816,0.0203162453430423,0.7461045785689816,0.0203162453430423,0.7323529411764705,0.0,0.7308160362595847,0.0,0.7308160362595847,0.0,0.7147058823529412,0.0,0.6523292805907916,0.0,0.6523292805907918,0.0,110886633,110886633,42.16756868362427,False,1,00db4590,2023-11-11_12-03-00,1699704180,42.16756868362427,87070,c2bc4fd3277a,172.17.0.4,42.16756868362427,1,64,3,157,3,3,1.0791527047227352e-05,4.0812845515621925e-06,22,"/home/darlinne.soto/ray_results/P10_convae_uci_p50/my_objective_function_00db4590_1_batch_size=64,kernel=3,latent_dim=157,num_CL=3,num_HL=3,opt_lr=0.0000,opt_wd=0.0000,size_CL=22_2023-11-11_12-02-07"
1,0.6102941176470589,0.6102941176470589,0.0089452390151444,0.6016689892658225,0.009376045140046,0.6016689892658225,0.009376045140046,0.5941176470588235,0.0,0.586010685993187,0.0,0.586010685993187,0.0,0.6058823529411764,0.0,0.5335441924855295,0.0,0.5335441924855294,0.0,149727945,149727945,120.09232425689696,True,1,fd1d666d,2023-11-11_12-04-29,1699704269,120.09232425689696,91459,c2bc4fd3277a,172.17.0.4,120.09232425689696,1,64,4,27,3,4,2.1469376313248287e-05,7.364112510301621e-06,22,"/home/darlinne.soto/ray_results/P10_convae_uci_p50/my_objective_function_fd1d666d_2_batch_size=64,kernel=4,latent_dim=27,num_CL=3,num_HL=4,opt_lr=0.0000,opt_wd=0.0000,size_CL=22_2023-11-11_12-02-18"
2,0.6558823529411765,0.645,0.0078974832835868,0.6349768265562038,0.0076506923896278,0.6349768265562038,0.0076506923896278,0.6176470588235294,0.0,0.6106931666513045,0.0,0.6106931666513045,0.0,0.6558823529411765,0.0,0.5877425968839289,0.0,0.5877425968839289,0.0,58050916,58050916,48.58662343025208,True,1,05593445,2023-11-11_12-03-29,1699704209,48.58662343025208,94415,c2bc4fd3277a,172.17.0.4,48.58662343025208,1,64,4,140,3,3,0.00011045676691375795,3.150638177868812e-06,16,"/home/darlinne.soto/ray_results/P10_convae_uci_p50/my_objective_function_05593445_3_batch_size=64,kernel=4,latent_dim=140,num_CL=3,num_HL=3,opt_lr=0.0001,opt_wd=0.0000,size_CL=16_2023-11-11_12-02-29"
3,0.7329411764705883,0.7329411764705883,0.0077593564460429,0.7184257418706749,0.0087778518964362,0.7184257418706749,0.0087778518964362,0.6647058823529411,0.0,0.642708233876651,0.0,0.642708233876651,0.0,0.7294117647058823,0.0,0.6940891747188692,0.0,0.6940891747188692,0.0,234407016,234407016,186.1755063533783,False,1,52a4ba20,2023-11-11_12-05-59,1699704359,186.1755063533783,98724,c2bc4fd3277a,172.17.0.4,186.1755063533783,1,64,3,130,2,3,0.0003976236132056047,8.245316851243812e-06,32,"/home/darlinne.soto/ray_results/P10_convae_uci_p50/my_objective_function_52a4ba20_4_batch_size=64,kernel=3,latent_dim=130,num_CL=2,num_HL=3,opt_lr=0.0004,opt_wd=0.0000,size_CL=32_2023-11-11_12-02-41"
4,0.6582352941176471,0.6582352941176471,0.0137827935457176,0.6525063333980645,0.0140104625285813,0.6525063333980645,0.0140104625285813,0.6264705882352941,0.0,0.6202330974762127,0.0,0.6202330974762128,0.0,0.6558823529411765,0.0,0.5855340900117019,0.0,0.585534090011702,0.0,107516204,107516204,66.93821716308594,True,1,df87fcef,2023-11-11_12-04-07,1699704247,66.93821716308594,87070,c2bc4fd3277a,172.17.0.4,66.93821716308594,1,64,3,101,3,2,0.0006493156970876788,4.499608756627606e-06,29,"/home/darlinne.soto/ray_results/P10_convae_uci_p50/my_objective_function_df87fcef_5_batch_size=64,kernel=3,latent_dim=101,num_CL=3,num_HL=2,opt_lr=0.0006,opt_wd=0.0000,size_CL=29_2023-11-11_12-02-53"
5,0.7735294117647059,0.7605882352941176,0.0147763019848005,0.7573133277060637,0.0149979973317093,0.7573133277060639,0.0149979973317094,0.7735294117647059,0.0,0.7605365551565317,0.0,0.7605365551565316,0.0,0.7588235294117647,0.0,0.7028270495264524,0.0,0.7028270495264523,0.0,47653747,47653747,442.68424797058105,False,1,c2847829,2023-11-11_12-10-33,1699704633,442.68424797058105,99216,c2bc4fd3277a,172.17.0.4,442.68424797058105,1,128,3,138,2,2,2.6812943557831243e-05,1.3899997409677812e-06,19,"/home/darlinne.soto/ray_results/P10_convae_uci_p50/my_objective_function_c2847829_6_batch_size=128,kernel=3,latent_dim=138,num_CL=2,num_HL=2,opt_lr=0.0000,opt_wd=0.0000,size_CL=19_2023-11-11_12-03-00"
6,0.6058823529411764,0.5949999999999999,0.0082195227132247,0.5907797865535522,0.0079932896265105,0.5907797865535522,0.0079932896265105,0.6058823529411764,0.0,0.602459952944187,0.0,0.602459952944187,0.0,0.5764705882352941,0.0,0.5211013011125889,0.0,0.521101301112589,0.0,60132364,60132364,206.51323676109317,True,1,9f9e7880,2023-11-11_12-06-56,1699704416,206.51323676109317,94415,c2bc4fd3277a,172.17.0.4,206.51323676109317,1,128,4,52,4,4,3.610807091009651e-05,4.3544526386658305e-06,14,"/home/darlinne.soto/ray_results/P10_convae_uci_p50/my_objective_function_9f9e7880_7_batch_size=128,kernel=4,latent_dim=52,num_CL=4,num_HL=4,opt_lr=0.0000,opt_wd=0.0000,size_CL=14_2023-11-11_12-03-29"
7,0.7088235294117647,0.696764705882353,0.0142548480188854,0.6913023312268782,0.0145243708847488,0.6913023312268782,0.0145243708847488,0.7088235294117647,0.0,0.7022697215803353,0.0,0.7022697215803353,0.0,0.6941176470588235,0.0,0.6355816452189815,0.0,0.6355816452189814,0.0,155192885,155192885,62.69626355171204,False,1,41a6b5fe,2023-11-11_12-05-10,1699704310,62.69626355171204,87070,c2bc4fd3277a,172.17.0.4,62.69626355171204,1,128,3,125,2,3,1.642370718541903e-05,3.922903373443863e-06,26,"/home/darlinne.soto/ray_results/P10_convae_uci_p50/my_objective_function_41a6b5fe_8_batch_size=128,kernel=3,latent_dim=125,num_CL=2,num_HL=3,opt_lr=0.0000,opt_wd=0.0000,size_CL=26_2023-11-11_12-04-07"
8,0.621764705882353,0.621764705882353,0.0187959356572593,0.6157574624454513,0.0192613237375506,0.6157574624454513,0.0192613237375506,0.5264705882352941,0.0,0.525897986458952,0.0,0.5258979864589519,0.0,0.4205882352941176,0.0,0.3971695125241862,0.0,0.3971695125241862,0.0,49609968,49609968,44.445876121521,True,1,fc7e739f,2023-11-11_12-05-14,1699704314,44.445876121521,91459,c2bc4fd3277a,172.17.0.4,44.445876121521,1,128,4,24,3,3,8.403852895477363e-05,8.239382955459974e-07,15,"/home/darlinne.soto/ray_results/P10_convae_uci_p50/my_objective_function_fc7e739f_9_batch_size=128,kernel=4,latent_dim=24,num_CL=3,num_HL=3,opt_lr=0.0001,opt_wd=0.0000,size_CL=15_2023-11-11_12-04-29"
9,0.7082352941176471,0.7082352941176471,0.0128741580166113,0.7019243239157027,0.0136167492433851,0.7019243239157027,0.0136167492433851,0.611764705882353,0.0,0.6038131461344853,0.0,0.6038131461344852,0.0,0.6941176470588235,0.0,0.6383848919148838,0.0,0.6383848919148838,0.0,36595247,36595247,43.3578143119812,False,1,9de3e578,2023-11-11_12-05-54,1699704354,43.3578143119812,87070,c2bc4fd3277a,172.17.0.4,43.3578143119812,1,128,4,81,3,2,3.5888825870048936e-05,2.5354094416204255e-06,17,"/home/darlinne.soto/ray_results/P10_convae_uci_p50/my_objective_function_9de3e578_10_batch_size=128,kernel=4,latent_dim=81,num_CL=3,num_HL=2,opt_lr=0.0000,opt_wd=0.0000,size_CL=17_2023-11-11_12-05-10"
