,score,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/umap_epochs,config/umap_mdist,config/umap_ncomp,config/umap_neigh,config/umap_spread,logdir
636,0.1995305164319248,650.9919226169586,True,1,caa78782,2023-09-28_08-17-37,1695889057,650.9919226169586,458924,43acadaf66b7,172.17.0.5,650.9919226169586,1,403,0.43974490807275435,503,138,1.4399269281624025,"/home/darlinne.soto/ray_results/pbal_umap_kuhar_p200/my_objective_function_caa78782_637_umap_epochs=403,umap_mdist=0.4397,umap_ncomp=503,umap_neigh=138,umap_spread=1.4399_2023-09-28_08-06-46"
637,0.3779342723004695,111.6229853630066,False,1,377bd070,2023-09-28_08-08-44,1695888524,111.6229853630066,459898,43acadaf66b7,172.17.0.5,111.6229853630066,1,421,0.32650431563693433,520,12,1.4993526713326546,"/home/darlinne.soto/ray_results/pbal_umap_kuhar_p200/my_objective_function_377bd070_638_umap_epochs=421,umap_mdist=0.3265,umap_ncomp=520,umap_neigh=12,umap_spread=1.4994_2023-09-28_08-06-53"
638,0.2253521126760563,540.2627999782562,True,1,5d365856,2023-09-28_08-17-13,1695889033,540.2627999782562,460144,43acadaf66b7,172.17.0.5,540.2627999782562,1,371,0.7964305171766379,454,131,1.5819407481413381,"/home/darlinne.soto/ray_results/pbal_umap_kuhar_p200/my_objective_function_5d365856_639_umap_epochs=371,umap_mdist=0.7964,umap_ncomp=454,umap_neigh=131,umap_spread=1.5819_2023-09-28_08-08-13"
639,0.3014084507042253,41.30641770362854,True,1,978c36e1,2023-09-28_08-09-02,1695888542,41.30641770362854,460394,43acadaf66b7,172.17.0.5,41.30641770362854,1,364,0.641041461460202,485,2,1.549341236989884,"/home/darlinne.soto/ray_results/pbal_umap_kuhar_p200/my_objective_function_978c36e1_640_umap_epochs=364,umap_mdist=0.6410,umap_ncomp=485,umap_neigh=2,umap_spread=1.5493_2023-09-28_08-08-20"
640,0.3896713615023474,86.9465479850769,False,1,9e66ac5c,2023-09-28_08-10-12,1695888612,86.9465479850769,459898,43acadaf66b7,172.17.0.5,86.9465479850769,1,389,0.3759214183767564,565,7,1.6768820734499306,"/home/darlinne.soto/ray_results/pbal_umap_kuhar_p200/my_objective_function_9e66ac5c_641_umap_epochs=389,umap_mdist=0.3759,umap_ncomp=565,umap_neigh=7,umap_spread=1.6769_2023-09-28_08-08-45"
641,0.3215962441314554,155.9473011493683,True,1,aa98085b,2023-09-28_08-11-38,1695888698,155.9473011493683,460394,43acadaf66b7,172.17.0.5,155.9473011493683,1,414,0.47123718432726147,509,21,1.337997560817682,"/home/darlinne.soto/ray_results/pbal_umap_kuhar_p200/my_objective_function_aa98085b_642_umap_epochs=414,umap_mdist=0.4712,umap_ncomp=509,umap_neigh=21,umap_spread=1.3380_2023-09-28_08-09-02"
642,0.2934272300469484,177.70937061309814,True,1,51042035,2023-09-28_08-13-10,1695888790,177.70937061309814,459898,43acadaf66b7,172.17.0.5,177.70937061309814,1,299,0.14331800413655407,372,42,0.9533237160895949,"/home/darlinne.soto/ray_results/pbal_umap_kuhar_p200/my_objective_function_51042035_643_umap_epochs=299,umap_mdist=0.1433,umap_ncomp=372,umap_neigh=42,umap_spread=0.9533_2023-09-28_08-10-12"
643,0.3380281690140845,134.54852485656738,True,1,d847823a,2023-09-28_08-13-53,1695888833,134.54852485656738,460394,43acadaf66b7,172.17.0.5,134.54852485656738,1,340,0.0004660546701009613,395,27,1.8884130841655937,"/home/darlinne.soto/ray_results/pbal_umap_kuhar_p200/my_objective_function_d847823a_644_umap_epochs=340,umap_mdist=0.0005,umap_ncomp=395,umap_neigh=27,umap_spread=1.8884_2023-09-28_08-11-38"
644,0.3826291079812207,81.9510862827301,False,1,9acd86a9,2023-09-28_08-14-32,1695888872,81.9510862827301,459898,43acadaf66b7,172.17.0.5,81.9510862827301,1,345,0.22924572143927535,419,10,1.1856081707616113,"/home/darlinne.soto/ray_results/pbal_umap_kuhar_p200/my_objective_function_9acd86a9_645_umap_epochs=345,umap_mdist=0.2292,umap_ncomp=419,umap_neigh=10,umap_spread=1.1856_2023-09-28_08-13-10"
645,0.3568075117370892,69.68886852264404,False,1,9f0a662b,2023-09-28_08-15-03,1695888903,69.68886852264404,460394,43acadaf66b7,172.17.0.5,69.68886852264404,1,307,0.9029878373747217,316,13,1.2561185703549167,"/home/darlinne.soto/ray_results/pbal_umap_kuhar_p200/my_objective_function_9f0a662b_646_umap_epochs=307,umap_mdist=0.9030,umap_ncomp=316,umap_neigh=13,umap_spread=1.2561_2023-09-28_08-13-53"
