,score,randomforest-100-accuracy (mean),randomforest-100-accuracy (std),randomforest-100-f1-score macro (mean),randomforest-100-f1-score macro (std),randomforest-100-f1-score weighted (mean),randomforest-100-f1-score weighted (std),KNN-5-accuracy (mean),KNN-5-accuracy (std),KNN-5-f1-score macro (mean),KNN-5-f1-score macro (std),KNN-5-f1-score weighted (mean),KNN-5-f1-score weighted (std),SVM-rbf-C1.0-accuracy (mean),SVM-rbf-C1.0-accuracy (std),SVM-rbf-C1.0-f1-score macro (mean),SVM-rbf-C1.0-f1-score macro (std),SVM-rbf-C1.0-f1-score weighted (mean),SVM-rbf-C1.0-f1-score weighted (std),num_params,num_trainable_params,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/batch_size,config/kernel,config/latent_dim,config/num_CL,config/num_HL,config/opt_lr,config/opt_wd,config/size_CL,logdir
0,0.6928571428571428,0.6709523809523811,0.0186506247881582,0.6509674519269252,0.0196922744795586,0.6509674519269253,0.0196922744795586,0.6928571428571428,0.0,0.687101281855442,0.0,0.687101281855442,0.0,0.5976190476190476,0.0,0.56488563740073,0.0,0.5648856374007298,0.0,21114626,21114626,65.36618328094482,False,1,0457856c,2023-11-10_18-07-49,1699639669,65.36618328094482,56433,c2bc4fd3277a,172.17.0.4,65.36618328094482,1,128,2,326,3,3,3.1309732986242463e-05,3.6967026704527474e-06,9,"/home/darlinne.soto/ray_results/P10_convae_motionsense_p200/my_objective_function_0457856c_1_batch_size=128,kernel=2,latent_dim=326,num_CL=3,num_HL=3,opt_lr=0.0000,opt_wd=0.0000,size_CL=9_2023-11-10_18-06-33"
1,0.6833333333333333,0.6790476190476191,0.0103674005033701,0.6798184417381455,0.0097460191585222,0.6798184417381457,0.0097460191585222,0.6833333333333333,0.0,0.6799745312847875,0.0,0.6799745312847877,0.0,0.5833333333333334,0.0,0.5343143906441127,0.0,0.5343143906441127,0.0,50211771,50211771,180.14401865005493,False,1,03840e4b,2023-11-10_18-09-55,1699639795,180.14401865005493,60620,c2bc4fd3277a,172.17.0.4,180.14401865005493,1,64,3,45,4,2,6.95090893713935e-05,2.563135165428281e-06,20,"/home/darlinne.soto/ray_results/P10_convae_motionsense_p200/my_objective_function_03840e4b_2_batch_size=64,kernel=3,latent_dim=45,num_CL=4,num_HL=2,opt_lr=0.0001,opt_wd=0.0000,size_CL=20_2023-11-10_18-06-44"
2,0.6714285714285714,0.660952380952381,0.0076190476190475,0.6455511420449258,0.00806894346212,0.6455511420449257,0.0080689434621199,0.6714285714285714,0.0,0.6650320305450186,0.0,0.6650320305450185,0.0,0.6047619047619047,0.0,0.5558071833273833,0.0,0.5558071833273833,0.0,60246406,60246406,929.3525104522704,True,1,bba43d01,2023-11-10_18-22-37,1699640557,929.3525104522704,60937,c2bc4fd3277a,172.17.0.4,929.3525104522704,1,128,3,327,3,2,2.3841347488797273e-05,1.8845729864482087e-06,21,"/home/darlinne.soto/ray_results/P10_convae_motionsense_p200/my_objective_function_bba43d01_3_batch_size=128,kernel=3,latent_dim=327,num_CL=3,num_HL=2,opt_lr=0.0000,opt_wd=0.0000,size_CL=21_2023-11-10_18-06-55"
3,0.6252380952380954,0.6252380952380954,0.0089214257119976,0.6193015918468581,0.0085716326012416,0.6193015918468578,0.0085716326012416,0.6095238095238096,0.0,0.6097525499140429,0.0,0.609752549914043,0.0,0.5119047619047619,0.0,0.431152902459532,0.0,0.4311529024595321,0.0,110379445,110379445,327.90505385398865,True,1,2c2d4b64,2023-11-10_18-12-49,1699639969,327.90505385398865,63927,c2bc4fd3277a,172.17.0.4,327.90505385398865,1,64,2,541,3,3,1.0541506229697577e-05,8.51281932333712e-06,21,"/home/darlinne.soto/ray_results/P10_convae_motionsense_p200/my_objective_function_2c2d4b64_4_batch_size=64,kernel=2,latent_dim=541,num_CL=3,num_HL=3,opt_lr=0.0000,opt_wd=0.0000,size_CL=21_2023-11-10_18-07-08"
4,0.6428571428571429,0.6428571428571429,0.0078246079643595,0.6236521361181879,0.0063707772614091,0.6236521361181879,0.0063707772614092,0.638095238095238,0.0,0.6233510109215027,0.0,0.6233510109215027,0.0,0.5785714285714286,0.0,0.5250232037536603,0.0,0.5250232037536602,0.0,4701023,4701023,103.1444890499115,True,1,c4e014b9,2023-11-10_18-09-17,1699639757,103.1444890499115,68206,c2bc4fd3277a,172.17.0.4,103.1444890499115,1,128,3,694,2,3,1.5761247872790832e-05,8.711984752960135e-06,3,"/home/darlinne.soto/ray_results/P10_convae_motionsense_p200/my_objective_function_c4e014b9_5_batch_size=128,kernel=3,latent_dim=694,num_CL=2,num_HL=3,opt_lr=0.0000,opt_wd=0.0000,size_CL=3_2023-11-10_18-07-21"
5,0.6954761904761905,0.6954761904761905,0.0138607424550741,0.6914061802530361,0.0133680647807091,0.6914061802530361,0.013368064780709,0.6476190476190476,0.0,0.6468212989024522,0.0,0.6468212989024521,0.0,0.6714285714285714,0.0,0.6541069532086218,0.0,0.6541069532086218,0.0,5584235,5584235,725.0401065349579,False,1,db8980dc,2023-11-10_18-19-55,1699640395,725.0401065349579,56433,c2bc4fd3277a,172.17.0.4,725.0401065349579,1,128,4,607,3,2,5.451519268847722e-05,1.6827719186295087e-06,5,"/home/darlinne.soto/ray_results/P10_convae_motionsense_p200/my_objective_function_db8980dc_6_batch_size=128,kernel=4,latent_dim=607,num_CL=3,num_HL=2,opt_lr=0.0001,opt_wd=0.0000,size_CL=5_2023-11-10_18-07-50"
6,0.6904761904761905,0.6352380952380953,0.0104219374420187,0.6186078709305887,0.0109443154494737,0.6186078709305889,0.0109443154494737,0.6904761904761905,0.0,0.677645273587979,0.0,0.677645273587979,0.0,0.5928571428571429,0.0,0.5539551933272432,0.0,0.5539551933272432,0.0,304246780,304246780,112.97114324569702,False,1,3e21a485,2023-11-10_18-11-10,1699639870,112.97114324569702,68206,c2bc4fd3277a,172.17.0.4,112.97114324569702,1,128,4,397,4,4,1.904177636287542e-05,5.251873550895085e-06,31,"/home/darlinne.soto/ray_results/P10_convae_motionsense_p200/my_objective_function_3e21a485_7_batch_size=128,kernel=4,latent_dim=397,num_CL=4,num_HL=4,opt_lr=0.0000,opt_wd=0.0000,size_CL=31_2023-11-10_18-09-17"
7,0.7,0.6590476190476191,0.009630356388646,0.632314289858994,0.0088764399592349,0.6323142898589938,0.0088764399592348,0.7,0.0,0.6894496632878638,0.0,0.6894496632878638,0.0,0.5904761904761905,0.0,0.5405629392732961,0.0,0.5405629392732961,0.0,14120305,14120305,77.11980843544006,False,1,7194e2c3,2023-11-10_18-11-13,1699639873,77.11980843544006,60620,c2bc4fd3277a,172.17.0.4,77.11980843544006,1,128,4,491,3,3,0.000384309746236437,1.4295181812245019e-06,7,"/home/darlinne.soto/ray_results/P10_convae_motionsense_p200/my_objective_function_7194e2c3_8_batch_size=128,kernel=4,latent_dim=491,num_CL=3,num_HL=3,opt_lr=0.0004,opt_wd=0.0000,size_CL=7_2023-11-10_18-09-56"
8,0.6447619047619048,0.6447619047619048,0.0083026646543632,0.6493009601634788,0.0077206288760519,0.6493009601634788,0.007720628876052,0.6404761904761904,0.0,0.6404229728194094,0.0,0.6404229728194094,0.0,0.5547619047619048,0.0,0.5120578907939132,0.0,0.5120578907939131,0.0,98686336,98686336,151.31685662269592,True,1,361e052b,2023-11-10_18-13-42,1699640022,151.31685662269592,68206,c2bc4fd3277a,172.17.0.4,151.31685662269592,1,64,3,468,2,3,0.00017043042070395657,8.760178322726384e-06,20,"/home/darlinne.soto/ray_results/P10_convae_motionsense_p200/my_objective_function_361e052b_9_batch_size=64,kernel=3,latent_dim=468,num_CL=2,num_HL=3,opt_lr=0.0002,opt_wd=0.0000,size_CL=20_2023-11-10_18-11-10"
9,0.2761904761904762,0.1666666666666666,2.775557561562892e-17,0.0476190476190476,0.0,0.0476190476190476,0.0,0.1666666666666666,0.0,0.0476190476190476,0.0,0.0476190476190476,0.0,0.2761904761904762,0.0,0.1451051051051051,0.0,0.1451051051051051,0.0,1784272,1784272,78.99646997451782,True,1,5aac6fe4,2023-11-10_18-12-32,1699639952,78.99646997451782,60620,c2bc4fd3277a,172.17.0.4,78.99646997451782,1,64,3,372,3,3,0.00030851128098304085,6.424722245162692e-06,2,"/home/darlinne.soto/ray_results/P10_convae_motionsense_p200/my_objective_function_5aac6fe4_10_batch_size=64,kernel=3,latent_dim=372,num_CL=3,num_HL=3,opt_lr=0.0003,opt_wd=0.0000,size_CL=2_2023-11-10_18-11-13"
