,score,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/umap_epochs,config/umap_mdist,config/umap_ncomp,config/umap_neigh,config/umap_spread,logdir
0,0.1957746478873239,163.1785328388214,False,1,7070c8b5,2023-09-27_17-29-50,1695835790,163.1785328388214,7342,43acadaf66b7,172.17.0.5,163.1785328388214,1,199,0.7984836997419089,43,148,1.1885821633545046,"/home/darlinne.soto/ray_results/pbal_umap_kuhar_p25/my_objective_function_7070c8b5_1_umap_epochs=199,umap_mdist=0.7985,umap_ncomp=43,umap_neigh=148,umap_spread=1.1886_2023-09-27_17-26-38"
1,0.176056338028169,137.0953984260559,True,1,9841f809,2023-09-27_17-29-55,1695835795,137.0953984260559,7654,43acadaf66b7,172.17.0.5,137.0953984260559,1,425,0.02561522297204899,31,134,0.9928500399573683,"/home/darlinne.soto/ray_results/pbal_umap_kuhar_p25/my_objective_function_9841f809_2_umap_epochs=425,umap_mdist=0.0256,umap_ncomp=31,umap_neigh=134,umap_spread=0.9929_2023-09-27_17-27-07"
2,0.2136150234741784,139.636292219162,False,1,f5be255b,2023-09-27_17-30-28,1695835828,139.636292219162,15311,43acadaf66b7,172.17.0.5,139.636292219162,1,506,0.7580530854297167,34,119,1.0704786872934529,"/home/darlinne.soto/ray_results/pbal_umap_kuhar_p25/my_objective_function_f5be255b_3_umap_epochs=506,umap_mdist=0.7581,umap_ncomp=34,umap_neigh=119,umap_spread=1.0705_2023-09-27_17-27-38"
3,0.2394366197183098,68.5711715221405,False,1,7d74b8e6,2023-09-27_17-29-51,1695835791,68.5711715221405,22678,43acadaf66b7,172.17.0.5,68.5711715221405,1,153,0.5865883950508799,10,101,0.9282892305550652,"/home/darlinne.soto/ray_results/pbal_umap_kuhar_p25/my_objective_function_7d74b8e6_4_umap_epochs=153,umap_mdist=0.5866,umap_ncomp=10,umap_neigh=101,umap_spread=0.9283_2023-09-27_17-28-08"
4,0.2934272300469484,103.31379389762878,False,1,3dc5d430,2023-09-27_17-30-59,1695835859,103.31379389762878,23639,43acadaf66b7,172.17.0.5,103.31379389762878,1,393,1.135814277459436,42,50,1.5002215004912824,"/home/darlinne.soto/ray_results/pbal_umap_kuhar_p25/my_objective_function_3dc5d430_5_umap_epochs=393,umap_mdist=1.1358,umap_ncomp=42,umap_neigh=50,umap_spread=1.5002_2023-09-27_17-28-42"
5,0.1859154929577465,234.65817070007324,True,1,6f401ea2,2023-09-27_17-33-45,1695836025,234.65817070007324,7342,43acadaf66b7,172.17.0.5,234.65817070007324,1,529,0.410394000000488,66,147,1.8880227337341935,"/home/darlinne.soto/ray_results/pbal_umap_kuhar_p25/my_objective_function_6f401ea2_6_umap_epochs=529,umap_mdist=0.4104,umap_ncomp=66,umap_neigh=147,umap_spread=1.8880_2023-09-27_17-29-50"
6,0.3685446009389671,71.82971715927124,False,1,60f4e77f,2023-09-27_17-31-03,1695835863,71.82971715927124,22678,43acadaf66b7,172.17.0.5,71.82971715927124,1,598,0.14733613765373565,71,16,0.1684382909446982,"/home/darlinne.soto/ray_results/pbal_umap_kuhar_p25/my_objective_function_60f4e77f_7_umap_epochs=598,umap_mdist=0.1473,umap_ncomp=71,umap_neigh=16,umap_spread=0.1684_2023-09-27_17-29-51"
7,-0.1,1.14550518989563,True,1,27db16cd,2023-09-27_17-29-57,1695835797,1.14550518989563,7654,43acadaf66b7,172.17.0.5,1.14550518989563,1,562,1.1948078867623417,80,114,0.2722904773952721,"/home/darlinne.soto/ray_results/pbal_umap_kuhar_p25/my_objective_function_27db16cd_8_umap_epochs=562,umap_mdist=1.1948,umap_ncomp=80,umap_neigh=114,umap_spread=0.2723_2023-09-27_17-29-55"
8,0.1830985915492957,270.31981801986694,True,1,1c6e59ef,2023-09-27_17-34-27,1695836067,270.31981801986694,7654,43acadaf66b7,172.17.0.5,270.31981801986694,1,175,0.1384162825140005,77,181,0.5691929074519009,"/home/darlinne.soto/ray_results/pbal_umap_kuhar_p25/my_objective_function_1c6e59ef_9_umap_epochs=175,umap_mdist=0.1384,umap_ncomp=77,umap_neigh=181,umap_spread=0.5692_2023-09-27_17-29-57"
9,-0.1,1.092013597488403,True,1,7c55cec3,2023-09-27_17-30-29,1695835829,1.092013597488403,15311,43acadaf66b7,172.17.0.5,1.092013597488403,1,561,1.401647164986949,41,167,0.372993478724027,"/home/darlinne.soto/ray_results/pbal_umap_kuhar_p25/my_objective_function_7c55cec3_10_umap_epochs=561,umap_mdist=1.4016,umap_ncomp=41,umap_neigh=167,umap_spread=0.3730_2023-09-27_17-30-28"
10,-0.1,1.092702865600586,True,1,9f13e465,2023-09-27_17-30-31,1695835831,1.092702865600586,15311,43acadaf66b7,172.17.0.5,1.092702865600586,1,155,1.864048296654352,42,51,0.6041025819137611,"/home/darlinne.soto/ray_results/pbal_umap_kuhar_p25/my_objective_function_9f13e465_11_umap_epochs=155,umap_mdist=1.8640,umap_ncomp=42,umap_neigh=51,umap_spread=0.6041_2023-09-27_17-30-29"
11,0.2347417840375587,56.631935596466064,False,1,cf80e971,2023-09-27_17-31-27,1695835887,56.631935596466064,15311,43acadaf66b7,172.17.0.5,56.631935596466064,1,340,0.09526824255248445,21,75,0.7420663795221494,"/home/darlinne.soto/ray_results/pbal_umap_kuhar_p25/my_objective_function_cf80e971_12_umap_epochs=340,umap_mdist=0.0953,umap_ncomp=21,umap_neigh=75,umap_spread=0.7421_2023-09-27_17-30-31"
12,0.1772300469483568,221.1459243297577,True,1,6bce66c1,2023-09-27_17-34-41,1695836081,221.1459243297577,23639,43acadaf66b7,172.17.0.5,221.1459243297577,1,493,0.2773186589572292,38,196,1.8467648210563785,"/home/darlinne.soto/ray_results/pbal_umap_kuhar_p25/my_objective_function_6bce66c1_13_umap_epochs=493,umap_mdist=0.2773,umap_ncomp=38,umap_neigh=196,umap_spread=1.8468_2023-09-27_17-30-59"
13,-0.1,1.3477320671081543,True,1,39b02bb1,2023-09-27_17-31-04,1695835864,1.3477320671081543,22678,43acadaf66b7,172.17.0.5,1.3477320671081543,1,569,0.8359340244922566,89,158,0.19826385977549976,"/home/darlinne.soto/ray_results/pbal_umap_kuhar_p25/my_objective_function_39b02bb1_14_umap_epochs=569,umap_mdist=0.8359,umap_ncomp=89,umap_neigh=158,umap_spread=0.1983_2023-09-27_17-31-03"
14,-0.1,1.1665542125701904,True,1,f3365a79,2023-09-27_17-31-05,1695835865,1.1665542125701904,22678,43acadaf66b7,172.17.0.5,1.1665542125701904,1,499,1.5705562810997138,71,17,0.9380878982750145,"/home/darlinne.soto/ray_results/pbal_umap_kuhar_p25/my_objective_function_f3365a79_15_umap_epochs=499,umap_mdist=1.5706,umap_ncomp=71,umap_neigh=17,umap_spread=0.9381_2023-09-27_17-31-04"
15,0.1995305164319248,165.94187545776367,True,1,d97cf103,2023-09-27_17-33-52,1695836032,165.94187545776367,22678,43acadaf66b7,172.17.0.5,165.94187545776367,1,437,0.324013031387709,39,131,0.8173789129771813,"/home/darlinne.soto/ray_results/pbal_umap_kuhar_p25/my_objective_function_d97cf103_16_umap_epochs=437,umap_mdist=0.3240,umap_ncomp=39,umap_neigh=131,umap_spread=0.8174_2023-09-27_17-31-05"
16,0.3286384976525822,89.94038414955139,False,1,dcb43b8c,2023-09-27_17-32-58,1695835978,89.94038414955139,15311,43acadaf66b7,172.17.0.5,89.94038414955139,1,561,0.4334448852938584,87,20,0.6477524011320344,"/home/darlinne.soto/ray_results/pbal_umap_kuhar_p25/my_objective_function_dcb43b8c_17_umap_epochs=561,umap_mdist=0.4334,umap_ncomp=87,umap_neigh=20,umap_spread=0.6478_2023-09-27_17-31-27"
17,-0.1,0.9738979339599608,True,1,29b308f9,2023-09-27_17-32-59,1695835979,0.9738979339599608,15311,43acadaf66b7,172.17.0.5,0.9738979339599608,1,494,1.7536379072316686,5,75,1.3840370138139448,"/home/darlinne.soto/ray_results/pbal_umap_kuhar_p25/my_objective_function_29b308f9_18_umap_epochs=494,umap_mdist=1.7536,umap_ncomp=5,umap_neigh=75,umap_spread=1.3840_2023-09-27_17-32-58"
18,0.2136150234741784,208.44133520126343,True,1,9d729fc2,2023-09-27_17-36-27,1695836187,208.44133520126343,15311,43acadaf66b7,172.17.0.5,208.44133520126343,1,555,1.4526550659650264,53,151,1.9644921022091424,"/home/darlinne.soto/ray_results/pbal_umap_kuhar_p25/my_objective_function_9d729fc2_19_umap_epochs=555,umap_mdist=1.4527,umap_ncomp=53,umap_neigh=151,umap_spread=1.9645_2023-09-27_17-32-59"
19,-0.1,1.1404638290405271,True,1,d3284849,2023-09-27_17-33-47,1695836027,1.1404638290405271,7342,43acadaf66b7,172.17.0.5,1.1404638290405271,1,170,1.1725777667752642,30,126,0.6571302425418108,"/home/darlinne.soto/ray_results/pbal_umap_kuhar_p25/my_objective_function_d3284849_20_umap_epochs=170,umap_mdist=1.1726,umap_ncomp=30,umap_neigh=126,umap_spread=0.6571_2023-09-27_17-33-45"
20,-0.1,1.3651118278503418,True,1,245e88a2,2023-09-27_17-33-48,1695836028,1.3651118278503418,7342,43acadaf66b7,172.17.0.5,1.3651118278503418,1,295,0.5216697006677621,58,9,0.018508921107628917,"/home/darlinne.soto/ray_results/pbal_umap_kuhar_p25/my_objective_function_245e88a2_21_umap_epochs=295,umap_mdist=0.5217,umap_ncomp=58,umap_neigh=9,umap_spread=0.0185_2023-09-27_17-33-47"
21,-0.1,1.058513879776001,True,1,554a885a,2023-09-27_17-33-49,1695836029,1.058513879776001,7342,43acadaf66b7,172.17.0.5,1.058513879776001,1,594,0.21894338736443486,86,32,0.09835060669370055,"/home/darlinne.soto/ray_results/pbal_umap_kuhar_p25/my_objective_function_554a885a_22_umap_epochs=594,umap_mdist=0.2189,umap_ncomp=86,umap_neigh=32,umap_spread=0.0984_2023-09-27_17-33-48"
