,score,timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name,config/umap_ncomp,config/umap_spread,config/umap_mdist,config/umap_neigh,config/umap_epochs,logdir
0,0.2136150234741784,1695693725,False,1,15921a94,2023-09-26_02-02-05,30.50683307647705,30.50683307647705,1710,63a400426782,172.17.0.2,30.50683307647705,1,,59,1.9416370520339201,1.8992634232406287,105,528,15921a94
1,0.22300469483568075,1695693755,False,1,ff29e851,2023-09-26_02-02-35,38.09640669822693,38.09640669822693,1739,63a400426782,172.17.0.2,38.09640669822693,1,,171,1.1318361651928308,0.9488614973712743,104,392,ff29e851
2,-0.1,1695693725,True,1,3a038193,2023-09-26_02-02-05,0.48453426361083984,0.48453426361083984,1710,63a400426782,172.17.0.2,0.48453426361083984,1,,96,1.307209337079845,1.5550854441004918,16,544,3a038193
3,-0.1,1695693726,True,1,379c4df8,2023-09-26_02-02-06,0.5118222236633301,0.5118222236633301,1710,63a400426782,172.17.0.2,0.5118222236633301,1,,84,0.07698910060468078,0.8254078996522056,151,242,379c4df8
4,-0.1,1695693726,True,1,6c00ef01,2023-09-26_02-02-06,0.509218692779541,0.509218692779541,1710,63a400426782,172.17.0.2,0.509218692779541,1,,27,0.46535967526712474,1.926492252646058,132,296,6c00ef01
5,-0.1,1695693732,True,1,4affc7f2,2023-09-26_02-02-12,0.4696228504180908,0.4696228504180908,1710,63a400426782,172.17.0.2,0.4696228504180908,1,,63,0.14852479135105678,0.4707210517689706,112,554,4affc7f2
6,0.2652582159624413,1695693758,False,1,c3ebbdf8,2023-09-26_02-02-38,26.19649314880371,26.19649314880371,1710,63a400426782,172.17.0.2,26.19649314880371,1,,153,0.7139981016574559,0.6198520519156008,81,322,c3ebbdf8
7,-0.1,1695693751,False,1,363cc280,2023-09-26_02-02-31,0.5341761112213135,0.5341761112213135,1929,63a400426782,172.17.0.2,0.5341761112213135,1,,41,1.077547768505817,1.770828512961311,25,362,363cc280
8,0.2631455399061033,1695693775,False,1,f16a65b0,2023-09-26_02-02-55,23.773035764694214,23.773035764694214,1929,63a400426782,172.17.0.2,23.773035764694214,1,,41,1.2406658871497231,0.011895034963367968,168,219,f16a65b0
9,0.2676056338028169,1695693772,False,1,5ad73121,2023-09-26_02-02-52,16.653208017349243,16.653208017349243,1739,63a400426782,172.17.0.2,16.653208017349243,1,,53,1.8707111252993358,1.2309840816699362,79,168,5ad73121
