,score,randomforest-100-accuracy (mean),randomforest-100-accuracy (std),randomforest-100-f1-score macro (mean),randomforest-100-f1-score macro (std),randomforest-100-f1-score weighted (mean),randomforest-100-f1-score weighted (std),KNN-5-accuracy (mean),KNN-5-accuracy (std),KNN-5-f1-score macro (mean),KNN-5-f1-score macro (std),KNN-5-f1-score weighted (mean),KNN-5-f1-score weighted (std),SVM-rbf-C1.0-accuracy (mean),SVM-rbf-C1.0-accuracy (std),SVM-rbf-C1.0-f1-score macro (mean),SVM-rbf-C1.0-f1-score macro (std),SVM-rbf-C1.0-f1-score weighted (mean),SVM-rbf-C1.0-f1-score weighted (std),num_params,num_trainable_params,timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name,config/umap_ncomp,config/umap_spread,config/umap_mdist,config/umap_neigh,config/umap_epochs,logdir
815,0.7170588235294119,0.7170588235294119,0.010669621851304163,0.7230652383023488,0.010922446431201127,0.7230652383023488,0.010922446431201077,0.6794117647058824,0.0,0.6806131479809928,0.0,0.6806131479809928,0.0,0.6617647058823529,0.0,0.6605548451548452,0.0,0.6605548451548451,0.0,-1,-1,1699449181,False,1,427dbeff,2023-11-08_13-13-01,49.1049485206604,49.1049485206604,315391,a4551403631c,172.17.0.2,49.1049485206604,1,,63,1.8869972489059623,0.8626057499004899,9,246,427dbeff
816,0.6911764705882353,0.6911764705882353,0.007440653318043219,0.7000775609216972,0.008103620483145215,0.7000775609216972,0.008103620483145235,0.6705882352941176,0.0,0.6755203422900697,0.0,0.6755203422900697,0.0,0.65,0.0,0.6466233018301939,0.0,0.6466233018301939,0.0,-1,-1,1699449176,True,1,8496811c,2023-11-08_13-12-56,38.57723951339722,38.57723951339722,306062,a4551403631c,172.17.0.2,38.57723951339722,1,,70,1.9362414325533288,0.8915129851742757,13,223,8496811c
817,0.7123529411764705,0.7123529411764705,0.005703152773430973,0.7163478520333181,0.005354443797626748,0.7163478520333181,0.00535444379762677,0.6941176470588235,0.0,0.6968008575103568,0.0,0.6968008575103568,0.0,0.6882352941176471,0.0,0.6950696311339755,0.0,0.6950696311339752,0.0,-1,-1,1699449194,False,1,77ca6fae,2023-11-08_13-13-14,45.828808069229126,45.828808069229126,310569,a4551403631c,172.17.0.2,45.828808069229126,1,,109,1.940302888720241,0.8326129332256434,6,285,77ca6fae
818,0.671764705882353,0.671764705882353,0.009593827311941241,0.6797608175211162,0.009075875423934484,0.6797608175211162,0.009075875423934527,0.6647058823529411,0.0,0.6768088603019763,0.0,0.6768088603019763,0.0,0.6411764705882353,0.0,0.6331382150886272,0.0,0.6331382150886272,0.0,-1,-1,1699449200,True,1,a19e962e,2023-11-08_13-13-20,49.71708297729492,49.71708297729492,310019,a4551403631c,172.17.0.2,49.71708297729492,1,,116,1.9614021081906785,0.9691144901670241,19,257,a19e962e
819,0.6411764705882353,0.6408823529411765,0.0112728046451393,0.6468489145854053,0.011097858440579079,0.6468489145854053,0.011097858440579084,0.6411764705882353,0.0,0.6568392084873194,0.0,0.6568392084873192,0.0,0.6,0.0,0.5810921685934056,0.0,0.5810921685934056,0.0,-1,-1,1699449210,True,1,58104928,2023-11-08_13-13-30,58.55793762207031,58.55793762207031,312648,a4551403631c,172.17.0.2,58.55793762207031,1,,122,1.8557656298986205,0.9209140804115928,27,320,58104928
820,0.7094117647058823,0.7094117647058823,0.010989142171923188,0.7173664125454147,0.01087192440717495,0.7173664125454147,0.010871924407174927,0.6911764705882353,0.0,0.6976676638342588,0.0,0.6976676638342588,0.0,0.6558823529411765,0.0,0.6516223949388328,0.0,0.6516223949388327,0.0,-1,-1,1699449193,False,1,e656e033,2023-11-08_13-13-13,36.253005027770996,36.253005027770996,287602,a4551403631c,172.17.0.2,36.253005027770996,1,,47,1.9347690398049364,0.8939079237202535,14,305,e656e033
821,0.6982352941176471,0.6982352941176471,0.009772498662256572,0.7047715049742422,0.009980206362071994,0.7047715049742422,0.00998020636207196,0.6617647058823529,0.0,0.6614025911717204,0.0,0.6614025911717204,0.0,0.6764705882352942,0.0,0.6713916837402724,0.0,0.6713916837402724,0.0,-1,-1,1699449201,True,1,6b75e87c,2023-11-08_13-13-21,44.278210401535034,44.278210401535034,312865,a4551403631c,172.17.0.2,44.278210401535034,1,,105,1.9707533884610036,0.9446044899538139,9,231,6b75e87c
822,0.7352941176470589,0.7326470588235294,0.013885966628368083,0.7354974089871309,0.013910207451043016,0.7354974089871309,0.013910207451043018,0.7352941176470589,0.0,0.7360333716194495,0.0,0.7360333716194495,0.0,0.6911764705882353,0.0,0.6957854133460591,0.0,0.6957854133460591,0.0,-1,-1,1699449200,False,1,80829e2a,2023-11-08_13-13-20,41.018882513046265,41.018882513046265,310920,a4551403631c,172.17.0.2,41.018882513046265,1,,95,1.9955901539105279,0.7901268249439253,5,249,80829e2a
823,0.65,0.6473529411764705,0.014071616134006683,0.6556089166547066,0.013259464087029476,0.6556089166547066,0.013259464087029412,0.65,0.0,0.6653993984878266,0.0,0.6653993984878266,0.0,0.6029411764705882,0.0,0.5961383844590776,0.0,0.5961383844590777,0.0,-1,-1,1699449211,True,1,8c12510e,2023-11-08_13-13-31,50.33271670341492,50.33271670341492,309621,a4551403631c,172.17.0.2,50.33271670341492,1,,101,1.8704391455797575,0.9810452996636599,24,278,8c12510e
824,0.6941176470588235,0.6929411764705883,0.017310516434779013,0.7008017058282582,0.016382101990418257,0.7008017058282581,0.016382101990418268,0.6941176470588235,0.0,0.7010670439213632,0.0,0.7010670439213633,0.0,0.6235294117647059,0.0,0.6224700598803833,0.0,0.6224700598803832,0.0,-1,-1,1699449210,True,1,913949b3,2023-11-08_13-13-30,34.25726342201233,34.25726342201233,306062,a4551403631c,172.17.0.2,34.25726342201233,1,,39,1.917366955191171,0.8657687035350629,16,268,913949b3
