,score,randomforest-100-accuracy (mean),randomforest-100-accuracy (std),randomforest-100-f1-score macro (mean),randomforest-100-f1-score macro (std),randomforest-100-f1-score weighted (mean),randomforest-100-f1-score weighted (std),KNN-5-accuracy (mean),KNN-5-accuracy (std),KNN-5-f1-score macro (mean),KNN-5-f1-score macro (std),KNN-5-f1-score weighted (mean),KNN-5-f1-score weighted (std),SVM-rbf-C1.0-accuracy (mean),SVM-rbf-C1.0-accuracy (std),SVM-rbf-C1.0-f1-score macro (mean),SVM-rbf-C1.0-f1-score macro (std),SVM-rbf-C1.0-f1-score weighted (mean),SVM-rbf-C1.0-f1-score weighted (std),num_params,num_trainable_params,timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name,config/batch_size,config/num_HL,config/latent_dim,config/opt_lr,config/opt_wd,logdir
0,0.7123728813559322,0.7123728813559322,0.006171912357977332,0.7146337534560192,0.006193478298232362,0.7146337534560192,0.006193478298232353,0.6584745762711864,0.0,0.6626688910863987,0.0,0.6626688910863987,0.0,0.6516949152542373,0.0,0.5994922971032443,0.0,0.5994922971032443,0.0,465217,465217,1699184837,False,1,b10d9a6d,2023-11-05_11-47-17,1386.3439066410065,1386.3439066410065,9223,39e3acd4da05,172.17.0.2,1386.3439066410065,1,,128,4,104,3.0122580646262737e-05,5.926958981935993e-07,b10d9a6d
1,0.7127966101694915,0.7127966101694915,0.006358191688780569,0.7159719012799481,0.006068485227872664,0.7159719012799481,0.006068485227872716,0.6601694915254237,0.0,0.665294665450065,0.0,0.665294665450065,0.0,0.6474576271186441,0.0,0.5885025041250054,0.0,0.5885025041250053,0.0,505153,505153,1699184043,False,1,2bec72dc,2023-11-05_11-34-03,584.5499482154846,584.5499482154846,9260,39e3acd4da05,172.17.0.2,584.5499482154846,1,,64,4,128,3.9625628402403756e-05,4.1424349793108444e-06,2bec72dc
2,0.7385593220338984,0.7385593220338984,0.006664811098654844,0.7382428873261564,0.006506435612624541,0.7382428873261564,0.00650643561262452,0.7127118644067797,0.0,0.7058809319427559,0.0,0.7058809319427559,0.0,0.65,0.0,0.5864302091721465,0.0,0.5864302091721465,0.0,421183,421183,1699185364,False,1,86e8f1eb,2023-11-05_11-56-04,1897.9021401405334,1897.9021401405334,9294,39e3acd4da05,172.17.0.2,1897.9021401405334,1,,64,3,162,1.1474965657444697e-05,6.37134073359057e-07,86e8f1eb
3,0.6489830508474577,0.6489830508474577,0.006013964406511925,0.6537694410979084,0.00580854098134876,0.6537694410979082,0.005808540981348745,0.6364406779661017,0.0,0.6422423488374747,0.0,0.6422423488374746,0.0,0.597457627118644,0.0,0.5374702833168274,0.0,0.5374702833168273,0.0,513129,513129,1699184472,True,1,c1b25abc,2023-11-05_11-41-12,428.59075689315796,428.59075689315796,9260,39e3acd4da05,172.17.0.2,428.59075689315796,1,,64,5,64,4.016560081887502e-05,3.2890203856033953e-06,c1b25abc
4,0.6853389830508474,0.6853389830508474,0.0076087349068737825,0.6892646573321956,0.007423748144907456,0.6892646573321956,0.00742374814490745,0.6567796610169492,0.0,0.6612276670364601,0.0,0.6612276670364599,0.0,0.6423728813559322,0.0,0.5809814538825615,0.0,0.5809814538825615,0.0,391573,391573,1699184770,True,1,6f6c7904,2023-11-05_11-46-10,298.38042545318604,298.38042545318604,9260,39e3acd4da05,172.17.0.2,298.38042545318604,1,,128,4,54,0.0002434224695008473,7.0397019321502335e-06,6f6c7904
5,0.2,0.2,0.0,0.06666666666666668,0.0,0.06666666666666667,0.0,0.2,0.0,0.06666666666666668,0.0,0.06666666666666667,0.0,0.2,0.0,0.06666666666666668,0.0,0.06666666666666667,0.0,980331,980331,1699184826,True,1,221df8e8,2023-11-05_11-47-06,55.625688552856445,55.625688552856445,9260,39e3acd4da05,172.17.0.2,55.625688552856445,1,,128,7,156,0.0008015933412966272,7.087268470147141e-06,221df8e8
6,0.7472881355932204,0.7472881355932204,0.00693466865948432,0.746477521352322,0.006745179681073342,0.746477521352322,0.006745179681073336,0.6771186440677966,0.0,0.6677226928950967,0.0,0.6677226928950968,0.0,0.6923728813559322,0.0,0.6318231841033682,0.0,0.6318231841033682,0.0,247506,247506,1699185508,False,1,0f70ad3e,2023-11-05_11-58-28,682.4130110740662,682.4130110740662,9260,39e3acd4da05,172.17.0.2,682.4130110740662,1,,128,2,137,0.00015301867298230556,9.266667851886855e-06,0f70ad3e
7,0.6894067796610169,0.6894067796610169,0.004456209093266078,0.6923964824629754,0.004421964470838144,0.6923964824629754,0.0044219644708381675,0.6661016949152543,0.0,0.6702410930591685,0.0,0.6702410930591685,0.0,0.6398305084745762,0.0,0.5773578410528641,0.0,0.577357841052864,0.0,517952,517952,1699185101,True,1,536e0e35,2023-11-05_11-51-41,264.1858832836151,264.1858832836151,9223,39e3acd4da05,172.17.0.2,264.1858832836151,1,,64,4,135,0.0003270113821063098,3.1476729796209716e-06,536e0e35
8,0.2,0.2,0.0,0.06666666666666668,0.0,0.06666666666666667,0.0,0.2,0.0,0.06666666666666668,0.0,0.06666666666666667,0.0,0.2,0.0,0.06666666666666668,0.0,0.06666666666666667,0.0,1177134,1177134,1699185353,True,1,5ace19d2,2023-11-05_11-55-53,251.32096886634827,251.32096886634827,9223,39e3acd4da05,172.17.0.2,251.32096886634827,1,,128,8,171,1.8877317141308544e-05,7.709975993317271e-06,5ace19d2
9,0.6103389830508474,0.6103389830508474,0.004996407787452089,0.6149843752049227,0.004710549110569525,0.6149843752049227,0.00471054911056947,0.6093220338983051,0.0,0.6144038915718406,0.0,0.6144038915718406,0.0,0.5686440677966101,0.0,0.5050125449423838,0.0,0.5050125449423837,0.0,640253,640253,1699185851,True,1,cc1a8af5,2023-11-05_12-04-11,498.13544368743896,498.13544368743896,9223,39e3acd4da05,172.17.0.2,498.13544368743896,1,,128,6,74,2.425765143186956e-05,2.464593336101392e-06,cc1a8af5
