,score,timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name,config/umap_ncomp,config/umap_spread,config/umap_mdist,config/umap_neigh,config/umap_epochs,logdir
0,0.2904761904761905,1695839531,False,1,edfb0972,2023-09-27_18-32-11,83.58427381515503,83.58427381515503,38217,516b0028877c,172.17.0.2,83.58427381515503,1,,81,0.9929446284748138,0.2575734866834971,165,467,edfb0972
1,0.3976190476190476,1695839508,False,1,ebbc0125,2023-09-27_18-31-48,54.03630065917969,54.03630065917969,38254,516b0028877c,172.17.0.2,54.03630065917969,1,,39,1.290733000498786,0.663585617650746,85,259,ebbc0125
2,-0.1,1695839466,False,1,21a42275,2023-09-27_18-31-06,1.9485013484954834,1.9485013484954834,38288,516b0028877c,172.17.0.2,1.9485013484954834,1,,52,0.7369800118494885,1.135532503194585,165,233,21a42275
3,-0.1,1695839467,False,1,faca7c1e,2023-09-27_18-31-07,1.9418134689331055,1.9418134689331055,38288,516b0028877c,172.17.0.2,1.9418134689331055,1,,14,0.7449938549087334,1.208207166480583,113,431,faca7c1e
4,0.319047619047619,1695839535,False,1,b9a3d392,2023-09-27_18-32-15,67.14216041564941,67.14216041564941,38288,516b0028877c,172.17.0.2,67.14216041564941,1,,65,0.6327269371421067,0.2778210576303788,134,270,b9a3d392
5,-0.1,1695839482,False,1,17d49f60,2023-09-27_18-31-22,2.469550848007202,2.469550848007202,38383,516b0028877c,172.17.0.2,2.469550848007202,1,,80,0.6810840596522629,1.4773591990901915,174,415,17d49f60
6,0.4166666666666667,1695839559,False,1,5c2d077b,2023-09-27_18-32-39,77.42976665496826,77.42976665496826,38383,516b0028877c,172.17.0.2,77.42976665496826,1,,66,1.4862739702063232,0.9146493494373611,78,530,5c2d077b
7,0.4238095238095238,1695839552,False,1,89dabe13,2023-09-27_18-32-32,61.43830060958862,61.43830060958862,38493,516b0028877c,172.17.0.2,61.43830060958862,1,,62,0.7547095739455214,0.540859268874825,50,194,89dabe13
8,-0.1,1695839511,True,1,a6988deb,2023-09-27_18-31-51,2.430196762084961,2.430196762084961,38254,516b0028877c,172.17.0.2,2.430196762084961,1,,19,0.46900085995694174,1.3929303565655773,68,415,a6988deb
9,-0.1,1695839515,False,1,75c72c46,2023-09-27_18-31-55,2.268017053604126,2.268017053604126,38254,516b0028877c,172.17.0.2,2.268017053604126,1,,31,0.08228765891629153,0.7581977515149152,71,186,75c72c46
10,0.36428571428571427,1695839562,False,1,da77478e,2023-09-27_18-32-42,47.4944269657135,47.4944269657135,38254,516b0028877c,172.17.0.2,47.4944269657135,1,,46,0.6393159331753824,0.6221318604926944,74,240,da77478e
11,0.34523809523809523,1695839570,False,1,4dcc734d,2023-09-27_18-32-50,38.5751416683197,38.5751416683197,38217,516b0028877c,172.17.0.2,38.5751416683197,1,,11,0.9877050334769095,0.4201833319053294,51,512,4dcc734d
12,-0.1,1695839537,True,1,0b510065,2023-09-27_18-32-17,2.281975507736206,2.281975507736206,38288,516b0028877c,172.17.0.2,2.281975507736206,1,,40,0.5656387128589648,0.6207966508111289,166,397,0b510065
13,0.34523809523809523,1695839589,True,1,4da9d821,2023-09-27_18-33-09,52.48281168937683,52.48281168937683,38288,516b0028877c,172.17.0.2,52.48281168937683,1,,27,1.811758063413117,0.7803762414558251,153,357,4da9d821
14,-0.1,1695839554,True,1,5f9e34b0,2023-09-27_18-32-34,2.3781843185424805,2.3781843185424805,38493,516b0028877c,172.17.0.2,2.3781843185424805,1,,59,1.4259193936437662,1.9858971670273662,23,505,5f9e34b0
15,0.2714285714285714,1695839635,True,1,b7a74b0d,2023-09-27_18-33-55,80.34933948516846,80.34933948516846,38493,516b0028877c,172.17.0.2,80.34933948516846,1,,79,0.5179831364848659,0.05216895561567014,122,508,b7a74b0d
16,-0.1,1695839561,True,1,490088cc,2023-09-27_18-32-41,2.2892634868621826,2.2892634868621826,38383,516b0028877c,172.17.0.2,2.2892634868621826,1,,88,0.3537656348042548,1.9098003401869712,15,473,490088cc
17,-0.1,1695839564,True,1,bc4af07e,2023-09-27_18-32-44,2.482555866241455,2.482555866241455,38383,516b0028877c,172.17.0.2,2.482555866241455,1,,15,0.24668321853782227,0.8234806570500788,130,540,bc4af07e
18,0.5333333333333333,1695839618,False,1,9aa790fd,2023-09-27_18-33-38,56.27245616912842,56.27245616912842,38254,516b0028877c,172.17.0.2,56.27245616912842,1,,56,1.9786511543916967,0.6266711561895821,15,545,9aa790fd
19,0.3380952380952381,1695839607,True,1,f80627f7,2023-09-27_18-33-27,42.835100173950195,42.835100173950195,38383,516b0028877c,172.17.0.2,42.835100173950195,1,,19,1.5936167012345288,1.0041505616366597,153,279,f80627f7
20,0.37142857142857144,1695839641,False,1,bf9e323f,2023-09-27_18-34-01,71.25725412368774,71.25725412368774,38217,516b0028877c,172.17.0.2,71.25725412368774,1,,69,1.2029251832826386,0.008256340586740185,41,585,bf9e323f
21,0.3119047619047619,1695839658,True,1,5ac275e9,2023-09-27_18-34-18,68.59692573547363,68.59692573547363,38288,516b0028877c,172.17.0.2,68.59692573547363,1,,71,1.6304357424530256,1.6282700757947715,196,339,5ac275e9
22,0.430952380952381,1695839661,False,1,c32804b5,2023-09-27_18-34-21,53.77242875099182,53.77242875099182,38383,516b0028877c,172.17.0.2,53.77242875099182,1,,61,1.140031080609723,0.9867538736068734,87,181,c32804b5
23,0.6190476190476191,1695839665,False,1,21cde2be,2023-09-27_18-34-25,46.850021839141846,46.850021839141846,38254,516b0028877c,172.17.0.2,46.850021839141846,1,,55,1.9972939359738389,0.43610649976811044,6,310,21cde2be
24,0.4095238095238095,1695839695,False,1,24baab90,2023-09-27_18-34-55,60.317264556884766,60.317264556884766,38493,516b0028877c,172.17.0.2,60.317264556884766,1,,45,0.8744884254770524,0.4288640043654609,37,575,24baab90
