,score,timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name,config/umap_ncomp,config/umap_spread,config/umap_mdist,config/umap_neigh,config/umap_epochs,logdir
0,-0.1,1697157533,True,1,0651dad6,2023-10-13_00-38-53,4.195841550827026,4.195841550827026,138424,1b089b501976,172.17.0.2,4.195841550827026,1,,519,1.3763927903247608,1.3036334615467398,16,303,0651dad6
1,-0.1,1697157529,True,1,91aa1435,2023-10-13_00-38-49,4.083285808563232,4.083285808563232,138424,1b089b501976,172.17.0.2,4.083285808563232,1,,579,1.2581280454997645,1.4248275844999612,30,351,91aa1435
2,-0.1,1697157525,True,1,63ba77ad,2023-10-13_00-38-45,4.2001495361328125,4.2001495361328125,138424,1b089b501976,172.17.0.2,4.2001495361328125,1,,469,1.46511986486308,1.3717096192592309,5,295,63ba77ad
3,0.6062711864406779,1697157521,False,1,07ec2eec,2023-10-13_00-38-41,711.9761219024658,711.9761219024658,138424,1b089b501976,172.17.0.2,711.9761219024658,1,,548,1.4277484235141449,1.3279373569452944,22,366,07ec2eec
4,0.5720338983050848,1697157431,False,1,6c1905fb,2023-10-13_00-37-11,729.5976498126984,729.5976498126984,138423,1b089b501976,172.17.0.2,729.5976498126984,1,,534,1.3686240328289754,1.2763235195685887,31,336,6c1905fb
5,-0.1,1697156809,True,1,416f78ac,2023-10-13_00-26-49,4.168568849563599,4.168568849563599,138424,1b089b501976,172.17.0.2,4.168568849563599,1,,538,1.2131848503498146,1.250010395331036,13,326,416f78ac
6,-0.1,1697156805,True,1,0a4655e7,2023-10-13_00-26-45,4.315404891967773,4.315404891967773,138424,1b089b501976,172.17.0.2,4.315404891967773,1,,504,1.4020767354462351,1.2972453858074795,7,337,0a4655e7
7,-0.1,1697156787,True,1,ec3f0b3c,2023-10-13_00-26-27,4.250254154205322,4.250254154205322,138424,1b089b501976,172.17.0.2,4.250254154205322,1,,455,1.2889207458587273,1.443358055451069,27,309,ec3f0b3c
8,-0.1,1697156783,True,1,3db1ae55,2023-10-13_00-26-23,4.346884250640869,4.346884250640869,138424,1b089b501976,172.17.0.2,4.346884250640869,1,,571,1.4267213717367775,1.2618552199041184,18,317,3db1ae55
9,-0.1,1697156778,True,1,189baaf1,2023-10-13_00-26-18,4.17507266998291,4.17507266998291,138424,1b089b501976,172.17.0.2,4.17507266998291,1,,528,1.248662899153483,1.3602585357938375,37,329,189baaf1
10,-0.1,1697156761,True,1,dd33d569,2023-10-13_00-26-01,5.03010106086731,5.03010106086731,138424,1b089b501976,172.17.0.2,5.03010106086731,1,,566,1.315785205062724,1.3914948565641438,2,358,dd33d569
11,-0.1,1697156756,True,1,84bf0ae3,2023-10-13_00-25-56,5.871239423751831,5.871239423751831,138424,1b089b501976,172.17.0.2,5.871239423751831,1,,480,1.3929750876416556,1.4008588248912863,9,351,84bf0ae3
12,-0.1,1697156750,True,1,937a712e,2023-10-13_00-25-50,6.180923700332642,6.180923700332642,138424,1b089b501976,172.17.0.2,6.180923700332642,1,,550,1.3358183124467555,1.3470066422553413,14,317,937a712e
13,0.5177966101694915,1697156744,True,1,d1f81f9b,2023-10-13_00-25-44,823.1040458679199,823.1040458679199,138424,1b089b501976,172.17.0.2,823.1040458679199,1,,547,1.4762418480652895,1.3801615653357369,81,323,d1f81f9b
14,-0.1,1697156695,True,1,c054e8df,2023-10-13_00-24-55,5.2887632846832275,5.2887632846832275,138423,1b089b501976,172.17.0.2,5.2887632846832275,1,,550,1.1974516784579134,1.4548698532399817,46,303,c054e8df
15,-0.1,1697156690,True,1,13e0951a,2023-10-13_00-24-50,4.712382793426514,4.712382793426514,138423,1b089b501976,172.17.0.2,4.712382793426514,1,,523,1.2802135557962793,1.2943949078510493,19,323,13e0951a
16,-0.1,1697156685,True,1,e67c2f94,2023-10-13_00-24-45,4.88634729385376,4.88634729385376,138423,1b089b501976,172.17.0.2,4.88634729385376,1,,488,1.3817763924001087,1.3373982356326082,23,329,e67c2f94
17,-0.1,1697156680,True,1,8f7d8c5e,2023-10-13_00-24-40,4.733042478561401,4.733042478561401,138423,1b089b501976,172.17.0.2,4.733042478561401,1,,515,1.3257025825093558,1.4178598653963335,12,343,8f7d8c5e
18,-0.1,1697156675,True,1,1e1cbd01,2023-10-13_00-24-35,4.463885545730591,4.463885545730591,138423,1b089b501976,172.17.0.2,4.463885545730591,1,,529,1.2982529523639619,1.3245221040778785,6,317,1e1cbd01
19,-0.1,1697156671,True,1,0424e8d1,2023-10-13_00-24-31,4.472482681274414,4.472482681274414,138423,1b089b501976,172.17.0.2,4.472482681274414,1,,504,1.2468641790675248,1.385423152769118,26,351,0424e8d1
20,-0.1,1697156666,True,1,4827563a,2023-10-13_00-24-26,4.579474925994873,4.579474925994873,138423,1b089b501976,172.17.0.2,4.579474925994873,1,,603,1.5683122932448708,1.1707489593536256,2,287,4827563a
21,0.6336440677966102,1697156662,False,1,32642a7d,2023-10-13_00-24-22,673.2734565734863,673.2734565734863,138423,1b089b501976,172.17.0.2,673.2734565734863,1,,573,1.3930625773147582,1.2809794230525045,11,318,32642a7d
22,0.5347457627118644,1697155988,False,1,24c0a7ac,2023-10-13_00-13-08,812.021018743515,812.021018743515,138423,1b089b501976,172.17.0.2,812.021018743515,1,,510,1.6352189826178065,0.3485647488568391,54,338,24c0a7ac
23,0.5483050847457627,1697155921,False,1,b495348b,2023-10-13_00-12-01,781.7070002555847,781.7070002555847,138424,1b089b501976,172.17.0.2,781.7070002555847,1,,582,1.4481059020465363,1.2234342790339794,42,310,b495348b
24,0.5542372881355933,1697155176,False,1,7e6ecce5,2023-10-12_23-59-36,748.5458509922028,748.5458509922028,138423,1b089b501976,172.17.0.2,748.5458509922028,1,,566,1.5266836039965215,1.3150402002413624,34,291,7e6ecce5
25,0.4923728813559322,1697155139,True,1,7fbdaf28,2023-10-12_23-58-59,779.9380576610565,779.9380576610565,138424,1b089b501976,172.17.0.2,779.9380576610565,1,,556,1.5878568417386554,1.2731814001769193,147,226,7fbdaf28
26,-0.1,1697154428,True,1,7fa3e5c8,2023-10-12_23-47-08,6.0379722118377686,6.0379722118377686,138423,1b089b501976,172.17.0.2,6.0379722118377686,1,,532,1.3621402580761068,1.3553155946288666,15,302,7fa3e5c8
27,-0.1,1697154420,True,1,a69f0d4b,2023-10-12_23-47-00,6.610560417175293,6.610560417175293,138423,1b089b501976,172.17.0.2,6.610560417175293,1,,664,1.7040159028410153,1.4811675844966938,8,360,a69f0d4b
28,0.6327118644067796,1697154414,False,1,4ce9a598,2023-10-12_23-46-54,723.0862452983856,723.0862452983856,138423,1b089b501976,172.17.0.2,723.0862452983856,1,,636,1.639248704048973,1.3650886628103152,11,275,4ce9a598
29,-0.1,1697154359,True,1,ca04eb6d,2023-10-12_23-45-59,4.426030397415161,4.426030397415161,138424,1b089b501976,172.17.0.2,4.426030397415161,1,,609,1.7620599572020132,0.950354032660002,20,160,ca04eb6d
30,0.5822033898305085,1697154354,False,1,6678d50a,2023-10-12_23-45-54,899.6311082839966,899.6311082839966,138424,1b089b501976,172.17.0.2,899.6311082839966,1,,680,1.6089326795302688,1.3166833468910693,22,429,6678d50a
31,-0.1,1697153691,True,1,8284c95f,2023-10-12_23-34-51,4.028384447097778,4.028384447097778,138423,1b089b501976,172.17.0.2,4.028384447097778,1,,677,1.4921153734660095,1.612812234646626,2,374,8284c95f
32,-0.1,1697153686,True,1,63bd4f9a,2023-10-12_23-34-46,4.052911281585693,4.052911281585693,138423,1b089b501976,172.17.0.2,4.052911281585693,1,,707,1.4144174969540382,1.425074519063147,30,408,63bd4f9a
33,-0.1,1697153682,True,1,59c6e28f,2023-10-12_23-34-42,4.186372518539429,4.186372518539429,138423,1b089b501976,172.17.0.2,4.186372518539429,1,,695,1.7953055995658764,1.2208529009150562,25,333,59c6e28f
34,-0.1,1697153678,True,1,8140dedf,2023-10-12_23-34-38,4.050594806671143,4.050594806671143,138423,1b089b501976,172.17.0.2,4.050594806671143,1,,662,1.5459058307472966,1.7093919138369011,18,502,8140dedf
35,-0.1,1697153674,True,1,462df20c,2023-10-12_23-34-34,4.158371448516846,4.158371448516846,138423,1b089b501976,172.17.0.2,4.158371448516846,1,,593,1.715043871052289,1.0183836412806924,38,211,462df20c
