,score,randomforest-100-accuracy (mean),randomforest-100-accuracy (std),randomforest-100-f1-score macro (mean),randomforest-100-f1-score macro (std),randomforest-100-f1-score weighted (mean),randomforest-100-f1-score weighted (std),KNN-5-accuracy (mean),KNN-5-accuracy (std),KNN-5-f1-score macro (mean),KNN-5-f1-score macro (std),KNN-5-f1-score weighted (mean),KNN-5-f1-score weighted (std),SVM-rbf-C1.0-accuracy (mean),SVM-rbf-C1.0-accuracy (std),SVM-rbf-C1.0-f1-score macro (mean),SVM-rbf-C1.0-f1-score macro (std),SVM-rbf-C1.0-f1-score weighted (mean),SVM-rbf-C1.0-f1-score weighted (std),num_params,num_trainable_params,timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name,config/batch_size,config/m_lambda,config/num_HL,config/latent_dim,config/opt_lr,config/opt_wd,logdir
0,0.5354761904761904,0.5354761904761904,0.00668789138342292,0.5471341933089231,0.00647356044748242,0.5471341933089231,0.0064735604474824605,0.5190476190476191,0.0,0.5283828240640662,0.0,0.5283828240640663,0.0,0.46190476190476193,0.0,0.43945531757843814,0.0,0.43945531757843825,0.0,920310,920310,1698177807,False,1,eed82d61,2023-10-24_20-03-27,97.2680971622467,97.2680971622467,222542,1105bb7c0067,172.17.0.2,97.2680971622467,1,,128,2.5465685479270896,8,95,0.0008261543460227259,2.962074493966677e-06,eed82d61
1,0.5688095238095238,0.5688095238095238,0.00733472466702351,0.5797906307615702,0.006923676478842534,0.5797906307615702,0.006923676478842518,0.5428571428571428,0.0,0.5470431894815072,0.0,0.5470431894815072,0.0,0.44047619047619047,0.0,0.38398313396642836,0.0,0.3839831339664283,0.0,688497,688497,1698177832,True,1,caef8607,2023-10-24_20-03-52,115.4380271434784,115.4380271434784,222647,1105bb7c0067,172.17.0.2,115.4380271434784,1,,128,0.2983523783253875,6,96,0.0001895874820094737,4.93830577936407e-06,caef8607
2,0.5483333333333333,0.5483333333333333,0.010756530474358593,0.5612116797598345,0.010549424167194453,0.5612116797598347,0.010549424167194454,0.5285714285714286,0.0,0.5396797918064996,0.0,0.5396797918064996,0.0,0.4976190476190476,0.0,0.4595559786216417,0.0,0.4595559786216417,0.0,700790,700790,1698177903,True,1,3d833e51,2023-10-24_20-05-03,180.53285717964172,180.53285717964172,222694,1105bb7c0067,172.17.0.2,180.53285717964172,1,,128,2.0444519497246043,8,9,0.00020401681240867016,8.122601510903648e-06,3d833e51
3,0.6054761904761905,0.6054761904761905,0.004396710788718923,0.6017883556872812,0.004928948759603084,0.6017883556872811,0.004928948759603109,0.6,0.0,0.6043908023425756,0.0,0.6043908023425756,0.0,0.5238095238095238,0.0,0.4715244060026777,0.0,0.47152440600267764,0.0,645330,645330,1698178170,False,1,e56605ed,2023-10-24_20-09-30,442.22524333000183,442.22524333000183,222741,1105bb7c0067,172.17.0.2,442.22524333000183,1,,128,0.8659968826455918,7,27,2.103824712113253e-05,6.827010475138967e-06,e56605ed
4,0.5285714285714286,0.5285714285714286,0.010101525445522112,0.5173553510406694,0.00841903108918161,0.5173553510406694,0.008419031089181605,0.5285714285714286,0.0,0.5341951438789629,0.0,0.5341951438789629,0.0,0.5095238095238095,0.0,0.45418891659025956,0.0,0.4541889165902596,0.0,212521,212521,1698178356,True,1,07ac78e8,2023-10-24_20-12-36,622.3179321289062,622.3179321289062,222788,1105bb7c0067,172.17.0.2,622.3179321289062,1,,128,2.38917840758186,2,100,2.2784347914451705e-05,7.3394241183604346e-06,07ac78e8
5,0.5764285714285713,0.5764285714285713,0.011782707649198696,0.5874534354874308,0.011217105027536636,0.5874534354874308,0.011217105027536636,0.5523809523809524,0.0,0.5601564206163111,0.0,0.5601564206163111,0.0,0.4928571428571429,0.0,0.4404412268102326,0.0,0.44044122681023257,0.0,651176,651176,1698177907,True,1,a2de0b9d,2023-10-24_20-05-07,166.36195421218872,166.36195421218872,222835,1105bb7c0067,172.17.0.2,166.36195421218872,1,,64,1.25790394457817,6,79,5.363349400503156e-05,9.156840859502636e-07,a2de0b9d
6,0.5454761904761904,0.5454761904761904,0.011037454272856444,0.5485092357753338,0.010430981346224562,0.5485092357753338,0.010430981346224555,0.5357142857142857,0.0,0.5323348103355062,0.0,0.5323348103355061,0.0,0.47619047619047616,0.0,0.4435950124763748,0.0,0.4435950124763748,0.0,574961,574961,1698177927,True,1,8ce08dd8,2023-10-24_20-05-27,176.07289838790894,176.07289838790894,222882,1105bb7c0067,172.17.0.2,176.07289838790894,1,,128,1.3709835011541185,5,98,0.000957745159166396,8.578497792820368e-06,8ce08dd8
7,0.6376190476190476,0.6376190476190476,0.009920317455237927,0.6134657038934419,0.01152438095751642,0.6134657038934419,0.011524380957516444,0.6,0.0,0.5951460853564271,0.0,0.5951460853564271,0.0,0.5523809523809524,0.0,0.4835203272768294,0.0,0.4835203272768294,0.0,852306,852306,1698177826,False,1,d98c89d9,2023-10-24_20-03-46,68.61448192596436,68.61448192596436,222929,1105bb7c0067,172.17.0.2,68.61448192596436,1,,128,1.8098933743156271,6,161,1.0975116502953991e-05,4.4903740339464166e-06,d98c89d9
8,0.5378571428571428,0.5378571428571428,0.008744936986765203,0.5485701968818655,0.008257462813754043,0.5485701968818655,0.008257462813754075,0.5285714285714286,0.0,0.5325346726233605,0.0,0.5325346726233606,0.0,0.4880952380952381,0.0,0.463196503807594,0.0,0.46319650380759386,0.0,437429,437429,1698177949,True,1,3e30b68b,2023-10-24_20-05-49,183.1076545715332,183.1076545715332,222976,1105bb7c0067,172.17.0.2,183.1076545715332,1,,128,2.254626624622924,4,86,0.00032002692297988247,2.4232169123006843e-06,3e30b68b
9,0.5592857142857143,0.5592857142857143,0.008346927687122899,0.5638919470674489,0.008749770056257464,0.5638919470674489,0.008749770056257461,0.4857142857142857,0.0,0.4789752618534531,0.0,0.4789752618534531,0.0,0.4928571428571429,0.0,0.47737430764235494,0.0,0.47737430764235494,0.0,790809,790809,1698177934,True,1,a96db8bc,2023-10-24_20-05-34,159.70023941993713,159.70023941993713,223023,1105bb7c0067,172.17.0.2,159.70023941993713,1,,64,2.6304493850795048,6,138,0.000263303998352793,3.6403735099128477e-06,a96db8bc
