,score,randomforest-100-accuracy (mean),randomforest-100-accuracy (std),randomforest-100-f1-score macro (mean),randomforest-100-f1-score macro (std),randomforest-100-f1-score weighted (mean),randomforest-100-f1-score weighted (std),KNN-5-accuracy (mean),KNN-5-accuracy (std),KNN-5-f1-score macro (mean),KNN-5-f1-score macro (std),KNN-5-f1-score weighted (mean),KNN-5-f1-score weighted (std),SVM-rbf-C1.0-accuracy (mean),SVM-rbf-C1.0-accuracy (std),SVM-rbf-C1.0-f1-score macro (mean),SVM-rbf-C1.0-f1-score macro (std),SVM-rbf-C1.0-f1-score weighted (mean),SVM-rbf-C1.0-f1-score weighted (std),num_params,num_trainable_params,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/batch_size,config/kernel,config/latent_dim,config/num_CL,config/num_HL,config/opt_lr,config/opt_wd,config/size_CL,logdir
0,0.5983333333333333,0.5983333333333333,0.0077554749880487,0.6077798309253193,0.0073452522725064,0.6077798309253193,0.0073452522725065,0.5952380952380952,0.0,0.5986013819760824,0.0,0.5986013819760825,0.0,0.5380952380952381,0.0,0.5124926014032508,0.0,0.5124926014032508,0.0,43891749,43891749,124.08823490142822,True,1,7ecc8a04,2023-11-09_13-14-37,1699535677,124.08823490142822,13801,c2bc4fd3277a,172.17.0.4,124.08823490142822,1,128,3,17,3,3,0.0006080618125834491,3.265801650485747e-06,14,"/home/darlinne.soto/ray_results/P10_convae_motionsense_p25/my_objective_function_7ecc8a04_1_batch_size=128,kernel=3,latent_dim=17,num_CL=3,num_HL=3,opt_lr=0.0006,opt_wd=0.0000,size_CL=14_2023-11-09_13-12-20"
1,0.5952380952380952,0.5945238095238095,0.0063932007533797,0.5987917760857395,0.0060295799754086,0.5987917760857395,0.0060295799754086,0.5952380952380952,0.0,0.5923691920829469,0.0,0.592369192082947,0.0,0.5595238095238095,0.0,0.5262914315487771,0.0,0.5262914315487771,0.0,111150922,111150922,206.968168258667,True,1,2fb4c037,2023-11-09_13-16-11,1699535771,206.968168258667,17988,c2bc4fd3277a,172.17.0.4,206.968168258667,1,64,2,44,2,3,0.0003959892622303814,9.034233804091253e-07,22,"/home/darlinne.soto/ray_results/P10_convae_motionsense_p25/my_objective_function_2fb4c037_2_batch_size=64,kernel=2,latent_dim=44,num_CL=2,num_HL=3,opt_lr=0.0004,opt_wd=0.0000,size_CL=22_2023-11-09_13-12-33"
2,0.7152380952380952,0.7152380952380952,0.0087934215774377,0.71346568066256,0.0085194960811476,0.71346568066256,0.0085194960811476,0.65,0.0,0.6535577750635732,0.0,0.6535577750635733,0.0,0.7,0.0,0.6551010880424254,0.0,0.6551010880424254,0.0,81014226,81014226,284.93291211128235,False,1,e38f44fd,2023-11-09_13-17-42,1699535862,284.93291211128235,18110,c2bc4fd3277a,172.17.0.4,284.93291211128235,1,64,2,74,3,2,0.00010097496327798446,4.0702242179139296e-06,25,"/home/darlinne.soto/ray_results/P10_convae_motionsense_p25/my_objective_function_e38f44fd_3_batch_size=64,kernel=2,latent_dim=74,num_CL=3,num_HL=2,opt_lr=0.0001,opt_wd=0.0000,size_CL=25_2023-11-09_13-12-44"
3,0.635,0.635,0.0087837460693793,0.6242902763415527,0.0100606977374294,0.6242902763415528,0.0100606977374294,0.6190476190476191,0.0,0.6189003150949158,0.0,0.6189003150949158,0.0,0.569047619047619,0.0,0.5152722339814156,0.0,0.5152722339814156,0.0,3813091,3813091,672.2623867988586,True,1,437542b2,2023-11-09_13-24-21,1699536261,672.2623867988586,18232,c2bc4fd3277a,172.17.0.4,672.2623867988586,1,128,3,57,2,3,7.449368486297564e-05,7.390399389390734e-07,4,"/home/darlinne.soto/ray_results/P10_convae_motionsense_p25/my_objective_function_437542b2_4_batch_size=128,kernel=3,latent_dim=57,num_CL=2,num_HL=3,opt_lr=0.0001,opt_wd=0.0000,size_CL=4_2023-11-09_13-12-57"
4,0.6414285714285715,0.6414285714285715,0.0110759079520123,0.631047134154423,0.0114954395533353,0.631047134154423,0.0114954395533353,0.6190476190476191,0.0,0.6197577955681991,0.0,0.619757795568199,0.0,0.4642857142857143,0.0,0.4284266590140058,0.0,0.4284266590140057,0.0,65597397,65597397,63.20083808898926,False,1,9db0acca,2023-11-09_13-14-25,1699535665,63.20083808898926,18354,c2bc4fd3277a,172.17.0.4,63.20083808898926,1,64,3,80,3,3,5.289496106058493e-05,6.351802384327916e-06,17,"/home/darlinne.soto/ray_results/P10_convae_motionsense_p25/my_objective_function_9db0acca_5_batch_size=64,kernel=3,latent_dim=80,num_CL=3,num_HL=3,opt_lr=0.0001,opt_wd=0.0000,size_CL=17_2023-11-09_13-13-09"
5,0.1666666666666666,0.1666666666666666,2.775557561562892e-17,0.0476190476190476,0.0,0.0476190476190476,0.0,0.1476190476190476,0.0,0.0432357043235704,0.0,0.0432357043235704,0.0,0.1666666666666666,0.0,0.0476190476190476,0.0,0.0476190476190476,0.0,202295613,202295613,94.09018635749815,True,1,5c98dbab,2023-11-09_13-15-59,1699535759,94.09018635749815,18354,c2bc4fd3277a,172.17.0.4,94.09018635749815,1,64,2,74,2,4,0.0008017968071209772,4.813883702475902e-06,25,"/home/darlinne.soto/ray_results/P10_convae_motionsense_p25/my_objective_function_5c98dbab_6_batch_size=64,kernel=2,latent_dim=74,num_CL=2,num_HL=4,opt_lr=0.0008,opt_wd=0.0000,size_CL=25_2023-11-09_13-14-25"
6,0.6709523809523811,0.6709523809523811,0.0087675964950104,0.6720464881901624,0.0088383590470874,0.6720464881901623,0.0088383590470873,0.6452380952380953,0.0,0.6470132150798992,0.0,0.6470132150798992,0.0,0.580952380952381,0.0,0.5474461444857961,0.0,0.5474461444857961,0.0,15312659,15312659,98.34311079978944,False,1,edf975d4,2023-11-09_13-16-16,1699535776,98.34311079978944,13801,c2bc4fd3277a,172.17.0.4,98.34311079978944,1,64,4,18,2,2,0.0001106453209719044,6.831252057105307e-06,11,"/home/darlinne.soto/ray_results/P10_convae_motionsense_p25/my_objective_function_edf975d4_7_batch_size=64,kernel=4,latent_dim=18,num_CL=2,num_HL=2,opt_lr=0.0001,opt_wd=0.0000,size_CL=11_2023-11-09_13-14-37"
7,0.1666666666666666,0.1666666666666666,2.775557561562892e-17,0.0476190476190476,0.0,0.0476190476190476,0.0,0.1476190476190476,0.0,0.0432357043235704,0.0,0.0432357043235704,0.0,0.1666666666666666,0.0,0.0476190476190476,0.0,0.0476190476190476,0.0,8078382,8078382,51.15618300437927,True,1,1217b771,2023-11-09_13-16-51,1699535811,51.15618300437927,18354,c2bc4fd3277a,172.17.0.4,51.15618300437927,1,64,4,68,3,4,0.0008413133085437928,3.7599728491749365e-06,5,"/home/darlinne.soto/ray_results/P10_convae_motionsense_p25/my_objective_function_1217b771_8_batch_size=64,kernel=4,latent_dim=68,num_CL=3,num_HL=4,opt_lr=0.0008,opt_wd=0.0000,size_CL=5_2023-11-09_13-15-59"
8,0.5104761904761904,0.5104761904761904,0.0091100602236709,0.5094760428780389,0.0097637303107931,0.5094760428780389,0.0097637303107931,0.4666666666666667,0.0,0.4693484751317134,0.0,0.4693484751317133,0.0,0.3333333333333333,0.0,0.2590265341932367,0.0,0.2590265341932367,0.0,119553304,119553304,175.46851515769958,True,1,4462d185,2023-11-09_13-19-06,1699535946,175.46851515769958,17988,c2bc4fd3277a,172.17.0.4,175.46851515769958,1,128,3,17,2,3,0.0009568939230639982,3.73312009893546e-06,23,"/home/darlinne.soto/ray_results/P10_convae_motionsense_p25/my_objective_function_4462d185_9_batch_size=128,kernel=3,latent_dim=17,num_CL=2,num_HL=3,opt_lr=0.0010,opt_wd=0.0000,size_CL=23_2023-11-09_13-16-11"
9,0.5704761904761904,0.5704761904761904,0.0100565295628299,0.5556037173491486,0.0109498022382282,0.5556037173491486,0.0109498022382282,0.5452380952380952,0.0,0.5402837418307118,0.0,0.5402837418307118,0.0,0.2833333333333333,0.0,0.2454201498527739,0.0,0.245420149852774,0.0,15211573,15211573,36.02228283882141,True,1,f4f19f19,2023-11-09_13-16-52,1699535812,36.02228283882141,13801,c2bc4fd3277a,172.17.0.4,36.02228283882141,1,64,4,15,3,4,7.709257915986755e-05,2.32553074183554e-06,7,"/home/darlinne.soto/ray_results/P10_convae_motionsense_p25/my_objective_function_f4f19f19_10_batch_size=64,kernel=4,latent_dim=15,num_CL=3,num_HL=4,opt_lr=0.0001,opt_wd=0.0000,size_CL=7_2023-11-09_13-16-16"
