,score,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/umap_epochs,config/umap_mdist,config/umap_ncomp,config/umap_neigh,config/umap_spread,logdir
0,-0.1,1.2203505039215088,False,1,41f30792,2023-09-27_23-30-12,1695857412,1.2203505039215088,432710,43acadaf66b7,172.17.0.5,1.2203505039215088,1,208,1.6643049820625648,150,114,0.8407907933495857,"/home/darlinne.soto/ray_results/pbal_umap_kuhar_p100/my_objective_function_41f30792_1_umap_epochs=208,umap_mdist=1.6643,umap_ncomp=150,umap_neigh=114,umap_spread=0.8408_2023-09-27_23-29-42"
1,-0.1,1.2092132568359375,False,1,ca1ba006,2023-09-27_23-30-13,1695857413,1.2092132568359375,432710,43acadaf66b7,172.17.0.5,1.2092132568359375,1,279,1.6495101055946015,250,171,1.642117597910259,"/home/darlinne.soto/ray_results/pbal_umap_kuhar_p100/my_objective_function_ca1ba006_2_umap_epochs=279,umap_mdist=1.6495,umap_ncomp=250,umap_neigh=171,umap_spread=1.6421_2023-09-27_23-30-11"
2,0.1948356807511737,652.7771270275116,True,1,cbdd3a3b,2023-09-27_23-41-06,1695858066,652.7771270275116,432710,43acadaf66b7,172.17.0.5,652.7771270275116,1,525,1.1249220841772873,238,137,1.3181399413872594,"/home/darlinne.soto/ray_results/pbal_umap_kuhar_p100/my_objective_function_cbdd3a3b_3_umap_epochs=525,umap_mdist=1.1249,umap_ncomp=238,umap_neigh=137,umap_spread=1.3181_2023-09-27_23-30-12"
3,-0.1,1.1629042625427246,False,1,dd2fff03,2023-09-27_23-30-40,1695857440,1.1629042625427246,432839,43acadaf66b7,172.17.0.5,1.1629042625427246,1,419,1.4093678981594133,208,81,0.30848448273156137,"/home/darlinne.soto/ray_results/pbal_umap_kuhar_p100/my_objective_function_dd2fff03_4_umap_epochs=419,umap_mdist=1.4094,umap_ncomp=208,umap_neigh=81,umap_spread=0.3085_2023-09-27_23-30-13"
4,0.2206572769953051,140.0671741962433,False,1,aedc677f,2023-09-27_23-33-01,1695857581,140.0671741962433,432839,43acadaf66b7,172.17.0.5,140.0671741962433,1,451,0.6466052334051469,45,97,1.5658972794479045,"/home/darlinne.soto/ray_results/pbal_umap_kuhar_p100/my_objective_function_aedc677f_5_umap_epochs=451,umap_mdist=0.6466,umap_ncomp=45,umap_neigh=97,umap_spread=1.5659_2023-09-27_23-30-39"
5,0.1971830985915492,438.2398657798767,True,1,d9369a3b,2023-09-27_23-38-23,1695857903,438.2398657798767,433319,43acadaf66b7,172.17.0.5,438.2398657798767,1,316,0.6719065638913297,143,176,0.7466357575676124,"/home/darlinne.soto/ray_results/pbal_umap_kuhar_p100/my_objective_function_d9369a3b_6_umap_epochs=316,umap_mdist=0.6719,umap_ncomp=143,umap_neigh=176,umap_spread=0.7466_2023-09-27_23-30-41"
6,-0.1,1.301466941833496,False,1,52721920,2023-09-27_23-31-33,1695857493,1.301466941833496,433681,43acadaf66b7,172.17.0.5,1.301466941833496,1,175,1.692173248861704,347,145,0.706324299898496,"/home/darlinne.soto/ray_results/pbal_umap_kuhar_p100/my_objective_function_52721920_7_umap_epochs=175,umap_mdist=1.6922,umap_ncomp=347,umap_neigh=145,umap_spread=0.7063_2023-09-27_23-31-05"
7,0.2276995305164319,409.4736511707306,False,1,8c2b927a,2023-09-27_23-38-23,1695857903,409.4736511707306,433681,43acadaf66b7,172.17.0.5,409.4736511707306,1,483,0.5975108125476105,190,102,1.7511958618109487,"/home/darlinne.soto/ray_results/pbal_umap_kuhar_p100/my_objective_function_8c2b927a_8_umap_epochs=483,umap_mdist=0.5975,umap_ncomp=190,umap_neigh=102,umap_spread=1.7512_2023-09-27_23-31-32"
8,0.1854460093896713,257.37359714508057,False,1,8241ab0b,2023-09-27_23-36-30,1695857790,257.37359714508057,433932,43acadaf66b7,172.17.0.5,257.37359714508057,1,212,0.7380647859017426,70,195,1.7021748193722144,"/home/darlinne.soto/ray_results/pbal_umap_kuhar_p100/my_objective_function_8241ab0b_9_umap_epochs=212,umap_mdist=0.7381,umap_ncomp=70,umap_neigh=195,umap_spread=1.7022_2023-09-27_23-31-33"
9,0.2394366197183098,272.0806772708893,False,1,bbca497f,2023-09-27_23-37-33,1695857853,272.0806772708893,432839,43acadaf66b7,172.17.0.5,272.0806772708893,1,598,1.2070381117299829,160,85,1.571787765109775,"/home/darlinne.soto/ray_results/pbal_umap_kuhar_p100/my_objective_function_bbca497f_10_umap_epochs=598,umap_mdist=1.2070,umap_ncomp=160,umap_neigh=85,umap_spread=1.5718_2023-09-27_23-33-01"
10,0.2370892018779342,431.0472595691681,False,1,29789997,2023-09-27_23-43-41,1695858221,431.0472595691681,433932,43acadaf66b7,172.17.0.5,431.0472595691681,1,237,1.3977188038160575,275,83,1.5390864061369327,"/home/darlinne.soto/ray_results/pbal_umap_kuhar_p100/my_objective_function_29789997_11_umap_epochs=237,umap_mdist=1.3977,umap_ncomp=275,umap_neigh=83,umap_spread=1.5391_2023-09-27_23-36-30"
11,0.2887323943661972,175.45723605155945,False,1,4204f4c8,2023-09-27_23-40-28,1695858028,175.45723605155945,432839,43acadaf66b7,172.17.0.5,175.45723605155945,1,310,0.7875601917017336,167,50,0.9772766971462923,"/home/darlinne.soto/ray_results/pbal_umap_kuhar_p100/my_objective_function_4204f4c8_12_umap_epochs=310,umap_mdist=0.7876,umap_ncomp=167,umap_neigh=50,umap_spread=0.9773_2023-09-27_23-37-33"
12,0.2030516431924882,77.58894443511963,True,1,5a3922ee,2023-09-27_23-39-41,1695857981,77.58894443511963,433681,43acadaf66b7,172.17.0.5,77.58894443511963,1,190,0.21198356392100592,16,181,0.577366134203225,"/home/darlinne.soto/ray_results/pbal_umap_kuhar_p100/my_objective_function_5a3922ee_13_umap_epochs=190,umap_mdist=0.2120,umap_ncomp=16,umap_neigh=181,umap_spread=0.5774_2023-09-27_23-38-23"
13,-0.1,1.3004913330078125,True,1,0f188081,2023-09-27_23-38-25,1695857905,1.3004913330078125,433319,43acadaf66b7,172.17.0.5,1.3004913330078125,1,201,0.30188476054756985,176,149,0.0329361020113883,"/home/darlinne.soto/ray_results/pbal_umap_kuhar_p100/my_objective_function_0f188081_14_umap_epochs=201,umap_mdist=0.3019,umap_ncomp=176,umap_neigh=149,umap_spread=0.0329_2023-09-27_23-38-23"
14,-0.1,1.2884299755096436,True,1,ff55d5fd,2023-09-27_23-38-26,1695857906,1.2884299755096436,433319,43acadaf66b7,172.17.0.5,1.2884299755096436,1,562,1.8997705376346894,234,192,1.5418121835465115,"/home/darlinne.soto/ray_results/pbal_umap_kuhar_p100/my_objective_function_ff55d5fd_15_umap_epochs=562,umap_mdist=1.8998,umap_ncomp=234,umap_neigh=192,umap_spread=1.5418_2023-09-27_23-38-25"
15,0.3215962441314554,263.4344346523285,False,1,43530030,2023-09-27_23-42-50,1695858170,263.4344346523285,433319,43acadaf66b7,172.17.0.5,263.4344346523285,1,535,0.6191408084103285,267,37,0.740619528247461,"/home/darlinne.soto/ray_results/pbal_umap_kuhar_p100/my_objective_function_43530030_16_umap_epochs=535,umap_mdist=0.6191,umap_ncomp=267,umap_neigh=37,umap_spread=0.7406_2023-09-27_23-38-26"
16,0.1915492957746479,802.7855880260468,True,1,a5c6da11,2023-09-27_23-53-04,1695858784,802.7855880260468,433681,43acadaf66b7,172.17.0.5,802.7855880260468,1,501,0.4286989748356187,228,191,1.7898228645471284,"/home/darlinne.soto/ray_results/pbal_umap_kuhar_p100/my_objective_function_a5c6da11_17_umap_epochs=501,umap_mdist=0.4287,umap_ncomp=228,umap_neigh=191,umap_spread=1.7898_2023-09-27_23-39-41"
17,0.2816901408450704,340.6118495464325,True,1,8025e488,2023-09-27_23-46-09,1695858369,340.6118495464325,432839,43acadaf66b7,172.17.0.5,340.6118495464325,1,222,0.5285661090313287,325,51,0.7718445526698534,"/home/darlinne.soto/ray_results/pbal_umap_kuhar_p100/my_objective_function_8025e488_18_umap_epochs=222,umap_mdist=0.5286,umap_ncomp=325,umap_neigh=51,umap_spread=0.7718_2023-09-27_23-40-29"
18,-0.1,1.0227134227752686,True,1,386ae14c,2023-09-27_23-41-07,1695858067,1.0227134227752686,432710,43acadaf66b7,172.17.0.5,1.0227134227752686,1,306,1.9606289112405046,40,3,0.2669313040231174,"/home/darlinne.soto/ray_results/pbal_umap_kuhar_p100/my_objective_function_386ae14c_19_umap_epochs=306,umap_mdist=1.9606,umap_ncomp=40,umap_neigh=3,umap_spread=0.2669_2023-09-27_23-41-06"
19,-0.1,1.092886447906494,True,1,dadef29b,2023-09-27_23-41-08,1695858068,1.092886447906494,432710,43acadaf66b7,172.17.0.5,1.092886447906494,1,186,1.1395339547263785,353,192,0.9348735212973174,"/home/darlinne.soto/ray_results/pbal_umap_kuhar_p100/my_objective_function_dadef29b_20_umap_epochs=186,umap_mdist=1.1395,umap_ncomp=353,umap_neigh=192,umap_spread=0.9349_2023-09-27_23-41-07"
20,0.312206572769953,142.23672318458557,False,1,e76cb40f,2023-09-27_23-43-31,1695858211,142.23672318458557,432710,43acadaf66b7,172.17.0.5,142.23672318458557,1,373,0.9430719347002852,105,47,1.187390817574854,"/home/darlinne.soto/ray_results/pbal_umap_kuhar_p100/my_objective_function_e76cb40f_21_umap_epochs=373,umap_mdist=0.9431,umap_ncomp=105,umap_neigh=47,umap_spread=1.1874_2023-09-27_23-41-08"
