,score,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/down_HL,config/kernel_size,config/latent_dim,config/num_CL,config/num_HL,config/opt_lr,config/size_CL,config/size_HL,logdir
363,0.5338028169014085,533.0243859291077,True,1,72e6390e,2023-09-18_04-27-45,1695011265,533.0243859291077,120559,84233402a856,172.17.0.2,533.0243859291077,1,8,5,131,3,2,0.00010046305395005332,11,74,"/home/darlinne.soto/ray_results/convtae_kuhar/my_objective_function_72e6390e_364_down_HL=8,kernel_size=5,latent_dim=131,num_CL=3,num_HL=2,opt_lr=0.0001,size_CL=11,size_HL=74_2023-09-18_04-18-52"
364,0.5640845070422535,259.4848499298096,False,1,b02e7ca5,2023-09-18_04-24-55,1695011095,259.4848499298096,99442,84233402a856,172.17.0.2,259.4848499298096,1,4,3,333,4,2,0.00041831009183366814,19,79,"/home/darlinne.soto/ray_results/convtae_kuhar/my_objective_function_b02e7ca5_365_down_HL=4,kernel_size=3,latent_dim=333,num_CL=4,num_HL=2,opt_lr=0.0004,size_CL=19,size_HL=79_2023-09-18_04-20-36"
365,-10.281604334701882,0.707249641418457,True,1,6c6213f4,2023-09-18_04-22-36,1695010956,0.707249641418457,119295,84233402a856,172.17.0.2,0.707249641418457,1,11,4,109,5,3,0.00016299495920518494,18,53,"/home/darlinne.soto/ray_results/convtae_kuhar/my_objective_function_6c6213f4_366_down_HL=11,kernel_size=4,latent_dim=109,num_CL=5,num_HL=3,opt_lr=0.0002,size_CL=18,size_HL=53_2023-09-18_04-22-35"
366,0.5685446009389672,535.1416935920715,False,1,a62f0df6,2023-09-18_04-31-31,1695011491,535.1416935920715,119295,84233402a856,172.17.0.2,535.1416935920715,1,0,6,170,4,2,9.092023811564723e-05,13,63,"/home/darlinne.soto/ray_results/convtae_kuhar/my_objective_function_a62f0df6_367_down_HL=0,kernel_size=6,latent_dim=170,num_CL=4,num_HL=2,opt_lr=0.0001,size_CL=13,size_HL=63_2023-09-18_04-22-36"
367,0.5131455399061033,2901.2972683906555,True,1,b38701e0,2023-09-18_05-13-17,1695013997,2901.2972683906555,99442,84233402a856,172.17.0.2,2901.2972683906555,1,1,3,146,6,2,1.2555536576219965e-05,17,89,"/home/darlinne.soto/ray_results/convtae_kuhar/my_objective_function_b38701e0_368_down_HL=1,kernel_size=3,latent_dim=146,num_CL=6,num_HL=2,opt_lr=0.0000,size_CL=17,size_HL=89_2023-09-18_04-24-56"
368,-13.108499676606108,0.8626513481140137,True,1,d5ec1b42,2023-09-18_04-26-56,1695011216,0.8626513481140137,118133,84233402a856,172.17.0.2,0.8626513481140137,1,2,4,307,5,4,3.0169123121772375e-05,15,121,"/home/darlinne.soto/ray_results/convtae_kuhar/my_objective_function_d5ec1b42_369_down_HL=2,kernel_size=4,latent_dim=307,num_CL=5,num_HL=4,opt_lr=0.0000,size_CL=15,size_HL=121_2023-09-18_04-26-55"
369,0.530281690140845,346.3750364780426,True,1,fee0a4b4,2023-09-18_04-32-43,1695011563,346.3750364780426,118133,84233402a856,172.17.0.2,346.3750364780426,1,10,5,197,4,2,0.00021430697321297035,12,112,"/home/darlinne.soto/ray_results/convtae_kuhar/my_objective_function_fee0a4b4_370_down_HL=10,kernel_size=5,latent_dim=197,num_CL=4,num_HL=2,opt_lr=0.0002,size_CL=12,size_HL=112_2023-09-18_04-26-56"
370,-14.584529296213995,0.7135429382324219,True,1,3e488073,2023-09-18_04-27-46,1695011266,0.7135429382324219,120559,84233402a856,172.17.0.2,0.7135429382324219,1,3,4,161,3,7,0.00028633097061440385,16,40,"/home/darlinne.soto/ray_results/convtae_kuhar/my_objective_function_3e488073_371_down_HL=3,kernel_size=4,latent_dim=161,num_CL=3,num_HL=7,opt_lr=0.0003,size_CL=16,size_HL=40_2023-09-18_04-27-46"
371,-10.741142943540186,0.7227790355682373,True,1,9d74380b,2023-09-18_04-27-47,1695011267,0.7227790355682373,120559,84233402a856,172.17.0.2,0.7227790355682373,1,9,9,234,4,3,7.287122349705932e-05,20,77,"/home/darlinne.soto/ray_results/convtae_kuhar/my_objective_function_9d74380b_372_down_HL=9,kernel_size=9,latent_dim=234,num_CL=4,num_HL=3,opt_lr=0.0001,size_CL=20,size_HL=77_2023-09-18_04-27-47"
372,0.5776995305164319,159.45588874816897,False,1,8767f6bf,2023-09-18_04-30-27,1695011427,159.45588874816897,120559,84233402a856,172.17.0.2,159.45588874816897,1,7,7,291,3,2,0.00037240920807951654,14,124,"/home/darlinne.soto/ray_results/convtae_kuhar/my_objective_function_8767f6bf_373_down_HL=7,kernel_size=7,latent_dim=291,num_CL=3,num_HL=2,opt_lr=0.0004,size_CL=14,size_HL=124_2023-09-18_04-27-48"
373,0.663849765258216,356.75139117240906,False,1,ac689601,2023-09-18_04-36-24,1695011784,356.75139117240906,120559,84233402a856,172.17.0.2,356.75139117240906,1,5,3,94,5,2,0.00010917200294358126,10,135,"/home/darlinne.soto/ray_results/convtae_kuhar/my_objective_function_ac689601_374_down_HL=5,kernel_size=3,latent_dim=94,num_CL=5,num_HL=2,opt_lr=0.0001,size_CL=10,size_HL=135_2023-09-18_04-30-27"
374,-15.085811109188658,0.717170000076294,True,1,55f1fa64,2023-09-18_04-31-32,1695011492,0.717170000076294,119295,84233402a856,172.17.0.2,0.717170000076294,1,6,5,202,4,3,0.00014027267256176866,15,71,"/home/darlinne.soto/ray_results/convtae_kuhar/my_objective_function_55f1fa64_375_down_HL=6,kernel_size=5,latent_dim=202,num_CL=4,num_HL=3,opt_lr=0.0001,size_CL=15,size_HL=71_2023-09-18_04-31-32"
375,0.4802816901408451,1005.3284482955931,True,1,670f1d13,2023-09-18_04-48-18,1695012498,1005.3284482955931,119295,84233402a856,172.17.0.2,1005.3284482955931,1,19,6,189,5,2,4.847134072414197e-05,11,95,"/home/darlinne.soto/ray_results/convtae_kuhar/my_objective_function_670f1d13_376_down_HL=19,kernel_size=6,latent_dim=189,num_CL=5,num_HL=2,opt_lr=0.0000,size_CL=11,size_HL=95_2023-09-18_04-31-32"
376,-18.12031047168987,0.7003233432769775,True,1,646b7b40,2023-09-18_04-32-44,1695011564,0.7003233432769775,118133,84233402a856,172.17.0.2,0.7003233432769775,1,12,4,126,8,3,0.00018100838553745092,20,82,"/home/darlinne.soto/ray_results/convtae_kuhar/my_objective_function_646b7b40_377_down_HL=12,kernel_size=4,latent_dim=126,num_CL=8,num_HL=3,opt_lr=0.0002,size_CL=20,size_HL=82_2023-09-18_04-32-43"
377,0.5767605633802816,317.51645016670227,False,1,479de076,2023-09-18_04-38-01,1695011881,317.51645016670227,118133,84233402a856,172.17.0.2,317.51645016670227,1,4,5,360,4,2,0.00024256088223912814,6,108,"/home/darlinne.soto/ray_results/convtae_kuhar/my_objective_function_479de076_378_down_HL=4,kernel_size=5,latent_dim=360,num_CL=4,num_HL=2,opt_lr=0.0002,size_CL=6,size_HL=108_2023-09-18_04-32-44"
378,-12.80901053073764,0.6716451644897461,True,1,694edfe5,2023-09-18_04-33-45,1695011625,0.6716451644897461,113474,84233402a856,172.17.0.2,0.6716451644897461,1,8,3,262,3,3,0.0004478970998675559,19,98,"/home/darlinne.soto/ray_results/convtae_kuhar/my_objective_function_694edfe5_379_down_HL=8,kernel_size=3,latent_dim=262,num_CL=3,num_HL=3,opt_lr=0.0004,size_CL=19,size_HL=98_2023-09-18_04-33-44"
379,0.4812206572769953,1115.798673868179,True,1,2477cd63,2023-09-18_04-52-21,1695012741,1115.798673868179,113474,84233402a856,172.17.0.2,1115.798673868179,1,0,4,103,7,2,0.00012429614895599525,7,56,"/home/darlinne.soto/ray_results/convtae_kuhar/my_objective_function_2477cd63_380_down_HL=0,kernel_size=4,latent_dim=103,num_CL=7,num_HL=2,opt_lr=0.0001,size_CL=7,size_HL=56_2023-09-18_04-33-45"
