,score,randomforest-100-accuracy (mean),randomforest-100-accuracy (std),randomforest-100-f1-score macro (mean),randomforest-100-f1-score macro (std),randomforest-100-f1-score weighted (mean),randomforest-100-f1-score weighted (std),KNN-5-accuracy (mean),KNN-5-accuracy (std),KNN-5-f1-score macro (mean),KNN-5-f1-score macro (std),KNN-5-f1-score weighted (mean),KNN-5-f1-score weighted (std),SVM-rbf-C1.0-accuracy (mean),SVM-rbf-C1.0-accuracy (std),SVM-rbf-C1.0-f1-score macro (mean),SVM-rbf-C1.0-f1-score macro (std),SVM-rbf-C1.0-f1-score weighted (mean),SVM-rbf-C1.0-f1-score weighted (std),num_params,num_trainable_params,timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name,config/batch_size,config/num_CL,config/size_CL,config/kernel,config/num_HL,config/m_lambda,config/latent_dim,config/opt_lr,config/opt_wd,logdir
10,0.7119047619047618,0.7119047619047618,0.006563832739090579,0.704014793945038,0.00686652418883031,0.704014793945038,0.006866524188830363,0.6642857142857143,0.0,0.6548103531522363,0.0,0.6548103531522362,0.0,0.5904761904761905,0.0,0.5356435338993478,0.0,0.5356435338993478,0.0,13401811,13401811,1698862696,False,1,dfc75ef3,2023-11-01_18-18-16,39.1108603477478,39.1108603477478,27004,ff5996df3739,172.17.0.2,39.1108603477478,1,,128,4,10,4,2,0.5533242605565063,179,0.00028681504852488897,7.009216334213703e-06,dfc75ef3
11,0.625,0.625,0.006755362361481455,0.6194106659906541,0.008406354141417627,0.6194106659906541,0.008406354141417646,0.5880952380952381,0.0,0.5902180291975515,0.0,0.5902180291975516,0.0,0.5261904761904762,0.0,0.46585506730559895,0.0,0.46585506730559906,0.0,103753964,103753964,1698862712,True,1,641d8de6,2023-11-01_18-18-32,35.06993126869202,35.06993126869202,26899,ff5996df3739,172.17.0.2,35.06993126869202,1,,128,3,18,3,4,2.5486807831472484,114,0.0006809802471421941,7.712431138992148e-06,641d8de6
12,0.6571428571428571,0.6457142857142857,0.010476190476190481,0.6244295930614535,0.01148120445992725,0.6244295930614535,0.011481204459927298,0.6571428571428571,0.0,0.6491466635975024,0.0,0.6491466635975023,0.0,0.5976190476190476,0.0,0.5378624970725999,0.0,0.5378624970726,0.0,8929042,8929042,1698862733,True,1,32cae476,2023-11-01_18-18-53,36.69553780555725,36.69553780555725,27004,ff5996df3739,172.17.0.2,36.69553780555725,1,,128,2,6,3,3,2.1198160486270035,148,8.2512217091803e-05,9.151629554255421e-06,32cae476
13,0.5497619047619048,0.5497619047619048,0.010985973328627942,0.5612148027008351,0.010429272281779818,0.5612148027008352,0.010429272281779832,0.4738095238095238,0.0,0.4766341067421873,0.0,0.47663410674218726,0.0,0.3595238095238095,0.0,0.31428691641876033,0.0,0.3142869164187603,0.0,2511614,2511614,1698862797,True,1,c49db60f,2023-11-01_18-19-57,85.40603041648865,85.40603041648865,26899,ff5996df3739,172.17.0.2,85.40603041648865,1,,128,3,3,3,3,2.543692293944598,173,0.00017012084495366552,3.0075202254055213e-06,c49db60f
14,0.6309523809523809,0.627142857142857,0.013265131692556293,0.6168416394806078,0.013611510655329057,0.6168416394806078,0.013611510655329059,0.6309523809523809,0.0,0.6328834477613046,0.0,0.6328834477613045,0.0,0.36904761904761907,0.0,0.32636202224091204,0.0,0.32636202224091204,0.0,2070894,2070894,1698863261,True,1,630942fa,2023-11-01_18-27-41,528.2911536693573,528.2911536693573,27004,ff5996df3739,172.17.0.2,528.2911536693573,1,,64,2,4,4,2,1.028080627165896,22,1.0437269833821093e-05,5.71135977828986e-07,630942fa
15,0.5566666666666666,0.5566666666666666,0.007046975517594632,0.5659919693975802,0.007148181188468193,0.5659919693975801,0.00714818118846816,0.4976190476190476,0.0,0.4997185295630027,0.0,0.4997185295630027,0.0,0.4119047619047619,0.0,0.35914773522105153,0.0,0.35914773522105153,0.0,2215703,2215703,1698862965,True,1,f6cde6f0,2023-11-01_18-22-45,167.08190870285034,167.08190870285034,26899,ff5996df3739,172.17.0.2,167.08190870285034,1,,64,2,3,4,3,1.1359508947043544,76,0.00015067826353396164,3.527908206205358e-06,f6cde6f0
16,0.5416666666666667,0.5416666666666667,0.009479061541616379,0.5543694587380703,0.009026380408523972,0.5543694587380703,0.009026380408523983,0.5071428571428571,0.0,0.5120057646521344,0.0,0.5120057646521344,0.0,0.4714285714285714,0.0,0.4347837014043637,0.0,0.43478370140436373,0.0,184902722,184902722,1698863267,True,1,1c58b580,2023-11-01_18-27-47,302.2325656414032,302.2325656414032,26899,ff5996df3739,172.17.0.2,302.2325656414032,1,,64,2,24,2,4,0.10348548857929846,12,1.3283297145604519e-05,9.765445360028437e-06,1c58b580
17,0.6666666666666666,0.6595238095238096,0.007678340712665287,0.6297836964730146,0.007370214699373342,0.6297836964730147,0.00737021469937332,0.6666666666666666,0.0,0.6522019102312212,0.0,0.6522019102312211,0.0,0.5642857142857143,0.0,0.4967204659241558,0.0,0.49672046592415586,0.0,192629236,192629236,1698863298,False,1,308b9ab8,2023-11-01_18-28-18,36.74352979660034,36.74352979660034,27004,ff5996df3739,172.17.0.2,36.74352979660034,1,,128,3,29,2,3,1.382042900509893,80,1.0422611870620666e-05,2.1217402146927468e-07,308b9ab8
18,0.5116666666666666,0.5116666666666666,0.006937524897301669,0.4959297328935131,0.0071330790651653615,0.4959297328935131,0.007133079065165363,0.5071428571428571,0.0,0.4837468732223736,0.0,0.4837468732223736,0.0,0.4357142857142857,0.0,0.38274250286074,0.0,0.38274250286074,0.0,3390431,3390431,1698863392,True,1,2f9c6ef8,2023-11-01_18-29-52,125.37232160568237,125.37232160568237,26899,ff5996df3739,172.17.0.2,125.37232160568237,1,,64,3,3,3,4,2.6615107970343805,158,0.0007611864213392246,9.254306466700824e-06,2f9c6ef8
19,0.5819047619047618,0.5819047619047618,0.0046656947481584585,0.5920963389363838,0.004343554457854885,0.5920963389363838,0.004343554457854891,0.5595238095238095,0.0,0.5691842740855586,0.0,0.5691842740855587,0.0,0.5238095238095238,0.0,0.5208026086926976,0.0,0.5208026086926975,0.0,39220273,39220273,1698863431,True,1,66a99f4b,2023-11-01_18-30-31,132.91006445884705,132.91006445884705,27004,ff5996df3739,172.17.0.2,132.91006445884705,1,,64,4,13,3,3,0.938636081617988,172,0.00018572892713489744,9.214832278419834e-06,66a99f4b
20,0.645238095238095,0.645238095238095,0.010858813572372747,0.648539965278004,0.010223503746229934,0.648539965278004,0.01022350374622992,0.5571428571428572,0.0,0.5595268467700535,0.0,0.5595268467700535,0.0,0.5476190476190477,0.0,0.5179049982612921,0.0,0.5179049982612921,0.0,10596097,10596097,1698863593,True,1,1936bac5,2023-11-01_18-33-13,200.76342701911926,200.76342701911926,26899,ff5996df3739,172.17.0.2,200.76342701911926,1,,128,4,9,2,2,1.7504914681185049,50,0.0003788882115903574,6.993309005478093e-06,1936bac5
21,0.7438095238095238,0.7438095238095238,0.009416057111088172,0.738330474395377,0.01100514401793772,0.7383304743953769,0.011005144017937712,0.5547619047619048,0.0,0.5450569986237883,0.0,0.5450569986237883,0.0,0.5452380952380952,0.0,0.5318253918955468,0.0,0.5318253918955469,0.0,46585167,46585167,1698863699,False,1,fde1dd28,2023-11-01_18-34-59,267.789470911026,267.789470911026,27004,ff5996df3739,172.17.0.2,267.789470911026,1,,128,4,19,2,2,0.548873564905792,60,3.544126280356804e-05,4.400004835398281e-06,fde1dd28
22,0.6635714285714286,0.6635714285714286,0.00825129688150641,0.6587296993728571,0.009106216848327993,0.6587296993728571,0.009106216848328007,0.6285714285714286,0.0,0.6205108596263397,0.0,0.6205108596263396,0.0,0.5857142857142857,0.0,0.5510329930735601,0.0,0.5510329930735602,0.0,10674865,10674865,1698863625,False,1,dc6fddfc,2023-11-01_18-33-45,32.13823175430298,32.13823175430298,26899,ff5996df3739,172.17.0.2,32.13823175430298,1,,64,4,9,3,2,2.946862631057949,98,0.0002550040050413447,1.698945513346142e-06,dc6fddfc
23,0.7011904761904761,0.7011904761904761,0.015365907428821475,0.7059485179682307,0.015691256461976447,0.7059485179682307,0.015691256461976447,0.5333333333333333,0.0,0.5302756760361326,0.0,0.5302756760361327,0.0,0.55,0.0,0.5413104205000316,0.0,0.5413104205000318,0.0,56578486,56578486,1698863804,False,1,edeee424,2023-11-01_18-36-44,178.88634872436523,178.88634872436523,26899,ff5996df3739,172.17.0.2,178.88634872436523,1,,128,4,21,2,2,1.760322521466015,45,0.00011125964474733747,7.78850393052584e-06,edeee424
24,0.6892857142857143,0.6892857142857143,0.014686829060277292,0.6781504579703611,0.014539915822696271,0.678150457970361,0.01453991582269627,0.5714285714285714,0.0,0.5661693191220785,0.0,0.5661693191220785,0.0,0.38571428571428573,0.0,0.3370215300421719,0.0,0.3370215300421719,0.0,51392413,51392413,1698863950,False,1,438ba445,2023-11-01_18-39-10,251.8290355205536,251.8290355205536,27004,ff5996df3739,172.17.0.2,251.8290355205536,1,,128,4,20,2,2,0.5643148222821006,47,3.073227482416081e-05,4.11168135866373e-06,438ba445
25,0.5738095238095238,0.5685714285714285,0.007953949089757188,0.5806081335437588,0.007656322145107267,0.5806081335437588,0.0076563221451072735,0.5738095238095238,0.0,0.578165553391143,0.0,0.578165553391143,0.0,0.19047619047619047,0.0,0.08439258423884775,0.0,0.08439258423884774,0.0,15802199,15802199,1698864008,True,1,a88e6fe1,2023-11-01_18-40-08,204.28668689727783,204.28668689727783,26899,ff5996df3739,172.17.0.2,204.28668689727783,1,,128,4,11,2,2,0.46107096083926724,58,2.5980708173396767e-05,4.748270952251586e-06,a88e6fe1
26,0.6659523809523811,0.6659523809523811,0.01086142355043528,0.6547955502900702,0.010617948770176258,0.6547955502900702,0.010617948770176244,0.6309523809523809,0.0,0.6267747505079656,0.0,0.6267747505079656,0.0,0.569047619047619,0.0,0.517221889700818,0.0,0.5172218897008181,0.0,8474778,8474778,1698863985,True,1,9c1334f6,2023-11-01_18-39-45,34.96316623687744,34.96316623687744,27004,ff5996df3739,172.17.0.2,34.96316623687744,1,,128,4,8,2,2,0.4045116964863089,62,4.9722977812937955e-05,6.316835281474121e-06,9c1334f6
27,0.6726190476190477,0.6726190476190477,0.016262096491932544,0.665551895369622,0.01690054614958992,0.665551895369622,0.01690054614958995,0.5023809523809524,0.0,0.4886474441555578,0.0,0.48864744415555783,0.0,0.2619047619047619,0.0,0.17774979763438728,0.0,0.1777497976343873,0.0,46264944,46264944,1698864310,False,1,fbdd1df7,2023-11-01_18-45-10,324.10824060440063,324.10824060440063,27004,ff5996df3739,172.17.0.2,324.10824060440063,1,,128,4,19,2,2,0.6702893826966649,37,1.9844172298011967e-05,7.818966795710289e-06,fbdd1df7
28,0.7007142857142857,0.7007142857142857,0.017367901166511317,0.6950302876174294,0.018009335808358756,0.6950302876174292,0.01800933580835879,0.4357142857142857,0.0,0.4323814918786986,0.0,0.43238149187869857,0.0,0.6285714285714286,0.0,0.6133527086452716,0.0,0.6133527086452716,0.0,32786167,32786167,1698864328,False,1,d5d71ebd,2023-11-01_18-45-28,319.07659935951233,319.07659935951233,26899,ff5996df3739,172.17.0.2,319.07659935951233,1,,128,4,16,3,2,0.727112117487279,93,5.087276587577068e-05,4.696676851169036e-06,d5d71ebd
29,0.6530952380952381,0.6530952380952381,0.007828229629892179,0.6597942839407094,0.008187745274955452,0.6597942839407094,0.008187745274955416,0.5880952380952381,0.0,0.5863792898981997,0.0,0.5863792898981995,0.0,0.5404761904761904,0.0,0.49581016387343996,0.0,0.4958101638734399,0.0,55528301,55528301,1698864444,True,1,488c39db,2023-11-01_18-47-24,134.65267705917358,134.65267705917358,27004,ff5996df3739,172.17.0.2,134.65267705917358,1,,128,4,21,4,2,0.30213118119949756,142,0.0002952072156601798,1.9094281795595056e-06,488c39db
30,0.6952380952380952,0.6716666666666667,0.012300563193418568,0.6545398398098394,0.01384162509006349,0.6545398398098394,0.0138416250900635,0.6952380952380952,0.0,0.6884822810647324,0.0,0.6884822810647323,0.0,0.5833333333333334,0.0,0.5349531240009917,0.0,0.5349531240009917,0.0,15467626,15467626,1698864370,False,1,433b12c8,2023-11-01_18-46-10,42.65084457397461,42.65084457397461,26899,ff5996df3739,172.17.0.2,42.65084457397461,1,,128,4,11,4,2,1.5628235628597713,103,0.00012329062609853876,5.807623706227709e-06,433b12c8
31,0.6840476190476191,0.6840476190476191,0.017627089541790097,0.6870265672437662,0.017418120323905578,0.6870265672437661,0.01741812032390559,0.49523809523809526,0.0,0.48373656653158137,0.0,0.48373656653158137,0.0,0.5904761904761905,0.0,0.5878165213884402,0.0,0.5878165213884403,0.0,120556143,120556143,1698864768,False,1,cab950fa,2023-11-01_18-52-48,398.1563684940338,398.1563684940338,26899,ff5996df3739,172.17.0.2,398.1563684940338,1,,128,4,31,3,2,0.22234745389706223,66,7.750896296453231e-05,5.266212182552187e-06,cab950fa
32,0.6702380952380953,0.6702380952380953,0.017309048922548406,0.664678269394018,0.01834438460796885,0.664678269394018,0.018344384607968896,0.638095238095238,0.0,0.6396465667191565,0.0,0.6396465667191567,0.0,0.27380952380952384,0.0,0.1927996563941264,0.0,0.19279965639412644,0.0,7956877,7956877,1698865031,True,1,58c034f8,2023-11-01_18-57-11,586.6073799133301,586.6073799133301,27004,ff5996df3739,172.17.0.2,586.6073799133301,1,,128,4,8,4,2,0.7472656009499528,35,1.9533458625936854e-05,4.223693105147765e-06,58c034f8
33,0.6738095238095239,0.6607142857142858,0.008666797487238705,0.6519728270768451,0.010144521269996635,0.6519728270768451,0.010144521269996667,0.6738095238095239,0.0,0.673672218090141,0.0,0.673672218090141,0.0,0.5523809523809524,0.0,0.5044101922025789,0.0,0.504410192202579,0.0,37672562,37672562,1698864806,False,1,9642cf98,2023-11-01_18-53-26,37.3544921875,37.3544921875,26899,ff5996df3739,172.17.0.2,37.3544921875,1,,128,4,17,2,2,1.3279653711506205,85,4.06946552145434e-05,2.2791553289549944e-06,9642cf98
34,0.6416666666666667,0.6416666666666667,0.012383241546615084,0.6271467332654772,0.013494036320435235,0.6271467332654771,0.013494036320435257,0.5595238095238095,0.0,0.5678865351242526,0.0,0.5678865351242526,0.0,0.5404761904761904,0.0,0.4917312258750918,0.0,0.4917312258750919,0.0,65218667,65218667,1698864846,True,1,e9f91074,2023-11-01_18-54-06,40.37922191619873,40.37922191619873,26899,ff5996df3739,172.17.0.2,40.37922191619873,1,,128,4,23,4,2,1.86597318820839,70,0.0009802703657787349,6.999475804037756e-06,e9f91074
35,0.5935714285714285,0.5935714285714285,0.006481265518483881,0.5811143684187641,0.007429037286824223,0.5811143684187641,0.007429037286824183,0.580952380952381,0.0,0.5744191053853669,0.0,0.5744191053853668,0.0,0.5142857142857142,0.0,0.45719174569572196,0.0,0.45719174569572196,0.0,181188866,181188866,1698864885,True,1,8ae58176,2023-11-01_18-54-45,38.869550466537476,38.869550466537476,26899,ff5996df3739,172.17.0.2,38.869550466537476,1,,128,4,29,4,3,0.48949964457524026,3,6.695948779477717e-05,6.347775902969313e-06,8ae58176
36,0.709047619047619,0.709047619047619,0.00876759649501047,0.7102215428734345,0.008610376201711548,0.7102215428734346,0.008610376201711505,0.5357142857142857,0.0,0.5356071562203346,0.0,0.5356071562203346,0.0,0.6214285714285714,0.0,0.6026375950500944,0.0,0.6026375950500944,0.0,29585587,29585587,1698865426,False,1,61b32b4a,2023-11-01_19-03-46,541.126247882843,541.126247882843,26899,ff5996df3739,172.17.0.2,541.126247882843,1,,128,3,15,3,2,1.4412379483625668,128,0.00022055927441156414,8.500003337139994e-06,61b32b4a
37,0.6728571428571429,0.6728571428571429,0.010921280896361641,0.6641689438428102,0.01030956540628811,0.6641689438428102,0.01030956540628816,0.6333333333333333,0.0,0.6296567389793467,0.0,0.6296567389793468,0.0,0.6071428571428571,0.0,0.5552885058760917,0.0,0.5552885058760917,0.0,148079662,148079662,1698865072,True,1,e1999865,2023-11-01_18-57-52,41.14737319946289,41.14737319946289,27004,ff5996df3739,172.17.0.2,41.14737319946289,1,,128,4,26,4,3,0.8353656716397473,112,0.00042914841173783016,5.510070779972789e-06,e1999865
38,0.6452380952380953,0.6366666666666667,0.00988597118667939,0.623055091839827,0.010006363059871987,0.623055091839827,0.010006363059871954,0.6452380952380953,0.0,0.6397966795818706,0.0,0.6397966795818705,0.0,0.5380952380952381,0.0,0.5029794374995501,0.0,0.5029794374995501,0.0,22878559,22878559,1698865107,True,1,d0b316a9,2023-11-01_18-58-27,34.60444903373718,34.60444903373718,27004,ff5996df3739,172.17.0.2,34.60444903373718,1,,128,3,13,2,2,0.33018421359588723,141,0.00033719308972402536,3.804995491793001e-06,d0b316a9
39,0.680952380952381,0.680952380952381,0.013552618543578789,0.6772081800868465,0.013611175673556178,0.6772081800868465,0.013611175673556207,0.6619047619047619,0.0,0.6645771105046611,0.0,0.664577110504661,0.0,0.5880952380952381,0.0,0.54424110016549,0.0,0.5442411001654899,0.0,4610336,4610336,1698865137,False,1,bc6c16bd,2023-11-01_18-58-57,29.990360498428345,29.990360498428345,27004,ff5996df3739,172.17.0.2,29.990360498428345,1,,128,4,6,3,2,1.1645502283238667,34,0.0005437035978319528,6.3920531600543106e-06,bc6c16bd
40,0.7214285714285714,0.6785714285714286,0.011468185313135513,0.6657749531177887,0.013721733242240557,0.6657749531177888,0.013721733242240557,0.7214285714285714,0.0,0.7134392157446859,0.0,0.713439215744686,0.0,0.5523809523809524,0.0,0.4888524875235524,0.0,0.4888524875235525,0.0,72332510,72332510,1698865174,False,1,66e75845,2023-11-01_18-59-34,35.53746175765991,35.53746175765991,27004,ff5996df3739,172.17.0.2,35.53746175765991,1,,128,3,18,4,3,0.6071777366993825,86,0.00013497219712504865,6.709680545074062e-07,66e75845
41,0.6183333333333334,0.6183333333333334,0.013301407355679442,0.6302815286726742,0.013268837581898918,0.6302815286726742,0.013268837581898939,0.5166666666666667,0.0,0.5094386521169204,0.0,0.5094386521169204,0.0,0.2785714285714286,0.0,0.22087435361643556,0.0,0.22087435361643554,0.0,143642792,143642792,1698865600,True,1,7b2bee93,2023-11-01_19-06-40,422.7255733013153,422.7255733013153,27004,ff5996df3739,172.17.0.2,422.7255733013153,1,,128,2,25,2,3,0.14567356604058157,55,2.567376944870787e-05,8.441828956008312e-07,7b2bee93
42,0.6478571428571428,0.6478571428571428,0.011539638872431082,0.6506762706403807,0.011655896180985626,0.6506762706403806,0.011655896180985625,0.6,0.0,0.6098269799050069,0.0,0.6098269799050069,0.0,0.5261904761904762,0.0,0.4822530368053127,0.0,0.4822530368053127,0.0,248254682,248254682,1698865497,True,1,e56f121d,2023-11-01_19-04-57,70.41572856903076,70.41572856903076,26899,ff5996df3739,172.17.0.2,70.41572856903076,1,,128,3,28,3,4,1.5874246558708847,86,8.771553831160173e-05,9.82373488719787e-07,e56f121d
43,0.6923809523809524,0.6923809523809524,0.006632565846278129,0.6936194519471852,0.0072280909072707615,0.6936194519471851,0.00722809090727075,0.5166666666666667,0.0,0.4947218713127472,0.0,0.49472187131274725,0.0,0.4142857142857143,0.0,0.3748890290556199,0.0,0.3748890290556199,0.0,109873771,109873771,1698866119,False,1,2ef0f6e5,2023-11-01_19-15-19,622.2982707023621,622.2982707023621,26899,ff5996df3739,172.17.0.2,622.2982707023621,1,,64,2,22,4,3,1.0326745161074826,105,1.5693856701618853e-05,2.742790227123889e-06,2ef0f6e5
44,0.5464285714285715,0.5464285714285715,0.0058563685124994715,0.5564527804427215,0.0057335055106771384,0.5564527804427215,0.00573350551067714,0.4738095238095238,0.0,0.48015357753362536,0.0,0.48015357753362536,0.0,0.47619047619047616,0.0,0.44754034722640684,0.0,0.44754034722640684,0.0,105027260,105027260,1698865806,True,1,b71b35d1,2023-11-01_19-10-06,205.60870099067688,205.60870099067688,27004,ff5996df3739,172.17.0.2,205.60870099067688,1,,128,2,18,3,4,0.6143597176317342,120,0.00013056187263259955,1.1696309398389356e-06,b71b35d1
45,0.656904761904762,0.656904761904762,0.008548249081436275,0.6424213948517709,0.008331849422025799,0.6424213948517709,0.008331849422025812,0.6428571428571429,0.0,0.6340841324938158,0.0,0.6340841324938159,0.0,0.5857142857142857,0.0,0.5577453677581462,0.0,0.5577453677581462,0.0,51949514,51949514,1698865850,True,1,f0f5d07f,2023-11-01_19-10-50,41.83115077018738,41.83115077018738,27004,ff5996df3739,172.17.0.2,41.83115077018738,1,,128,3,15,2,3,1.9468793405174067,72,3.9105693577185436e-05,2.489578628551177e-06,f0f5d07f
46,0.7202380952380952,0.7202380952380952,0.013479218909255387,0.7165580020676481,0.013195492813741735,0.7165580020676481,0.013195492813741709,0.6571428571428571,0.0,0.6532671408527614,0.0,0.6532671408527613,0.0,0.6047619047619047,0.0,0.5685026063458318,0.0,0.5685026063458317,0.0,80625437,80625437,1698865895,False,1,fa858169,2023-11-01_19-11-35,45.17976450920105,45.17976450920105,27004,ff5996df3739,172.17.0.2,45.17976450920105,1,,64,3,19,4,3,0.8955282031089589,93,6.217302433586866e-05,4.183350954219232e-08,fa858169
