,score,randomforest-100-accuracy (mean),randomforest-100-accuracy (std),randomforest-100-f1-score macro (mean),randomforest-100-f1-score macro (std),randomforest-100-f1-score weighted (mean),randomforest-100-f1-score weighted (std),KNN-5-accuracy (mean),KNN-5-accuracy (std),KNN-5-f1-score macro (mean),KNN-5-f1-score macro (std),KNN-5-f1-score weighted (mean),KNN-5-f1-score weighted (std),SVM-rbf-C1.0-accuracy (mean),SVM-rbf-C1.0-accuracy (std),SVM-rbf-C1.0-f1-score macro (mean),SVM-rbf-C1.0-f1-score macro (std),SVM-rbf-C1.0-f1-score weighted (mean),SVM-rbf-C1.0-f1-score weighted (std),num_params,num_trainable_params,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/batch_size,config/kernel,config/latent_dim,config/m_lambda,config/num_CL,config/num_HL,config/opt_lr,config/opt_wd,config/size_CL,logdir,error_type,error_message,error_traceback
0,0.5953051643192487,0.5953051643192487,0.0158237554425847,0.601940799135332,0.0148312666780648,0.6019407991353319,0.0148312666780648,0.5187793427230047,0.0,0.506434024232847,0.0,0.506434024232847,0.0,0.5563380281690141,0.0,0.5082037372626426,0.0,0.5082037372626426,0.0,146625857,146625857,52.68760871887207,False,1,9ee271c8,2023-11-02_00-11-24,1698883884,52.68760871887207,20209,e07af9619d21,172.17.0.5,52.68760871887207,1,128,3,260,1.136846172913942,2,3,2.0794266970333635e-05,7.812715207463097e-06,25,"/home/darlinne.soto/ray_results/P10_convtae_kuhar_p75/my_objective_function_9ee271c8_1_batch_size=128,kernel=3,latent_dim=260,m_lambda=1.1368,num_CL=2,num_HL=3,opt_lr=0.0000,opt_wd=0.0_2023-11-02_00-10-20",,,
1,0.4725352112676056,0.4725352112676056,0.0086600313360078,0.4476306507741127,0.0089989637554592,0.4476306507741127,0.0089989637554592,0.4342723004694835,0.0,0.3791607259816145,0.0,0.3791607259816145,0.0,0.3145539906103286,0.0,0.2189227780955472,0.0,0.2189227780955472,0.0,34282517,34282517,48.2664053440094,True,1,064fec96,2023-11-02_00-11-32,1698883892,48.2664053440094,24816,e07af9619d21,172.17.0.5,48.2664053440094,1,64,3,237,2.7015310121273917,4,3,4.063366207981541e-05,4.193403454810632e-06,12,"/home/darlinne.soto/ray_results/P10_convtae_kuhar_p75/my_objective_function_064fec96_2_batch_size=64,kernel=3,latent_dim=237,m_lambda=2.7015,num_CL=4,num_HL=3,opt_lr=0.0000,opt_wd=0.00_2023-11-02_00-10-31",,,
2,0.5647887323943661,0.5647887323943661,0.0079396875705576,0.5744371387625116,0.0076452734876255,0.5744371387625116,0.0076452734876255,0.5352112676056338,0.0,0.5229158286799119,0.0,0.5229158286799119,0.0,0.4507042253521127,0.0,0.3952608972457413,0.0,0.3952608972457413,0.0,186386578,186386578,199.64464664459229,True,1,6a47fbf6,2023-11-02_00-14-14,1698884054,199.64464664459229,31941,e07af9619d21,172.17.0.5,199.64464664459229,1,128,3,148,2.9529462709906587,2,4,1.1161872199894282e-05,7.996560679997078e-07,24,"/home/darlinne.soto/ray_results/P10_convtae_kuhar_p75/my_objective_function_6a47fbf6_3_batch_size=128,kernel=3,latent_dim=148,m_lambda=2.9529,num_CL=2,num_HL=4,opt_lr=0.0000,opt_wd=0.0_2023-11-02_00-10-44",,,
3,0.5464788732394366,0.5464788732394366,0.0083192700219104,0.5508189207448689,0.0092016425768076,0.5508189207448688,0.0092016425768076,0.5187793427230047,0.0,0.5091636778630341,0.0,0.509163677863034,0.0,0.244131455399061,0.0,0.1772078740374498,0.0,0.1772078740374499,0.0,94476442,94476442,92.84388637542725,True,1,2de437f5,2023-11-02_00-12-40,1698883960,92.84388637542725,32191,e07af9619d21,172.17.0.5,92.84388637542725,1,64,2,186,0.5252826203596883,2,3,1.873994202549488e-05,8.650170965997956e-06,20,"/home/darlinne.soto/ray_results/P10_convtae_kuhar_p75/my_objective_function_2de437f5_4_batch_size=64,kernel=2,latent_dim=186,m_lambda=0.5253,num_CL=2,num_HL=3,opt_lr=0.0000,opt_wd=0.00_2023-11-02_00-10-54",,,
4,0.5631455399061033,0.5631455399061033,0.0092982640001588,0.5737730503533943,0.0091811606254281,0.5737730503533943,0.0091811606254282,0.4906103286384976,0.0,0.4773748363312513,0.0,0.4773748363312513,0.0,0.4624413145539906,0.0,0.4631463223677134,0.0,0.4631463223677134,0.0,2629355,2629355,25.23612666130066,True,1,623cc72f,2023-11-02_00-11-42,1698883902,25.23612666130066,32403,e07af9619d21,172.17.0.5,25.23612666130066,1,128,2,189,0.9534850443549909,2,2,0.0009820171047667417,2.095416621590923e-06,4,"/home/darlinne.soto/ray_results/P10_convtae_kuhar_p75/my_objective_function_623cc72f_5_batch_size=128,kernel=2,latent_dim=189,m_lambda=0.9535,num_CL=2,num_HL=2,opt_lr=0.0010,opt_wd=0.0_2023-11-02_00-11-07",,,
5,0.5211267605633803,0.4938967136150235,0.013452158480652,0.4460399481037603,0.0139239958186959,0.4460399481037602,0.0139239958186959,0.4225352112676056,0.0,0.3417023187418889,0.0,0.3417023187418889,0.0,0.5211267605633803,0.0,0.4638057344953896,0.0,0.4638057344953896,0.0,1286561,1286561,39.07734370231629,True,1,8d481a6e,2023-11-02_00-12-03,1698883923,39.07734370231629,20209,e07af9619d21,172.17.0.5,39.07734370231629,1,64,3,185,0.430362353438445,2,3,1.3336854969777888e-05,2.139565800728681e-06,2,"/home/darlinne.soto/ray_results/P10_convtae_kuhar_p75/my_objective_function_8d481a6e_6_batch_size=64,kernel=3,latent_dim=185,m_lambda=0.4304,num_CL=2,num_HL=3,opt_lr=0.0000,opt_wd=0.00_2023-11-02_00-11-24",,,
6,0.6161971830985916,0.6161971830985916,0.01478127839571,0.6040666686617501,0.0140013207282764,0.6040666686617501,0.0140013207282763,0.204225352112676,0.0,0.1459537938228987,0.0,0.1459537938228987,0.0,0.596244131455399,0.0,0.5830382308814729,0.0,0.5830382308814729,0.0,64885116,64885116,34.07955503463745,False,1,8828eb81,2023-11-02_00-12-06,1698883926,34.07955503463745,24816,e07af9619d21,172.17.0.5,34.07955503463745,1,128,2,178,1.8129320355077638,2,2,3.32107690033178e-05,5.580530574594123e-07,22,"/home/darlinne.soto/ray_results/P10_convtae_kuhar_p75/my_objective_function_8828eb81_7_batch_size=128,kernel=2,latent_dim=178,m_lambda=1.8129,num_CL=2,num_HL=2,opt_lr=0.0000,opt_wd=0.0_2023-11-02_00-11-32",,,
7,0.6253521126760564,0.6253521126760564,0.0138954446825809,0.6328643786456035,0.0134684167045914,0.6328643786456035,0.0134684167045914,0.5586854460093896,0.0,0.5256341040858721,0.0,0.5256341040858721,0.0,0.57981220657277,0.0,0.5461012870414185,0.0,0.5461012870414186,0.0,45210818,45210818,29.844470262527462,False,1,61418e17,2023-11-02_00-12-12,1698883932,29.844470262527462,32403,e07af9619d21,172.17.0.5,29.844470262527462,1,64,3,124,1.1017015303319708,3,3,1.0362697345234041e-05,5.379387106606493e-06,14,"/home/darlinne.soto/ray_results/P10_convtae_kuhar_p75/my_objective_function_61418e17_8_batch_size=64,kernel=3,latent_dim=124,m_lambda=1.1017,num_CL=3,num_HL=3,opt_lr=0.0000,opt_wd=0.00_2023-11-02_00-11-42",,,
8,0.6124413145539906,0.6124413145539906,0.0146012408827079,0.6184233424999455,0.0139126043747407,0.6184233424999455,0.0139126043747407,0.460093896713615,0.0,0.4077595386891161,0.0,0.4077595386891161,0.0,0.4953051643192488,0.0,0.4792219589072108,0.0,0.4792219589072109,0.0,12528888,12528888,29.29753041267395,False,1,c151b6ef,2023-11-02_00-12-33,1698883953,29.29753041267395,20209,e07af9619d21,172.17.0.5,29.29753041267395,1,64,3,247,1.1188556773578033,3,3,3.607637151376057e-05,1.3787566222627667e-07,7,"/home/darlinne.soto/ray_results/P10_convtae_kuhar_p75/my_objective_function_c151b6ef_9_batch_size=64,kernel=3,latent_dim=247,m_lambda=1.1189,num_CL=3,num_HL=3,opt_lr=0.0000,opt_wd=0.00_2023-11-02_00-12-03",,,
9,0.4490610328638498,0.4490610328638498,0.0090337471384478,0.4338375191323053,0.0077909162981389,0.4338375191323054,0.0077909162981388,0.431924882629108,0.0,0.4041278872433938,0.0,0.4041278872433939,0.0,0.4107981220657277,0.0,0.3228117248624185,0.0,0.3228117248624185,0.0,133638453,133638453,108.44908952713013,True,1,1b48850d,2023-11-02_00-13-55,1698884035,108.44908952713013,24816,e07af9619d21,172.17.0.5,108.44908952713013,1,64,3,249,0.3614666530844196,3,3,0.0003881465495731991,3.7905947475993087e-06,24,"/home/darlinne.soto/ray_results/P10_convtae_kuhar_p75/my_objective_function_1b48850d_10_batch_size=64,kernel=3,latent_dim=249,m_lambda=0.3615,num_CL=3,num_HL=3,opt_lr=0.0004,opt_wd=0.0_2023-11-02_00-12-06",,,
