,score,randomforest-100-accuracy (mean),randomforest-100-accuracy (std),randomforest-100-f1-score macro (mean),randomforest-100-f1-score macro (std),randomforest-100-f1-score weighted (mean),randomforest-100-f1-score weighted (std),KNN-5-accuracy (mean),KNN-5-accuracy (std),KNN-5-f1-score macro (mean),KNN-5-f1-score macro (std),KNN-5-f1-score weighted (mean),KNN-5-f1-score weighted (std),SVM-rbf-C1.0-accuracy (mean),SVM-rbf-C1.0-accuracy (std),SVM-rbf-C1.0-f1-score macro (mean),SVM-rbf-C1.0-f1-score macro (std),SVM-rbf-C1.0-f1-score weighted (mean),SVM-rbf-C1.0-f1-score weighted (std),num_params,num_trainable_params,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/batch_size,config/kernel,config/latent_dim,config/num_CL,config/num_HL,config/opt_lr,config/opt_wd,config/size_CL,logdir,error_type,error_message,error_traceback
0,0.5791079812206573,0.5791079812206573,0.0103419674985496,0.5852734881883206,0.0099839802625723,0.5852734881883206,0.0099839802625723,0.5539906103286385,0.0,0.5597258502596576,0.0,0.5597258502596576,0.0,0.5258215962441315,0.0,0.4990502765246303,0.0,0.4990502765246304,0.0,33998209,33998209,101.13123536109924,True,1,1f53bb2c,2023-10-23_00-44-09,1698021849,101.13123536109924,286114,c8afe81c666d,172.17.0.3,101.13123536109924,1,64,2,127,3,3,1.5918787821248053e-05,9.85703936952882e-07,12,"/home/darlinne.soto/ray_results/P10_convae_kuhar_p100/my_objective_function_1f53bb2c_1_batch_size=64,kernel=2,latent_dim=127,num_CL=3,num_HL=3,opt_lr=0.0000,opt_wd=0.0000,size_CL=12_2023-10-23_00-42-18",,,
1,0.5981220657276995,0.5981220657276995,0.0131035546825848,0.6047409765584024,0.0126267948834599,0.6047409765584024,0.0126267948834599,0.4225352112676056,0.0,0.380510051920943,0.0,0.380510051920943,0.0,0.3990610328638497,0.0,0.3463966299617214,0.0,0.3463966299617213,0.0,114737468,114737468,27.29243421554565,False,1,a5ea7160,2023-10-23_00-43-04,1698021784,27.29243421554565,290304,c8afe81c666d,172.17.0.3,27.29243421554565,1,128,4,41,4,3,1.0273073667107165e-05,2.796905085636259e-06,23,"/home/darlinne.soto/ray_results/P10_convae_kuhar_p100/my_objective_function_a5ea7160_2_batch_size=128,kernel=4,latent_dim=41,num_CL=4,num_HL=3,opt_lr=0.0000,opt_wd=0.0000,size_CL=23_2023-10-23_00-42-27",,,
2,0.6504694835680751,0.6504694835680751,0.010729009278898,0.6535575625717945,0.0105620092702051,0.6535575625717946,0.010562009270205,0.4741784037558685,0.0,0.4582831932862893,0.0,0.4582831932862893,0.0,0.5352112676056338,0.0,0.5097797040653901,0.0,0.50977970406539,0.0,48045584,48045584,45.68281435966492,False,1,ed2917f4,2023-10-23_00-43-34,1698021814,45.68281435966492,290427,c8afe81c666d,172.17.0.3,45.68281435966492,1,64,3,304,2,3,7.367478536020223e-05,8.62929281511431e-06,14,"/home/darlinne.soto/ray_results/P10_convae_kuhar_p100/my_objective_function_ed2917f4_3_batch_size=64,kernel=3,latent_dim=304,num_CL=2,num_HL=3,opt_lr=0.0001,opt_wd=0.0000,size_CL=14_2023-10-23_00-42-37",,,
3,0.6129107981220657,0.6129107981220657,0.0223547646423568,0.6188743104360575,0.0220700167009063,0.6188743104360575,0.0220700167009063,0.5046948356807511,0.0,0.4607708693688555,0.0,0.4607708693688553,0.0,0.5727699530516432,0.0,0.5348740390645299,0.0,0.5348740390645299,0.0,118482635,118482635,30.3760359287262,False,1,214e9b36,2023-10-23_00-43-29,1698021809,30.3760359287262,290549,c8afe81c666d,172.17.0.3,30.3760359287262,1,128,4,228,4,3,2.6680250428816297e-05,3.7790120555446485e-06,23,"/home/darlinne.soto/ray_results/P10_convae_kuhar_p100/my_objective_function_214e9b36_4_batch_size=128,kernel=4,latent_dim=228,num_CL=4,num_HL=3,opt_lr=0.0000,opt_wd=0.0000,size_CL=23_2023-10-23_00-42-48",,,
4,0.4901408450704225,0.4901408450704225,0.0064543319647265,0.5008252054278927,0.0069872911475369,0.5008252054278927,0.0069872911475369,0.4788732394366197,0.0,0.4944533014005061,0.0,0.4944533014005061,0.0,0.3403755868544601,0.0,0.286586929363487,0.0,0.286586929363487,0.0,21029385,21029385,16.76132345199585,True,1,4c5801a2,2023-10-23_00-43-21,1698021801,16.76132345199585,290304,c8afe81c666d,172.17.0.3,16.76132345199585,1,64,2,71,3,4,0.00019969705193293103,6.188421678423316e-06,8,"/home/darlinne.soto/ray_results/P10_convae_kuhar_p100/my_objective_function_4c5801a2_5_batch_size=64,kernel=2,latent_dim=71,num_CL=3,num_HL=4,opt_lr=0.0002,opt_wd=0.0000,size_CL=8_2023-10-23_00-42-59",,,
5,0.5340375586854461,0.5340375586854461,0.0146690138966835,0.5412935440851511,0.0145457112114678,0.5412935440851511,0.0145457112114679,0.4225352112676056,0.0,0.4189082414317712,0.0,0.4189082414317712,0.0,0.3403755868544601,0.0,0.2909944457782367,0.0,0.2909944457782367,0.0,53081825,53081825,13.305473804473875,True,1,c234a95d,2023-10-23_00-43-28,1698021808,13.305473804473875,290764,c8afe81c666d,172.17.0.3,13.305473804473875,1,64,3,8,3,4,0.00011457139449050576,7.195335112931964e-06,13,"/home/darlinne.soto/ray_results/P10_convae_kuhar_p100/my_objective_function_c234a95d_6_batch_size=64,kernel=3,latent_dim=8,num_CL=3,num_HL=4,opt_lr=0.0001,opt_wd=0.0000,size_CL=13_2023-10-23_00-43-04",,,
6,0.6237089201877934,0.6237089201877934,0.0170264674232756,0.6290850463859944,0.0157547900383428,0.6290850463859944,0.0157547900383427,0.4413145539906103,0.0,0.4052103589967782,0.0,0.4052103589967781,0.0,0.5093896713615024,0.0,0.4652284541870852,0.0,0.4652284541870852,0.0,5107707,5107707,21.527504682540894,False,1,eabdf296,2023-10-23_00-43-43,1698021823,21.527504682540894,290304,c8afe81c666d,172.17.0.3,21.527504682540894,1,64,2,353,2,3,1.0916529442547477e-05,4.842004689305835e-07,4,"/home/darlinne.soto/ray_results/P10_convae_kuhar_p100/my_objective_function_eabdf296_7_batch_size=64,kernel=2,latent_dim=353,num_CL=2,num_HL=3,opt_lr=0.0000,opt_wd=0.0000,size_CL=4_2023-10-23_00-43-15",,,
7,0.6230046948356807,0.6230046948356807,0.0121613463352005,0.626739136007944,0.0125153722289782,0.626739136007944,0.0125153722289782,0.5164319248826291,0.0,0.45847951939789,0.0,0.45847951939789,0.0,0.4788732394366197,0.0,0.3724472721541958,0.0,0.3724472721541957,0.0,168378168,168378168,61.80392503738403,True,1,d0283f67,2023-10-23_00-44-30,1698021870,61.80392503738403,290764,c8afe81c666d,172.17.0.3,61.80392503738403,1,128,4,218,3,4,2.0441096628715737e-05,6.672311370607183e-06,23,"/home/darlinne.soto/ray_results/P10_convae_kuhar_p100/my_objective_function_d0283f67_8_batch_size=128,kernel=4,latent_dim=218,num_CL=3,num_HL=4,opt_lr=0.0000,opt_wd=0.0000,size_CL=23_2023-10-23_00-43-21",,,
8,0.5607981220657277,0.5607981220657277,0.0043853384254153,0.5701244474360523,0.0042455072554925,0.5701244474360523,0.0042455072554925,0.5539906103286385,0.0,0.5644797512592837,0.0,0.5644797512592838,0.0,0.5046948356807511,0.0,0.4857040326119166,0.0,0.4857040326119165,0.0,56469927,56469927,168.07224702835083,True,1,de1faefa,2023-10-23_00-46-17,1698021977,168.07224702835083,290549,c8afe81c666d,172.17.0.3,168.07224702835083,1,64,2,181,3,4,1.2856459044529687e-05,4.953971837916655e-06,13,"/home/darlinne.soto/ray_results/P10_convae_kuhar_p100/my_objective_function_de1faefa_9_batch_size=64,kernel=2,latent_dim=181,num_CL=3,num_HL=4,opt_lr=0.0000,opt_wd=0.0000,size_CL=13_2023-10-23_00-43-28",,,
9,0.5924882629107981,0.5924882629107981,0.0083457224575733,0.6025251016696502,0.0083621267421626,0.6025251016696503,0.0083621267421626,0.5140845070422535,0.0,0.5212625769673499,0.0,0.5212625769673499,0.0,0.4835680751173709,0.0,0.47283151951145,0.0,0.4728315195114499,0.0,41193666,41193666,69.6738383769989,True,1,d030a921,2023-10-23_00-44-43,1698021883,69.6738383769989,290427,c8afe81c666d,172.17.0.3,69.6738383769989,1,64,2,227,2,3,3.27346866970384e-05,4.702169784683399e-06,13,"/home/darlinne.soto/ray_results/P10_convae_kuhar_p100/my_objective_function_d030a921_10_batch_size=64,kernel=2,latent_dim=227,num_CL=2,num_HL=3,opt_lr=0.0000,opt_wd=0.0000,size_CL=13_2023-10-23_00-43-29",,,
