,score,timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name,config/batch_size,config/num_HL,config/down_HL,config/size_HL,config/latent_dim,config/opt_lr,config/opt_wd,logdir
1140,0.5800469483568074,1697068683,False,1,0580d94a,2023-10-11_23-58-03,963.7206916809082,963.7206916809082,5549,516b0028877c,172.17.0.2,963.7206916809082,1,,128,2,8,213,61,3.382083066668428e-05,3.3735402367558497e-06,0580d94a
1141,0.6082159624413146,1697069817,False,1,ee398854,2023-10-12_00-16-57,1844.3425114154816,1844.3425114154816,6023,516b0028877c,172.17.0.2,1844.3425114154816,1,,256,2,7,243,37,9.219293945784191e-05,5.127235493775808e-06,ee398854
1142,-0.1,1697068386,True,1,3a73ff8f,2023-10-11_23-53-06,0.554957389831543,0.554957389831543,5946,516b0028877c,172.17.0.2,0.554957389831543,1,,256,3,6,190,89,4.6256434421958685e-05,4.214675950034018e-06,3a73ff8f
1143,0.5833333333333333,1697068987,False,1,a0b3a96a,2023-10-12_00-03-07,601.263699054718,601.263699054718,5946,516b0028877c,172.17.0.2,601.263699054718,1,,128,2,9,222,18,0.0001707080492733475,6.118223442608892e-06,a0b3a96a
1144,0.5934272300469484,1697071210,False,1,f5db427d,2023-10-12_00-40-10,2527.3187713623047,2527.3187713623047,5549,516b0028877c,172.17.0.2,2527.3187713623047,1,,256,2,8,203,47,5.674493831635479e-05,2.9185044429195135e-06,f5db427d
1145,0.568075117370892,1697069540,True,1,90e6758d,2023-10-12_00-12-20,845.5247032642365,845.5247032642365,5623,516b0028877c,172.17.0.2,845.5247032642365,1,,128,2,10,255,117,8.012509886719618e-05,6.731619444497057e-06,90e6758d
1146,-0.1,1697068988,True,1,a27a9887,2023-10-12_00-03-08,0.6412711143493652,0.6412711143493652,5946,516b0028877c,172.17.0.2,0.6412711143493652,1,,256,8,8,173,2,6.848456147945695e-05,5.321820030697997e-06,a27a9887
1147,-0.1,1697068989,True,1,257fcb3f,2023-10-12_00-03-09,0.5417599678039551,0.5417599678039551,5946,516b0028877c,172.17.0.2,0.5417599678039551,1,,256,3,7,239,73,0.00010337133630842182,3.946786369274292e-06,257fcb3f
1148,0.5997652582159624,1697069897,False,1,a512df45,2023-10-12_00-18-17,908.0601718425751,908.0601718425751,5946,516b0028877c,172.17.0.2,908.0601718425751,1,,128,2,9,195,37,5.248770788033498e-05,4.644766555726319e-06,a512df45
1149,0.5704225352112676,1697069600,True,1,45525ba0,2023-10-12_00-13-20,377.071736574173,377.071736574173,5787,516b0028877c,172.17.0.2,377.071736574173,1,,32,2,10,290,23,4.2379943285484115e-05,4.515876038300688e-06,45525ba0
1150,0.4305164319248826,1697070458,True,1,f187c628,2023-10-12_00-27-38,917.6079225540161,917.6079225540161,5623,516b0028877c,172.17.0.2,917.6079225540161,1,,256,2,5,229,2,7.235463188736951e-05,4.887496472423541e-06,f187c628
1151,-0.1,1697069601,True,1,9cd532b5,2023-10-12_00-13-21,0.5558063983917236,0.5558063983917236,5787,516b0028877c,172.17.0.2,0.5558063983917236,1,,128,3,12,268,59,3.6668076696773886e-05,5.758517917511836e-06,9cd532b5
1152,0.57981220657277,1697071241,False,1,28c3781c,2023-10-12_00-40-41,1638.9463920593262,1638.9463920593262,5787,516b0028877c,172.17.0.2,1638.9463920593262,1,,256,2,11,249,96,0.00011671985508413184,6.462941209005664e-06,28c3781c
1153,0.5953051643192488,1697071934,False,1,90a45132,2023-10-12_00-52-14,2117.206433057785,2117.206433057785,6023,516b0028877c,172.17.0.2,2117.206433057785,1,,256,2,6,180,16,8.413543385513215e-05,7.695221189836327e-06,90a45132
1154,0.5375586854460094,1697070749,True,1,a7cd1d39,2023-10-12_00-32-29,850.9020698070526,850.9020698070526,5946,516b0028877c,172.17.0.2,850.9020698070526,1,,128,2,8,219,106,6.200635790009272e-05,6.925697545135934e-06,a7cd1d39
1155,0.5499999999999999,1697072287,True,1,6e9a198f,2023-10-12_00-58-07,1828.4651095867157,1828.4651095867157,5623,516b0028877c,172.17.0.2,1828.4651095867157,1,,256,2,9,234,79,9.537895667249851e-05,5.447720903269115e-06,6e9a198f
1156,-0.1,1697070749,True,1,c397264f,2023-10-12_00-32-29,0.5714025497436523,0.5714025497436523,5946,516b0028877c,172.17.0.2,0.5714025497436523,1,,128,3,7,210,32,0.00014865873798283757,7.867947941883254e-06,c397264f
1157,0.4950704225352112,1697072118,True,1,8053a324,2023-10-12_00-55-18,1367.9960398674011,1367.9960398674011,5946,516b0028877c,172.17.0.2,1367.9960398674011,1,,256,2,8,188,367,4.804135865456238e-05,6.177738447234778e-06,8053a324
1158,0.5713615023474179,1697072836,True,1,a11869af,2023-10-12_01-07-16,1625.2940442562103,1625.2940442562103,5549,516b0028877c,172.17.0.2,1625.2940442562103,1,,256,2,6,199,50,0.00013231647224350263,6.602175193047026e-06,a11869af
1159,0.4356807511737089,1697071769,True,1,80695aaa,2023-10-12_00-49-29,527.7871291637421,527.7871291637421,5787,516b0028877c,172.17.0.2,527.7871291637421,1,,128,2,9,258,2,7.426404858943642e-05,5.980897752289937e-06,80695aaa
1160,0.5617370892018779,1697072233,True,1,a2d8d617,2023-10-12_00-57-13,464.5731472969055,464.5731472969055,5787,516b0028877c,172.17.0.2,464.5731472969055,1,,32,2,10,283,133,2.4087637923991915e-05,2.5379957397284407e-06,a2d8d617
1161,-0.1,1697071935,True,1,5896047b,2023-10-12_00-52-15,0.6013600826263428,0.6013600826263428,6023,516b0028877c,172.17.0.2,0.6013600826263428,1,,256,5,5,245,59,6.60769671697339e-05,7.521892533527271e-06,5896047b
1162,-0.1,1697071936,True,1,d79148bc,2023-10-12_00-52-16,0.6971893310546875,0.6971893310546875,6023,516b0028877c,172.17.0.2,0.6971893310546875,1,,128,3,8,227,2,8.924063695282727e-05,5.105382524939715e-06,d79148bc
1163,0.48826291079812206,1697073231,True,1,6bdec3db,2023-10-12_01-13-51,1294.9270777702332,1294.9270777702332,6023,516b0028877c,172.17.0.2,1294.9270777702332,1,,256,2,7,215,563,5.3255927158956195e-05,8.17679660455569e-06,6bdec3db
1164,0.545774647887324,1697073889,True,1,36a0c0a7,2023-10-12_01-24-49,1771.201871395111,1771.201871395111,5946,516b0028877c,172.17.0.2,1771.201871395111,1,,256,2,9,254,86,0.00010852338863480377,4.362712954728308e-06,36a0c0a7
1165,0.5514084507042253,1697073205,True,1,ab35bcca,2023-10-12_01-13-25,971.480126619339,971.480126619339,5787,516b0028877c,172.17.0.2,971.480126619339,1,,128,2,11,265,69,5.825250419591776e-05,5.499074748349832e-06,ab35bcca
1166,-0.1,1697072287,True,1,ae030242,2023-10-12_00-58-07,0.5439102649688721,0.5439102649688721,5623,516b0028877c,172.17.0.2,0.5439102649688721,1,,256,3,8,205,2,8.18144329267495e-05,6.972762530754529e-06,ae030242
1167,0.5629107981220657,1697072967,True,1,5dd9a908,2023-10-12_01-09-27,679.8506319522858,679.8506319522858,5623,516b0028877c,172.17.0.2,679.8506319522858,1,,128,2,10,238,24,4.274972888066112e-05,6.360837352583259e-06,5dd9a908
1168,-0.1,1697072837,True,1,9627b68b,2023-10-12_01-07-17,0.6238908767700195,0.6238908767700195,5549,516b0028877c,172.17.0.2,0.6238908767700195,1,,256,3,7,176,38,7.629062380045028e-05,4.8133697093753945e-06,9627b68b
1169,-0.1,1697072837,True,1,0ea496c8,2023-10-12_01-07-17,0.5430161952972412,0.5430161952972412,5549,516b0028877c,172.17.0.2,0.5430161952972412,1,,256,6,6,229,147,0.0001001264472059712,7.1754477366429856e-06,0ea496c8
1170,0.5403755868544602,1697073688,True,1,0efc18b2,2023-10-12_01-21-28,850.690224647522,850.690224647522,5549,516b0028877c,172.17.0.2,850.690224647522,1,,128,2,8,220,112,3.91564845852421e-05,7.969596617903235e-06,0efc18b2
1171,0.5779342723004695,1697073160,False,1,a9938602,2023-10-12_01-12-40,192.394118309021,192.394118309021,5623,516b0028877c,172.17.0.2,192.394118309021,1,,32,2,9,277,16,0.00011885140395293929,6.735678776622437e-06,a9938602
1172,0.4833333333333334,1697076749,True,1,f348fdf9,2023-10-12_02-12-29,3589.0503916740417,3589.0503916740417,5623,516b0028877c,172.17.0.2,3589.0503916740417,1,,256,2,3,187,307,1.1210452370560673e-05,5.863331564617775e-06,f348fdf9
1173,0.5713615023474179,1697073867,True,1,9de12ad6,2023-10-12_01-24-27,661.8738000392914,661.8738000392914,5787,516b0028877c,172.17.0.2,661.8738000392914,1,,128,2,9,196,52,6.627635052936885e-05,7.525124278098807e-06,9de12ad6
1174,-0.1,1697073243,True,1,913b8afb,2023-10-12_01-14-03,0.6974506378173828,0.6974506378173828,6023,516b0028877c,172.17.0.2,0.6974506378173828,1,,256,3,7,208,34,5.0188839211062026e-05,8.354129351107448e-06,913b8afb
1175,0.5429577464788732,1697074293,True,1,151ff73e,2023-10-12_01-31-33,1049.7845113277435,1049.7845113277435,6023,516b0028877c,172.17.0.2,1049.7845113277435,1,,256,2,8,170,71,0.00015808183830629783,4.13728015346023e-06,151ff73e
1176,0.6150234741784038,1697074304,False,1,00667282,2023-10-12_01-31-44,615.237955570221,615.237955570221,5549,516b0028877c,172.17.0.2,615.237955570221,1,,128,2,11,245,15,6.04967466173705e-05,5.042765244187837e-06,00667282
1177,0.5652582159624414,1697076544,True,1,5905c4c7,2023-10-12_02-09-04,2676.7695512771606,2676.7695512771606,5787,516b0028877c,172.17.0.2,2676.7695512771606,1,,256,2,10,162,92,3.044412666042338e-05,5.717694977792233e-06,5905c4c7
1178,0.5816901408450704,1697074925,False,1,bf3e2c7b,2023-10-12_01-42-05,1035.3155283927917,1035.3155283927917,5946,516b0028877c,172.17.0.2,1035.3155283927917,1,,128,2,7,254,41,7.108086639257604e-05,7.813271519667638e-06,bf3e2c7b
1179,-0.1,1697074294,True,1,439b3e30,2023-10-12_01-31-34,0.5325539112091064,0.5325539112091064,6023,516b0028877c,172.17.0.2,0.5325539112091064,1,,256,3,9,235,2,9.145827228188206e-05,4.591791917504655e-06,439b3e30
1180,0.5727699530516432,1697076471,False,1,4665b505,2023-10-12_02-07-51,2177.5185821056366,2177.5185821056366,6023,516b0028877c,172.17.0.2,2177.5185821056366,1,,256,2,6,215,62,4.475424339331319e-05,7.068515400945186e-06,4665b505
1181,0.5894366197183099,1697075245,False,1,239df8d1,2023-10-12_01-47-25,941.0947597026825,941.0947597026825,5549,516b0028877c,172.17.0.2,941.0947597026825,1,,128,2,8,264,29,5.5156621141189995e-05,8.602887233019284e-06,239df8d1
1182,0.6220657276995305,1697075244,False,1,451729bd,2023-10-12_01-47-24,316.38204312324524,316.38204312324524,5946,516b0028877c,172.17.0.2,316.38204312324524,1,,32,2,10,273,46,8.741879034609484e-05,7.343073237983962e-06,451729bd
1183,-0.1,1697075245,True,1,c57e315a,2023-10-12_01-47-25,0.5582659244537354,0.5582659244537354,5946,516b0028877c,172.17.0.2,0.5582659244537354,1,,256,3,7,222,122,0.00013645455011237294,6.17895557294965e-06,c57e315a
1184,0.5680751173708921,1697076064,True,1,9876ce06,2023-10-12_02-01-04,819.4357209205627,819.4357209205627,5946,516b0028877c,172.17.0.2,819.4357209205627,1,,128,2,9,291,78,0.000106423727552534,5.380101245517081e-06,9876ce06
1185,0.4392018779342723,1697076103,True,1,e6e5936b,2023-10-12_02-01-43,857.9144728183746,857.9144728183746,5549,516b0028877c,172.17.0.2,857.9144728183746,1,,256,2,12,199,2,8.035839588272481e-05,6.6303050321197725e-06,e6e5936b
