,score,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/batch_size,config/down_HL,config/latent_dim,config/num_HL,config/opt_lr,config/opt_wd,config/size_HL,logdir
10,-0.1,2.4671754837036133,False,1,71b760d4,2023-10-17_02-23-55,1697509435,2.4671754837036133,101559,c8afe81c666d,172.17.0.3,2.4671754837036133,1,64,13,159,3,0.0005158410933890041,5.255803949346195e-07,220,"/home/darlinne.soto/ray_results/tae_motionsense_p50/my_objective_function_71b760d4_11_batch_size=64,down_HL=13,latent_dim=159,num_HL=3,opt_lr=0.0005,opt_wd=0.0000,size_HL=220_2023-10-17_02-23-50"
11,-0.1,2.41264009475708,False,1,981ccf31,2023-10-17_02-23-58,1697509438,2.41264009475708,101559,c8afe81c666d,172.17.0.3,2.41264009475708,1,128,16,70,7,1.758359846537003e-05,1.309261908272691e-06,373,"/home/darlinne.soto/ray_results/tae_motionsense_p50/my_objective_function_981ccf31_12_batch_size=128,down_HL=16,latent_dim=70,num_HL=7,opt_lr=0.0000,opt_wd=0.0000,size_HL=373_2023-10-17_02-23-53"
12,-0.1,2.395232677459717,False,1,14214636,2023-10-17_02-24-00,1697509440,2.395232677459717,101559,c8afe81c666d,172.17.0.3,2.395232677459717,1,32,2,20,6,9.156693571875756e-05,7.034801370931756e-06,150,"/home/darlinne.soto/ray_results/tae_motionsense_p50/my_objective_function_14214636_13_batch_size=32,down_HL=2,latent_dim=20,num_HL=6,opt_lr=0.0001,opt_wd=0.0000,size_HL=150_2023-10-17_02-23-55"
13,-0.1,2.4937751293182373,False,1,5eaa5222,2023-10-17_02-24-03,1697509443,2.4937751293182373,101559,c8afe81c666d,172.17.0.3,2.4937751293182373,1,64,4,169,7,0.00020499793605579855,3.1621940739396483e-06,242,"/home/darlinne.soto/ray_results/tae_motionsense_p50/my_objective_function_5eaa5222_14_batch_size=64,down_HL=4,latent_dim=169,num_HL=7,opt_lr=0.0002,opt_wd=0.0000,size_HL=242_2023-10-17_02-23-58"
14,-0.1,2.719783067703247,False,1,abad09d7,2023-10-17_02-24-06,1697509446,2.719783067703247,101559,c8afe81c666d,172.17.0.3,2.719783067703247,1,32,6,146,7,9.000702159164165e-05,7.081870690045286e-06,45,"/home/darlinne.soto/ray_results/tae_motionsense_p50/my_objective_function_abad09d7_15_batch_size=32,down_HL=6,latent_dim=146,num_HL=7,opt_lr=0.0001,opt_wd=0.0000,size_HL=45_2023-10-17_02-24-00"
15,-0.1,2.655074119567871,False,1,fb358fff,2023-10-17_02-24-08,1697509448,2.655074119567871,101559,c8afe81c666d,172.17.0.3,2.655074119567871,1,256,9,96,3,5.881565787674902e-05,2.2910616400831e-06,296,"/home/darlinne.soto/ray_results/tae_motionsense_p50/my_objective_function_fb358fff_16_batch_size=256,down_HL=9,latent_dim=96,num_HL=3,opt_lr=0.0001,opt_wd=0.0000,size_HL=296_2023-10-17_02-24-03"
16,-0.1,2.474597215652466,False,1,56eb4d78,2023-10-17_02-24-11,1697509451,2.474597215652466,101559,c8afe81c666d,172.17.0.3,2.474597215652466,1,128,9,86,4,1.1360187268908501e-05,2.956260868183196e-06,68,"/home/darlinne.soto/ray_results/tae_motionsense_p50/my_objective_function_56eb4d78_17_batch_size=128,down_HL=9,latent_dim=86,num_HL=4,opt_lr=0.0000,opt_wd=0.0000,size_HL=68_2023-10-17_02-24-06"
17,-0.1,2.797297239303589,False,1,ca7929a5,2023-10-17_02-24-14,1697509454,2.797297239303589,101559,c8afe81c666d,172.17.0.3,2.797297239303589,1,128,3,39,5,4.0740207050034005e-05,7.231649779095885e-06,44,"/home/darlinne.soto/ray_results/tae_motionsense_p50/my_objective_function_ca7929a5_18_batch_size=128,down_HL=3,latent_dim=39,num_HL=5,opt_lr=0.0000,opt_wd=0.0000,size_HL=44_2023-10-17_02-24-08"
18,-0.1,3.598164319992065,False,1,66f6ba47,2023-10-17_02-24-18,1697509458,3.598164319992065,101559,c8afe81c666d,172.17.0.3,3.598164319992065,1,256,13,117,3,0.0003000588502386875,5.134373703224171e-06,233,"/home/darlinne.soto/ray_results/tae_motionsense_p50/my_objective_function_66f6ba47_19_batch_size=256,down_HL=13,latent_dim=117,num_HL=3,opt_lr=0.0003,opt_wd=0.0000,size_HL=233_2023-10-17_02-24-11"
19,-0.1,2.4668421745300293,False,1,3d7eff01,2023-10-17_02-24-20,1697509460,2.4668421745300293,101559,c8afe81c666d,172.17.0.3,2.4668421745300293,1,128,18,97,8,0.0005363375993718043,4.072091531821468e-06,261,"/home/darlinne.soto/ray_results/tae_motionsense_p50/my_objective_function_3d7eff01_20_batch_size=128,down_HL=18,latent_dim=97,num_HL=8,opt_lr=0.0005,opt_wd=0.0000,size_HL=261_2023-10-17_02-24-14"
20,-0.1,2.495161294937134,False,1,e55eac4f,2023-10-17_02-24-23,1697509463,2.495161294937134,101559,c8afe81c666d,172.17.0.3,2.495161294937134,1,32,7,47,5,4.806646827396298e-05,8.879534925932355e-06,332,"/home/darlinne.soto/ray_results/tae_motionsense_p50/my_objective_function_e55eac4f_21_batch_size=32,down_HL=7,latent_dim=47,num_HL=5,opt_lr=0.0000,opt_wd=0.0000,size_HL=332_2023-10-17_02-24-18"
21,-0.1,2.441401958465576,False,1,22203852,2023-10-17_02-24-25,1697509465,2.441401958465576,101559,c8afe81c666d,172.17.0.3,2.441401958465576,1,256,14,121,4,0.0003343464586200627,8.22963465807847e-06,175,"/home/darlinne.soto/ray_results/tae_motionsense_p50/my_objective_function_22203852_22_batch_size=256,down_HL=14,latent_dim=121,num_HL=4,opt_lr=0.0003,opt_wd=0.0000,size_HL=175_2023-10-17_02-24-20"
22,-0.1,2.560749053955078,False,1,4050779d,2023-10-17_02-24-28,1697509468,2.560749053955078,101559,c8afe81c666d,172.17.0.3,2.560749053955078,1,128,19,96,8,0.0007984016208746292,5.911879593228612e-06,336,"/home/darlinne.soto/ray_results/tae_motionsense_p50/my_objective_function_4050779d_23_batch_size=128,down_HL=19,latent_dim=96,num_HL=8,opt_lr=0.0008,opt_wd=0.0000,size_HL=336_2023-10-17_02-24-23"
23,-0.1,2.4663608074188232,False,1,074f9714,2023-10-17_02-24-31,1697509471,2.4663608074188232,101559,c8afe81c666d,172.17.0.3,2.4663608074188232,1,32,7,46,4,4.922766518669832e-05,9.636285461521031e-06,343,"/home/darlinne.soto/ray_results/tae_motionsense_p50/my_objective_function_074f9714_24_batch_size=32,down_HL=7,latent_dim=46,num_HL=4,opt_lr=0.0000,opt_wd=0.0000,size_HL=343_2023-10-17_02-24-25"
24,-0.1,2.503755807876587,False,1,f9f00488,2023-10-17_02-24-33,1697509473,2.503755807876587,101559,c8afe81c666d,172.17.0.3,2.503755807876587,1,256,15,122,4,0.0008839753191783999,7.998418303569824e-06,172,"/home/darlinne.soto/ray_results/tae_motionsense_p50/my_objective_function_f9f00488_25_batch_size=256,down_HL=15,latent_dim=122,num_HL=4,opt_lr=0.0009,opt_wd=0.0000,size_HL=172_2023-10-17_02-24-28"
25,-0.1,2.463983058929444,False,1,c0aa48ae,2023-10-17_02-24-36,1697509476,2.463983058929444,101559,c8afe81c666d,172.17.0.3,2.463983058929444,1,32,19,86,6,0.0007912493265968609,6.294765327173464e-06,389,"/home/darlinne.soto/ray_results/tae_motionsense_p50/my_objective_function_c0aa48ae_26_batch_size=32,down_HL=19,latent_dim=86,num_HL=6,opt_lr=0.0008,opt_wd=0.0000,size_HL=389_2023-10-17_02-24-31"
26,0.6207142857142858,1299.6244814395905,False,1,425c5745,2023-10-17_02-46-15,1697510775,1299.6244814395905,101559,c8afe81c666d,172.17.0.3,1299.6244814395905,1,32,10,58,2,1.9078494529763723e-05,9.585310362674465e-06,342,"/home/darlinne.soto/ray_results/tae_motionsense_p50/my_objective_function_425c5745_27_batch_size=32,down_HL=10,latent_dim=58,num_HL=2,opt_lr=0.0000,opt_wd=0.0000,size_HL=342_2023-10-17_02-24-33"
27,-0.1,2.9360721111297607,False,1,3d61f1e4,2023-10-17_02-24-50,1697509490,2.9360721111297607,104511,c8afe81c666d,172.17.0.3,2.9360721111297607,1,256,15,130,4,1.0176515428990403e-05,8.81086116781366e-06,127,"/home/darlinne.soto/ray_results/tae_motionsense_p50/my_objective_function_3d61f1e4_28_batch_size=256,down_HL=15,latent_dim=130,num_HL=4,opt_lr=0.0000,opt_wd=0.0000,size_HL=127_2023-10-17_02-24-36"
28,-0.1,2.3762998580932617,False,1,3896e991,2023-10-17_02-24-53,1697509493,2.3762998580932617,104511,c8afe81c666d,172.17.0.3,2.3762998580932617,1,32,12,81,6,0.0001241355456464319,6.028341225392174e-06,383,"/home/darlinne.soto/ray_results/tae_motionsense_p50/my_objective_function_3896e991_29_batch_size=32,down_HL=12,latent_dim=81,num_HL=6,opt_lr=0.0001,opt_wd=0.0000,size_HL=383_2023-10-17_02-24-47"
29,-0.1,2.2597639560699463,False,1,d0136e93,2023-10-17_02-24-55,1697509495,2.2597639560699463,104511,c8afe81c666d,172.17.0.3,2.2597639560699463,1,32,17,30,6,6.990507208549601e-05,4.523086416354308e-06,399,"/home/darlinne.soto/ray_results/tae_motionsense_p50/my_objective_function_d0136e93_30_batch_size=32,down_HL=17,latent_dim=30,num_HL=6,opt_lr=0.0001,opt_wd=0.0000,size_HL=399_2023-10-17_02-24-50"
30,-0.1,2.405049562454224,False,1,b2c80846,2023-10-17_02-24-58,1697509498,2.405049562454224,104511,c8afe81c666d,172.17.0.3,2.405049562454224,1,256,15,107,5,1.0920958536166297e-05,1.546783450342528e-06,122,"/home/darlinne.soto/ray_results/tae_motionsense_p50/my_objective_function_b2c80846_31_batch_size=256,down_HL=15,latent_dim=107,num_HL=5,opt_lr=0.0000,opt_wd=0.0000,size_HL=122_2023-10-17_02-24-53"
31,-0.1,2.4722578525543213,False,1,34feb20d,2023-10-17_02-25-00,1697509500,2.4722578525543213,104511,c8afe81c666d,172.17.0.3,2.4722578525543213,1,32,12,75,6,0.00012365526971599373,5.577665084642744e-06,295,"/home/darlinne.soto/ray_results/tae_motionsense_p50/my_objective_function_34feb20d_32_batch_size=32,down_HL=12,latent_dim=75,num_HL=6,opt_lr=0.0001,opt_wd=0.0000,size_HL=295_2023-10-17_02-24-55"
32,-0.1,2.40572452545166,False,1,07555d8b,2023-10-17_02-25-03,1697509503,2.40572452545166,104511,c8afe81c666d,172.17.0.3,2.40572452545166,1,32,17,32,7,6.898136256798004e-05,4.764901940635636e-06,282,"/home/darlinne.soto/ray_results/tae_motionsense_p50/my_objective_function_07555d8b_33_batch_size=32,down_HL=17,latent_dim=32,num_HL=7,opt_lr=0.0001,opt_wd=0.0000,size_HL=282_2023-10-17_02-24-58"
33,-0.1,2.6686925888061523,False,1,7b8db940,2023-10-17_02-25-05,1697509505,2.6686925888061523,104511,c8afe81c666d,172.17.0.3,2.6686925888061523,1,256,10,105,5,1.3587215948798694e-05,1.4963474848162173e-08,181,"/home/darlinne.soto/ray_results/tae_motionsense_p50/my_objective_function_7b8db940_34_batch_size=256,down_HL=10,latent_dim=105,num_HL=5,opt_lr=0.0000,opt_wd=0.0000,size_HL=181_2023-10-17_02-25-00"
34,-0.1,2.644376039505005,False,1,889a4cbc,2023-10-17_02-25-08,1697509508,2.644376039505005,104511,c8afe81c666d,172.17.0.3,2.644376039505005,1,32,12,55,6,3.675640634906634e-05,3.496143418470062e-06,312,"/home/darlinne.soto/ray_results/tae_motionsense_p50/my_objective_function_889a4cbc_35_batch_size=32,down_HL=12,latent_dim=55,num_HL=6,opt_lr=0.0000,opt_wd=0.0000,size_HL=312_2023-10-17_02-25-03"
35,-0.1,2.71923303604126,False,1,6e8cf990,2023-10-17_02-25-11,1697509511,2.71923303604126,104511,c8afe81c666d,172.17.0.3,2.71923303604126,1,32,9,6,7,2.179130554290125e-05,4.416326077165685e-06,282,"/home/darlinne.soto/ray_results/tae_motionsense_p50/my_objective_function_6e8cf990_36_batch_size=32,down_HL=9,latent_dim=6,num_HL=7,opt_lr=0.0000,opt_wd=0.0000,size_HL=282_2023-10-17_02-25-06"
36,-0.1,2.732668161392212,False,1,1a6fdf99,2023-10-17_02-25-14,1697509514,2.732668161392212,104511,c8afe81c666d,172.17.0.3,2.732668161392212,1,128,18,142,8,0.0005170809611100456,2.3971047467401733e-06,201,"/home/darlinne.soto/ray_results/tae_motionsense_p50/my_objective_function_1a6fdf99_37_batch_size=128,down_HL=18,latent_dim=142,num_HL=8,opt_lr=0.0005,opt_wd=0.0000,size_HL=201_2023-10-17_02-25-08"
37,-0.1,2.6308023929595947,False,1,375381b9,2023-10-17_02-25-17,1697509517,2.6308023929595947,104511,c8afe81c666d,172.17.0.3,2.6308023929595947,1,32,6,50,5,3.65878270069704e-05,9.160482734461685e-06,364,"/home/darlinne.soto/ray_results/tae_motionsense_p50/my_objective_function_375381b9_38_batch_size=32,down_HL=6,latent_dim=50,num_HL=5,opt_lr=0.0000,opt_wd=0.0000,size_HL=364_2023-10-17_02-25-11"
38,-0.1,2.762962579727173,False,1,4ff0a993,2023-10-17_02-25-19,1697509519,2.762962579727173,104511,c8afe81c666d,172.17.0.3,2.762962579727173,1,32,7,20,5,2.4681173024103227e-05,7.839280670107665e-06,319,"/home/darlinne.soto/ray_results/tae_motionsense_p50/my_objective_function_4ff0a993_39_batch_size=32,down_HL=7,latent_dim=20,num_HL=5,opt_lr=0.0000,opt_wd=0.0000,size_HL=319_2023-10-17_02-25-14"
39,0.6264285714285714,1780.871437549591,False,1,2daef0f7,2023-10-17_02-55-00,1697511300,1780.871437549591,104511,c8afe81c666d,172.17.0.3,1780.871437549591,1,256,14,132,2,0.00034929892319546544,8.22099264567387e-06,187,"/home/darlinne.soto/ray_results/tae_motionsense_p50/my_objective_function_2daef0f7_40_batch_size=256,down_HL=14,latent_dim=132,num_HL=2,opt_lr=0.0003,opt_wd=0.0000,size_HL=187_2023-10-17_02-25-17"
40,-0.1,3.1773464679718018,False,1,acca22d5,2023-10-17_02-25-35,1697509535,3.1773464679718018,106093,c8afe81c666d,172.17.0.3,3.1773464679718018,1,256,11,153,4,0.0002295634638260836,6.592734835432233e-06,154,"/home/darlinne.soto/ray_results/tae_motionsense_p50/my_objective_function_acca22d5_41_batch_size=256,down_HL=11,latent_dim=153,num_HL=4,opt_lr=0.0002,opt_wd=0.0000,size_HL=154_2023-10-17_02-25-19"
41,-0.1,2.4354608058929443,False,1,26ce48ed,2023-10-17_02-25-38,1697509538,2.4354608058929443,106093,c8afe81c666d,172.17.0.3,2.4354608058929443,1,128,10,61,8,0.00015599271799820387,5.668607752262479e-06,360,"/home/darlinne.soto/ray_results/tae_motionsense_p50/my_objective_function_26ce48ed_42_batch_size=128,down_HL=10,latent_dim=61,num_HL=8,opt_lr=0.0002,opt_wd=0.0000,size_HL=360_2023-10-17_02-25-32"
42,-0.1,2.223078727722168,False,1,270a1569,2023-10-17_02-25-40,1697509540,2.223078727722168,106093,c8afe81c666d,172.17.0.3,2.223078727722168,1,128,8,70,8,1.5703363411932514e-05,5.175094596427812e-06,222,"/home/darlinne.soto/ray_results/tae_motionsense_p50/my_objective_function_270a1569_43_batch_size=128,down_HL=8,latent_dim=70,num_HL=8,opt_lr=0.0000,opt_wd=0.0000,size_HL=222_2023-10-17_02-25-35"
43,-0.1,2.1728687286376958,False,1,f71fe065,2023-10-17_02-25-42,1697509542,2.1728687286376958,106093,c8afe81c666d,172.17.0.3,2.1728687286376958,1,128,5,105,7,0.0006264499542254071,6.121710026929395e-06,245,"/home/darlinne.soto/ray_results/tae_motionsense_p50/my_objective_function_f71fe065_44_batch_size=128,down_HL=5,latent_dim=105,num_HL=7,opt_lr=0.0006,opt_wd=0.0000,size_HL=245_2023-10-17_02-25-38"
44,-0.1,2.39872145652771,False,1,a54786ce,2023-10-17_02-25-45,1697509545,2.39872145652771,106093,c8afe81c666d,172.17.0.3,2.39872145652771,1,64,8,41,3,2.940455847269596e-05,3.799421728990092e-06,275,"/home/darlinne.soto/ray_results/tae_motionsense_p50/my_objective_function_a54786ce_45_batch_size=64,down_HL=8,latent_dim=41,num_HL=3,opt_lr=0.0000,opt_wd=0.0000,size_HL=275_2023-10-17_02-25-40"
45,-0.1,2.383847951889038,False,1,ac1780a4,2023-10-17_02-25-47,1697509547,2.383847951889038,106093,c8afe81c666d,172.17.0.3,2.383847951889038,1,32,4,27,4,7.219290844101912e-05,1.345097950572028e-06,359,"/home/darlinne.soto/ray_results/tae_motionsense_p50/my_objective_function_ac1780a4_46_batch_size=32,down_HL=4,latent_dim=27,num_HL=4,opt_lr=0.0001,opt_wd=0.0000,size_HL=359_2023-10-17_02-25-42"
46,0.6126190476190476,444.7173430919647,False,1,a6584a4a,2023-10-17_02-33-12,1697509992,444.7173430919647,106093,c8afe81c666d,172.17.0.3,444.7173430919647,1,64,16,167,2,0.00019106927855756832,7.722879932002855e-06,88,"/home/darlinne.soto/ray_results/tae_motionsense_p50/my_objective_function_a6584a4a_47_batch_size=64,down_HL=16,latent_dim=167,num_HL=2,opt_lr=0.0002,opt_wd=0.0000,size_HL=88_2023-10-17_02-25-45"
47,-0.1,3.1901254653930664,False,1,8ab01b15,2023-10-17_02-26-03,1697509563,3.1901254653930664,106897,c8afe81c666d,172.17.0.3,3.1901254653930664,1,256,13,128,3,1.3286888039743494e-05,2.5579096005163002e-06,112,"/home/darlinne.soto/ray_results/tae_motionsense_p50/my_objective_function_8ab01b15_48_batch_size=256,down_HL=13,latent_dim=128,num_HL=3,opt_lr=0.0000,opt_wd=0.0000,size_HL=112_2023-10-17_02-25-47"
48,-0.1,2.376607179641724,False,1,48d76afb,2023-10-17_02-26-05,1697509565,2.376607179641724,106897,c8afe81c666d,172.17.0.3,2.376607179641724,1,32,19,85,6,0.00023893450462206535,6.596848056883034e-06,382,"/home/darlinne.soto/ray_results/tae_motionsense_p50/my_objective_function_48d76afb_49_batch_size=32,down_HL=19,latent_dim=85,num_HL=6,opt_lr=0.0002,opt_wd=0.0000,size_HL=382_2023-10-17_02-26-00"
49,-0.1,2.4413325786590576,False,1,dd417866,2023-10-17_02-26-08,1697509568,2.4413325786590576,106897,c8afe81c666d,172.17.0.3,2.4413325786590576,1,32,11,4,6,0.00041574185300716725,4.258433387677156e-06,394,"/home/darlinne.soto/ray_results/tae_motionsense_p50/my_objective_function_dd417866_50_batch_size=32,down_HL=11,latent_dim=4,num_HL=6,opt_lr=0.0004,opt_wd=0.0000,size_HL=394_2023-10-17_02-26-03"
50,-0.1,2.7206947803497314,False,1,6926f672,2023-10-17_02-26-11,1697509571,2.7206947803497314,106897,c8afe81c666d,172.17.0.3,2.7206947803497314,1,64,6,65,7,0.0006704571009233295,1.9133678147314105e-06,202,"/home/darlinne.soto/ray_results/tae_motionsense_p50/my_objective_function_6926f672_51_batch_size=64,down_HL=6,latent_dim=65,num_HL=7,opt_lr=0.0007,opt_wd=0.0000,size_HL=202_2023-10-17_02-26-06"
51,-0.1,2.5351951122283936,False,1,448ca324,2023-10-17_02-26-13,1697509573,2.5351951122283936,106897,c8afe81c666d,172.17.0.3,2.5351951122283936,1,256,14,139,4,1.0450711915810693e-05,8.774454641212441e-06,138,"/home/darlinne.soto/ray_results/tae_motionsense_p50/my_objective_function_448ca324_52_batch_size=256,down_HL=14,latent_dim=139,num_HL=4,opt_lr=0.0000,opt_wd=0.0000,size_HL=138_2023-10-17_02-26-08"
52,-0.1,2.405839443206787,False,1,c2ceedff,2023-10-17_02-26-16,1697509576,2.405839443206787,106897,c8afe81c666d,172.17.0.3,2.405839443206787,1,256,16,177,3,2.4340526160187272e-05,6.980413276957042e-07,64,"/home/darlinne.soto/ray_results/tae_motionsense_p50/my_objective_function_c2ceedff_53_batch_size=256,down_HL=16,latent_dim=177,num_HL=3,opt_lr=0.0000,opt_wd=0.0000,size_HL=64_2023-10-17_02-26-11"
53,-0.1,2.723311185836792,False,1,d99f8195,2023-10-17_02-26-19,1697509579,2.723311185836792,106897,c8afe81c666d,172.17.0.3,2.723311185836792,1,256,13,158,5,1.7858243453498085e-05,3.2955452920904458e-06,21,"/home/darlinne.soto/ray_results/tae_motionsense_p50/my_objective_function_d99f8195_54_batch_size=256,down_HL=13,latent_dim=158,num_HL=5,opt_lr=0.0000,opt_wd=0.0000,size_HL=21_2023-10-17_02-26-13"
54,0.6028571428571429,1596.5295073986051,False,1,5806a5c1,2023-10-17_02-52-55,1697511175,1596.5295073986051,106897,c8afe81c666d,172.17.0.3,1596.5295073986051,1,64,16,175,2,2.408690667786559e-05,6.584321638159629e-07,53,"/home/darlinne.soto/ray_results/tae_motionsense_p50/my_objective_function_5806a5c1_55_batch_size=64,down_HL=16,latent_dim=175,num_HL=2,opt_lr=0.0000,opt_wd=0.0000,size_HL=53_2023-10-17_02-26-16"
55,-0.1,3.328690767288208,False,1,063daa33,2023-10-17_02-26-34,1697509594,3.328690767288208,107820,c8afe81c666d,172.17.0.3,3.328690767288208,1,32,18,15,7,6.063817369772788e-05,4.625244992019499e-06,320,"/home/darlinne.soto/ray_results/tae_motionsense_p50/my_objective_function_063daa33_56_batch_size=32,down_HL=18,latent_dim=15,num_HL=7,opt_lr=0.0001,opt_wd=0.0000,size_HL=320_2023-10-17_02-26-19"
56,-0.1,2.302379608154297,False,1,a1a12a13,2023-10-17_02-26-36,1697509596,2.302379608154297,107820,c8afe81c666d,172.17.0.3,2.302379608154297,1,256,15,107,5,1.2369095991498219e-05,1.6799855514388836e-06,26,"/home/darlinne.soto/ray_results/tae_motionsense_p50/my_objective_function_a1a12a13_57_batch_size=256,down_HL=15,latent_dim=107,num_HL=5,opt_lr=0.0000,opt_wd=0.0000,size_HL=26_2023-10-17_02-26-30"
57,-0.1,2.282050609588623,False,1,da62af64,2023-10-17_02-26-39,1697509599,2.282050609588623,107820,c8afe81c666d,172.17.0.3,2.282050609588623,1,32,3,29,6,7.731862845043539e-05,2.713891353153023e-06,225,"/home/darlinne.soto/ray_results/tae_motionsense_p50/my_objective_function_da62af64_58_batch_size=32,down_HL=3,latent_dim=29,num_HL=6,opt_lr=0.0001,opt_wd=0.0000,size_HL=225_2023-10-17_02-26-34"
58,-0.1,2.2819700241088867,False,1,c39c7b67,2023-10-17_02-26-41,1697509601,2.2819700241088867,107820,c8afe81c666d,172.17.0.3,2.2819700241088867,1,32,9,76,6,0.00010908253321529288,5.174736066720278e-06,254,"/home/darlinne.soto/ray_results/tae_motionsense_p50/my_objective_function_c39c7b67_59_batch_size=32,down_HL=9,latent_dim=76,num_HL=6,opt_lr=0.0001,opt_wd=0.0000,size_HL=254_2023-10-17_02-26-36"
