,score,randomforest-100-accuracy (mean),randomforest-100-accuracy (std),randomforest-100-f1-score macro (mean),randomforest-100-f1-score macro (std),randomforest-100-f1-score weighted (mean),randomforest-100-f1-score weighted (std),KNN-5-accuracy (mean),KNN-5-accuracy (std),KNN-5-f1-score macro (mean),KNN-5-f1-score macro (std),KNN-5-f1-score weighted (mean),KNN-5-f1-score weighted (std),SVM-rbf-C1.0-accuracy (mean),SVM-rbf-C1.0-accuracy (std),SVM-rbf-C1.0-f1-score macro (mean),SVM-rbf-C1.0-f1-score macro (std),SVM-rbf-C1.0-f1-score weighted (mean),SVM-rbf-C1.0-f1-score weighted (std),num_params,num_trainable_params,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/batch_size,config/kernel,config/latent_dim,config/num_CL,config/num_HL,config/opt_lr,config/opt_wd,config/size_CL,logdir
0,0.6666666666666666,0.6045238095238095,0.0097269991503883,0.5751989841888849,0.009825105234819,0.5751989841888849,0.009825105234819,0.6666666666666666,0.0,0.6566545421543953,0.0,0.6566545421543951,0.0,0.5619047619047619,0.0,0.5127220804358289,0.0,0.5127220804358289,0.0,35900107,35900107,62.26979637145996,False,1,b8333d33,2023-11-10_10-37-10,1699612630,62.26979637145996,45276,c2bc4fd3277a,172.17.0.4,62.26979637145996,1,128,3,313,2,3,1.168024396832641e-05,9.286951945818107e-06,12,"/home/darlinne.soto/ray_results/P10_convae_motionsense_p100/my_objective_function_b8333d33_1_batch_size=128,kernel=3,latent_dim=313,num_CL=2,num_HL=3,opt_lr=0.0000,opt_wd=0.0000,size_CL=12_2023-11-10_10-35-57"
1,0.6904761904761905,0.6854761904761906,0.0111397024431329,0.6856795671463602,0.0108900658281949,0.6856795671463601,0.0108900658281949,0.6904761904761905,0.0,0.690054673273477,0.0,0.690054673273477,0.0,0.6238095238095238,0.0,0.5680239504096775,0.0,0.5680239504096773,0.0,131871930,131871930,362.6058783531189,True,1,e23c7e03,2023-11-10_10-42-20,1699612940,362.6058783531189,49435,c2bc4fd3277a,172.17.0.4,362.6058783531189,1,64,2,90,4,2,0.0002429197394330294,4.9115339952362506e-08,32,"/home/darlinne.soto/ray_results/P10_convae_motionsense_p100/my_objective_function_e23c7e03_2_batch_size=64,kernel=2,latent_dim=90,num_CL=4,num_HL=2,opt_lr=0.0002,opt_wd=0.0000,size_CL=32_2023-11-10_10-36-08"
2,0.7119047619047619,0.7033333333333334,0.0162951796497796,0.6950420686193464,0.0168339413292354,0.6950420686193464,0.0168339413292355,0.7119047619047619,0.0,0.7047312935773572,0.0,0.7047312935773571,0.0,0.6785714285714286,0.0,0.6212611986185089,0.0,0.6212611986185088,0.0,7185746,7185746,901.6970765590668,False,1,b1235243,2023-11-10_10-51-31,1699613491,901.6970765590668,49557,c2bc4fd3277a,172.17.0.4,901.6970765590668,1,128,3,201,3,2,3.677533488501645e-05,6.135919244843516e-06,7,"/home/darlinne.soto/ray_results/P10_convae_motionsense_p100/my_objective_function_b1235243_3_batch_size=128,kernel=3,latent_dim=201,num_CL=3,num_HL=2,opt_lr=0.0000,opt_wd=0.0000,size_CL=7_2023-11-10_10-36-18"
3,0.7878571428571428,0.7878571428571428,0.0134876276554938,0.7861338324456233,0.0135932485458413,0.7861338324456233,0.0135932485458412,0.7333333333333333,0.0,0.7331194315901565,0.0,0.7331194315901565,0.0,0.719047619047619,0.0,0.6964703995091401,0.0,0.6964703995091402,0.0,56904179,56904179,211.9892270565033,False,1,145a2e25,2023-11-10_10-40-13,1699612813,211.9892270565033,49679,c2bc4fd3277a,172.17.0.4,211.9892270565033,1,64,4,171,3,2,0.0002802429012361313,3.6294427102345786e-06,21,"/home/darlinne.soto/ray_results/P10_convae_motionsense_p100/my_objective_function_145a2e25_4_batch_size=64,kernel=4,latent_dim=171,num_CL=3,num_HL=2,opt_lr=0.0003,opt_wd=0.0000,size_CL=21_2023-11-10_10-36-29"
4,0.615952380952381,0.615952380952381,0.0062133277860475,0.6176477025587535,0.0058149113948321,0.6176477025587533,0.0058149113948321,0.5428571428571428,0.0,0.5507086067845794,0.0,0.5507086067845794,0.0,0.4952380952380952,0.0,0.4507139446102768,0.0,0.4507139446102769,0.0,6970230,6970230,328.01587200164795,True,1,7c254596,2023-11-10_10-42-21,1699612941,328.01587200164795,49801,c2bc4fd3277a,172.17.0.4,328.01587200164795,1,128,3,301,4,3,7.343074475666974e-05,5.733763144765036e-07,5,"/home/darlinne.soto/ray_results/P10_convae_motionsense_p100/my_objective_function_7c254596_5_batch_size=128,kernel=3,latent_dim=301,num_CL=4,num_HL=3,opt_lr=0.0001,opt_wd=0.0000,size_CL=5_2023-11-10_10-36-41"
5,0.6166666666666667,0.1666666666666666,2.775557561562892e-17,0.0476190476190476,0.0,0.0476190476190476,0.0,0.6166666666666667,0.0,0.614397197973441,0.0,0.614397197973441,0.0,0.4547619047619047,0.0,0.4184136457119633,0.0,0.4184136457119633,0.0,51546976,51546976,51.80306077003479,True,1,e5ed84f1,2023-11-10_10-38-02,1699612682,51.80306077003479,45276,c2bc4fd3277a,172.17.0.4,51.80306077003479,1,128,3,149,4,3,0.00023675550220268184,9.633012624731319e-06,15,"/home/darlinne.soto/ray_results/P10_convae_motionsense_p100/my_objective_function_e5ed84f1_6_batch_size=128,kernel=3,latent_dim=149,num_CL=4,num_HL=3,opt_lr=0.0002,opt_wd=0.0000,size_CL=15_2023-11-10_10-37-11"
6,0.5726190476190476,0.5726190476190476,0.0131815338434918,0.5832441840867094,0.0127166737541445,0.5832441840867096,0.0127166737541445,0.5476190476190477,0.0,0.5539223677023485,0.0,0.5539223677023485,0.0,0.4904761904761904,0.0,0.4636536567116461,0.0,0.4636536567116462,0.0,23168304,23168304,91.15179753303528,True,1,9f8560c2,2023-11-10_10-39-34,1699612774,91.15179753303528,45276,c2bc4fd3277a,172.17.0.4,91.15179753303528,1,128,2,42,2,3,0.0004093651935342434,9.345651400764613e-06,10,"/home/darlinne.soto/ray_results/P10_convae_motionsense_p100/my_objective_function_9f8560c2_7_batch_size=128,kernel=2,latent_dim=42,num_CL=2,num_HL=3,opt_lr=0.0004,opt_wd=0.0000,size_CL=10_2023-11-10_10-38-02"
7,0.6721428571428573,0.6721428571428573,0.0091007213588649,0.6665269797604232,0.0097835092324648,0.6665269797604232,0.0097835092324648,0.6547619047619048,0.0,0.6483929270497032,0.0,0.6483929270497032,0.0,0.611904761904762,0.0,0.5524860920367892,0.0,0.5524860920367893,0.0,10424788,10424788,368.4992465972901,False,1,caf4c8b7,2023-11-10_10-45-42,1699613142,368.4992465972901,45276,c2bc4fd3277a,172.17.0.4,368.4992465972901,1,64,3,59,4,2,0.00019173482309628684,8.993559236932504e-06,9,"/home/darlinne.soto/ray_results/P10_convae_motionsense_p100/my_objective_function_caf4c8b7_8_batch_size=64,kernel=3,latent_dim=59,num_CL=4,num_HL=2,opt_lr=0.0002,opt_wd=0.0000,size_CL=9_2023-11-10_10-39-34"
8,0.5535714285714286,0.5535714285714286,0.0074725499173691,0.5687937272715619,0.0072175177408304,0.5687937272715619,0.0072175177408303,0.5190476190476191,0.0,0.5263066374818998,0.0,0.5263066374818999,0.0,0.4666666666666667,0.0,0.4184654115376432,0.0,0.4184654115376432,0.0,4337391,4337391,224.4552125930786,True,1,acb2e4cf,2023-11-10_10-43-58,1699613038,224.4552125930786,49679,c2bc4fd3277a,172.17.0.4,224.4552125930786,1,64,2,185,3,3,0.0007662361853647627,8.640018558703643e-06,4,"/home/darlinne.soto/ray_results/P10_convae_motionsense_p100/my_objective_function_acb2e4cf_9_batch_size=64,kernel=2,latent_dim=185,num_CL=3,num_HL=3,opt_lr=0.0008,opt_wd=0.0000,size_CL=4_2023-11-10_10-40-13"
9,0.6523809523809524,0.6380952380952382,0.014325341863325,0.6427383770510072,0.0135708726743789,0.6427383770510072,0.0135708726743789,0.6523809523809524,0.0,0.652774148176227,0.0,0.6527741481762271,0.0,0.5642857142857143,0.0,0.5176405234633107,0.0,0.5176405234633107,0.0,102152386,102152386,130.7322134971619,True,1,f22d906b,2023-11-10_10-44-31,1699613071,130.7322134971619,49435,c2bc4fd3277a,172.17.0.4,130.7322134971619,1,64,3,149,2,3,6.703630686158532e-05,8.789279801591978e-06,21,"/home/darlinne.soto/ray_results/P10_convae_motionsense_p100/my_objective_function_f22d906b_10_batch_size=64,kernel=3,latent_dim=149,num_CL=2,num_HL=3,opt_lr=0.0001,opt_wd=0.0000,size_CL=21_2023-11-10_10-42-21"
