,score,timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name,config/umap_ncomp,config/umap_spread,config/umap_mdist,config/umap_neigh,config/umap_epochs,logdir
1153,0.7452941176470589,1696539234,False,1,4ce9f0d5,2023-10-05_20-53-54,46.4356255531311,46.4356255531311,330192,a0a61d405dc2,172.17.0.2,46.4356255531311,1,,92,1.6342051832077007,1.6306954568776493,9,213,4ce9f0d5
1154,0.4323529411764706,1696539246,True,1,679582e1,2023-10-05_20-54-06,53.094422817230225,53.094422817230225,331523,a0a61d405dc2,172.17.0.2,53.094422817230225,1,,83,1.8655208288682799,0.851513845225529,87,188,679582e1
1155,0.6773529411764706,1696539260,True,1,de3d49fc,2023-10-05_20-54-20,38.64651417732239,38.64651417732239,329314,a0a61d405dc2,172.17.0.2,38.64651417732239,1,,60,1.764608775523959,1.0832390783373222,2,202,de3d49fc
1156,0.7205882352941176,1696539266,False,1,b27ce264,2023-10-05_20-54-26,44.46309161186218,44.46309161186218,330720,a0a61d405dc2,172.17.0.2,44.46309161186218,1,,82,1.8107130097238224,1.562566382280647,20,174,b27ce264
1157,0.65,1696539281,True,1,c86a371e,2023-10-05_20-54-41,46.34658122062683,46.34658122062683,330192,a0a61d405dc2,172.17.0.2,46.34658122062683,1,,68,1.7287129892767932,1.0022965096587348,26,221,c86a371e
1158,0.7255882352941176,1696539285,False,1,e9664ba7,2023-10-05_20-54-45,38.14240789413452,38.14240789413452,331523,a0a61d405dc2,172.17.0.2,38.14240789413452,1,,57,1.6302610833428235,0.9577507769346707,6,210,e9664ba7
1159,0.6970588235294117,1696539301,True,1,d1b628a7,2023-10-05_20-55-01,40.55300855636597,40.55300855636597,329314,a0a61d405dc2,172.17.0.2,40.55300855636597,1,,65,1.6761193274814576,0.7893318017242166,13,194,d1b628a7
1160,0.7264705882352942,1696539308,False,1,db624608,2023-10-05_20-55-08,41.701446771621704,41.701446771621704,330720,a0a61d405dc2,172.17.0.2,41.701446771621704,1,,88,1.959652573569164,1.0514191323487116,6,160,db624608
1161,0.5882352941176471,1696539325,True,1,f57bf961,2023-10-05_20-55-25,44.42674398422241,44.42674398422241,330192,a0a61d405dc2,172.17.0.2,44.42674398422241,1,,71,1.922367283021996,0.9019165428157738,36,181,f57bf961
1162,0.6882352941176471,1696539331,True,1,29e80c90,2023-10-05_20-55-31,46.21474575996399,46.21474575996399,331523,a0a61d405dc2,172.17.0.2,46.21474575996399,1,,101,1.7200088086931848,1.1102615665620963,2,151,29e80c90
1163,0.6900000000000001,1696539354,True,1,a6ea163a,2023-10-05_20-55-54,53.57103443145752,53.57103443145752,332042,a0a61d405dc2,172.17.0.2,53.57103443145752,1,,79,1.658803280793665,0.9961321848067796,16,150,a6ea163a
1164,0.6470588235294118,1696539336,True,1,baf611a6,2023-10-05_20-55-36,35.001073122024536,35.001073122024536,329314,a0a61d405dc2,172.17.0.2,35.001073122024536,1,,60,1.793366761728223,1.5140567692902986,29,170,baf611a6
1165,0.6794117647058824,1696539355,True,1,f63a7974,2023-10-05_20-55-55,38.383283853530884,38.383283853530884,330720,a0a61d405dc2,172.17.0.2,38.383283853530884,1,,75,1.7026488270212115,1.1285807096285785,22,230,f63a7974
1166,0.7223529411764706,1696539365,False,1,7345fd71,2023-10-05_20-56-05,39.46037030220032,39.46037030220032,330192,a0a61d405dc2,172.17.0.2,39.46037030220032,1,,69,1.8411473599441017,1.0715846016315171,10,199,7345fd71
1167,0.6941176470588235,1696539373,True,1,8f397e72,2023-10-05_20-56-13,40.17169547080994,40.17169547080994,331523,a0a61d405dc2,172.17.0.2,40.17169547080994,1,,93,1.7822711240141547,1.593438296497522,2,185,8f397e72
1168,0.47352941176470587,1696539379,True,1,15eb4c99,2023-10-05_20-56-19,40.741297245025635,40.741297245025635,329314,a0a61d405dc2,172.17.0.2,40.741297245025635,1,,63,1.6182503271202637,1.468866726713508,72,216,15eb4c99
1169,0.71,1696539393,False,1,dd3b6084,2023-10-05_20-56-33,38.169528007507324,38.169528007507324,332042,a0a61d405dc2,172.17.0.2,38.169528007507324,1,,54,1.6410317838930955,0.8398043735875056,9,208,dd3b6084
1170,0.6735294117647059,1696539395,True,1,8dab4588,2023-10-05_20-56-35,39.393370151519775,39.393370151519775,330720,a0a61d405dc2,172.17.0.2,39.393370151519775,1,,81,1.752222621099942,0.9611738567922135,19,166,8dab4588
1171,0.7088235294117647,1696539409,False,1,c7990fe8,2023-10-05_20-56-49,43.47681427001953,43.47681427001953,330192,a0a61d405dc2,172.17.0.2,43.47681427001953,1,,73,1.996293025112055,1.040834630752628,13,158,c7990fe8
1172,0.638235294117647,1696539413,True,1,98bb34f8,2023-10-05_20-56-53,39.27495074272156,39.27495074272156,331523,a0a61d405dc2,172.17.0.2,39.27495074272156,1,,65,1.9420024821866613,0.8974872047065371,25,178,98bb34f8
1173,-0.1,1696539381,True,1,dbe09a78,2023-10-05_20-56-21,1.1414921283721924,1.1414921283721924,329314,a0a61d405dc2,172.17.0.2,1.1414921283721924,1,,58,1.6808571779845691,1.6912302793003706,33,191,dbe09a78
1174,0.7426470588235294,1696539419,False,1,195fa9f6,2023-10-05_20-56-59,38.17449498176575,38.17449498176575,329314,a0a61d405dc2,172.17.0.2,38.17449498176575,1,,97,1.8654455343980922,0.8033517399644454,5,230,195fa9f6
1175,0.4470588235294118,1696539441,True,1,635014d3,2023-10-05_20-57-21,47.95172166824341,47.95172166824341,332042,a0a61d405dc2,172.17.0.2,47.95172166824341,1,,76,1.599832440168988,1.3991046354846994,98,201,635014d3
1176,-0.1,1696539396,True,1,a4be0d1c,2023-10-05_20-56-36,1.1852974891662598,1.1852974891662598,330720,a0a61d405dc2,172.17.0.2,1.1852974891662598,1,,70,0.4501586103904104,1.1488227400963122,16,223,a4be0d1c
1177,0.7091176470588236,1696539435,False,1,7f0993fe,2023-10-05_20-57-15,38.126466274261475,38.126466274261475,330720,a0a61d405dc2,172.17.0.2,38.126466274261475,1,,87,1.7215833079180165,0.9443867906171892,10,170,7f0993fe
1178,0.676764705882353,1696539453,True,1,05c33762,2023-10-05_20-57-33,43.22211575508118,43.22211575508118,330192,a0a61d405dc2,172.17.0.2,43.22211575508118,1,,55,1.650630867462219,1.0971371842499755,2,182,05c33762
