,score,randomforest-100-accuracy (mean),randomforest-100-accuracy (std),randomforest-100-f1-score macro (mean),randomforest-100-f1-score macro (std),randomforest-100-f1-score weighted (mean),randomforest-100-f1-score weighted (std),KNN-5-accuracy (mean),KNN-5-accuracy (std),KNN-5-f1-score macro (mean),KNN-5-f1-score macro (std),KNN-5-f1-score weighted (mean),KNN-5-f1-score weighted (std),SVM-rbf-C1.0-accuracy (mean),SVM-rbf-C1.0-accuracy (std),SVM-rbf-C1.0-f1-score macro (mean),SVM-rbf-C1.0-f1-score macro (std),SVM-rbf-C1.0-f1-score weighted (mean),SVM-rbf-C1.0-f1-score weighted (std),num_params,num_trainable_params,timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name,config/batch_size,config/m_lambda,config/num_HL,config/latent_dim,config/opt_lr,config/opt_wd,logdir
0,0.6049295774647888,0.6049295774647888,0.014472359288073585,0.611787295480064,0.014141970339846072,0.6117872954800639,0.014141970339846037,0.5,0.0,0.48890536640536636,0.0,0.48890536640536636,0.0,0.5211267605633803,0.0,0.4710308423301844,0.0,0.4710308423301844,0.0,822561,822561,1698052833,False,1,091312b9,2023-10-23_09-20-33,151.95965814590454,151.95965814590454,167251,1105bb7c0067,172.17.0.2,151.95965814590454,1,,128,2.6790152534461313,6,150,4.907381180788157e-05,2.668028200583824e-06,091312b9
1,0.5892018779342723,0.5892018779342723,0.009448174552816003,0.5934083834834821,0.010007136297791668,0.5934083834834821,0.010007136297791654,0.5305164319248826,0.0,0.5103334514096792,0.0,0.5103334514096792,0.0,0.5633802816901409,0.0,0.5199368875944725,0.0,0.5199368875944724,0.0,455421,455421,1698052833,True,1,a2d5b8f1,2023-10-23_09-20-33,124.89248728752136,124.89248728752136,167356,1105bb7c0067,172.17.0.2,124.89248728752136,1,,64,1.8490454337437194,4,98,1.9461690914550912e-05,9.117550767429108e-06,a2d5b8f1
2,0.5828638497652583,0.5828638497652583,0.007717972874541599,0.5882882920174397,0.007322456108558788,0.5882882920174397,0.007322456108558785,0.47183098591549294,0.0,0.4618875252841032,0.0,0.4618875252841032,0.0,0.5,0.0,0.4576867622681302,0.0,0.4576867622681302,0.0,254518,254518,1698052877,True,1,6a46d132,2023-10-23_09-21-17,44.51585364341736,44.51585364341736,167356,1105bb7c0067,172.17.0.2,44.51585364341736,1,,64,2.9864129587085744,3,25,4.17377047933944e-05,3.4536519131311584e-06,6a46d132
3,0.6075117370892019,0.6075117370892019,0.008957175600159113,0.6136160411754288,0.008999020461514403,0.6136160411754288,0.008999020461514356,0.4953051643192488,0.0,0.49157727747284796,0.0,0.49157727747284796,0.0,0.528169014084507,0.0,0.47748939920662387,0.0,0.47748939920662387,0.0,726059,726059,1698052932,False,1,4204932f,2023-10-23_09-22-12,99.21804857254028,99.21804857254028,167251,1105bb7c0067,172.17.0.2,99.21804857254028,1,,64,1.475552790988978,7,64,1.3228341647782106e-05,6.878459679649402e-06,4204932f
4,0.5744131455399062,0.5744131455399062,0.013649381934372411,0.5846684295679696,0.013057735723895857,0.5846684295679697,0.013057735723895932,0.45774647887323944,0.0,0.4582421885813008,0.0,0.45824218858130084,0.0,0.4295774647887324,0.0,0.3919746761593934,0.0,0.3919746761593934,0.0,1360455,1360455,1698052932,True,1,d2c98e25,2023-10-23_09-22-12,54.7019727230072,54.7019727230072,167356,1105bb7c0067,172.17.0.2,54.7019727230072,1,,64,0.7417585841546007,7,260,7.583723885600216e-05,2.527486376751459e-06,d2c98e25
5,0.563849765258216,0.563849765258216,0.011585880450002873,0.5655226388269202,0.011879039605244507,0.5655226388269202,0.011879039605244515,0.49295774647887325,0.0,0.4775749026664832,0.0,0.4775749026664832,0.0,0.4765258215962441,0.0,0.43729608976429274,0.0,0.4372960897642927,0.0,565164,565164,1698052989,True,1,951ea1e6,2023-10-23_09-23-09,56.705933809280396,56.705933809280396,167251,1105bb7c0067,172.17.0.2,56.705933809280396,1,,128,0.6867824747169329,3,251,7.935563041661137e-05,3.809705013594841e-06,951ea1e6
6,0.5774647887323944,0.5774647887323944,0.013727879358885878,0.5790369961729767,0.013177623937068374,0.5790369961729767,0.013177623937068348,0.45305164319248825,0.0,0.42669516750949715,0.0,0.4266951675094972,0.0,0.5258215962441315,0.0,0.5106154755073883,0.0,0.5106154755073884,0.0,1416917,1416917,1698052951,True,1,8eca6e5e,2023-10-23_09-22-31,19.39982509613037,19.39982509613037,167356,1105bb7c0067,172.17.0.2,19.39982509613037,1,,128,1.4202732183419482,6,326,1.0474259445191788e-05,9.407381321724745e-06,8eca6e5e
7,0.5133802816901408,0.5133802816901408,0.012334558361896373,0.501298133241115,0.011921750149650467,0.501298133241115,0.01192175014965049,0.4460093896713615,0.0,0.41261872406536576,0.0,0.4126187240653657,0.0,0.4647887323943662,0.0,0.393421713798417,0.0,0.393421713798417,0.0,988931,988931,1698052989,True,1,3379ada6,2023-10-23_09-23-09,37.27161931991577,37.27161931991577,167356,1105bb7c0067,172.17.0.2,37.27161931991577,1,,64,2.0184470161590036,5,266,0.0007359763475129054,1.1673863714508882e-06,3379ada6
8,0.5546948356807511,0.5546948356807511,0.006807511737089184,0.5594172016811482,0.0062749802767141745,0.5594172016811482,0.006274980276714184,0.460093896713615,0.0,0.44182691939524316,0.0,0.44182691939524316,0.0,0.45539906103286387,0.0,0.4074316416053861,0.0,0.4074316416053861,0.0,976900,976900,1698053042,True,1,1ce87621,2023-10-23_09-24-02,53.32068061828613,53.32068061828613,167356,1105bb7c0067,172.17.0.2,53.32068061828613,1,,128,0.4408341683576886,6,203,0.00015742596827720347,2.0851018507450527e-07,1ce87621
9,0.5359154929577465,0.5359154929577465,0.011692403197570209,0.5407313684079211,0.011295930292307802,0.5407313684079211,0.011295930292307837,0.41784037558685444,0.0,0.3964075769702049,0.0,0.39640757697020496,0.0,0.49061032863849763,0.0,0.42696052203650864,0.0,0.42696052203650864,0.0,584534,584534,1698053015,True,1,ed7dadb8,2023-10-23_09-23-35,26.736021995544434,26.736021995544434,167251,1105bb7c0067,172.17.0.2,26.736021995544434,1,,64,2.9475948816907036,4,171,0.00043039518639659946,5.086829542851246e-07,ed7dadb8
10,0.538262910798122,0.538262910798122,0.012730278744559866,0.5479953303863765,0.012145891704586657,0.5479953303863765,0.01214589170458665,0.44366197183098594,0.0,0.43060388402356886,0.0,0.4306038840235689,0.0,0.4812206572769953,0.0,0.44959727040333136,0.0,0.4495972704033314,0.0,331528,331528,1698053043,True,1,68d1bec1,2023-10-23_09-24-03,27.786885023117065,27.786885023117065,167251,1105bb7c0067,172.17.0.2,27.786885023117065,1,,128,1.78506522574831,3,95,0.0009626275353992282,3.125269965805956e-06,68d1bec1
