,score,num_params,num_trainable_params,timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name,config/batch_size,config/num_HL,config/down_HL,config/size_HL,config/latent_dim,config/opt_lr,config/opt_wd,logdir
103,-0.1,-1,-1,1697546143,False,1,7bac1bc6,2023-10-17_12-35-43,0.5354528427124023,0.5354528427124023,57096,1105bb7c0067,172.17.0.2,0.5354528427124023,1,,32,8,19,91,65,0.0005055796176968834,8.962303914661447e-06,7bac1bc6
104,-0.1,-1,-1,1697546143,False,1,1e98b5fe,2023-10-17_12-35-43,0.38698363304138184,0.38698363304138184,57096,1105bb7c0067,172.17.0.2,0.38698363304138184,1,,32,6,17,126,34,0.0008136423840220575,9.660005036178037e-06,1e98b5fe
105,-0.1,-1,-1,1697546144,False,1,ab51b02c,2023-10-17_12-35-44,0.3441188335418701,0.3441188335418701,57096,1105bb7c0067,172.17.0.2,0.3441188335418701,1,,32,3,10,77,101,0.00025789138293210004,6.1691267859523336e-06,ab51b02c
106,-0.1,-1,-1,1697546144,False,1,8a7139d6,2023-10-17_12-35-44,0.3857402801513672,0.3857402801513672,57096,1105bb7c0067,172.17.0.2,0.3857402801513672,1,,32,4,12,67,34,0.00016930159964329152,5.0804646562601895e-06,8a7139d6
107,-0.1,-1,-1,1697546145,False,1,c2aca3d0,2023-10-17_12-35-45,0.4753556251525879,0.4753556251525879,57096,1105bb7c0067,172.17.0.2,0.4753556251525879,1,,32,3,12,100,21,5.664775421148373e-05,3.053792297262596e-06,c2aca3d0
108,-0.1,-1,-1,1697546145,False,1,408696b7,2023-10-17_12-35-45,0.3578908443450928,0.3578908443450928,57096,1105bb7c0067,172.17.0.2,0.3578908443450928,1,,256,5,4,382,128,1.918834875327133e-05,7.446448356823074e-06,408696b7
109,-0.1,-1,-1,1697546146,False,1,547650df,2023-10-17_12-35-46,0.35408711433410645,0.35408711433410645,57096,1105bb7c0067,172.17.0.2,0.35408711433410645,1,,64,6,10,350,144,1.4390673757121747e-05,6.456537647867697e-06,547650df
110,-0.1,-1,-1,1697546146,False,1,b215305a,2023-10-17_12-35-46,0.47058987617492676,0.47058987617492676,57096,1105bb7c0067,172.17.0.2,0.47058987617492676,1,,256,5,13,287,8,0.00013647495174875517,4.643430898265956e-06,b215305a
111,-0.1,-1,-1,1697546147,False,1,26a135ec,2023-10-17_12-35-47,0.5247588157653809,0.5247588157653809,57096,1105bb7c0067,172.17.0.2,0.5247588157653809,1,,128,5,3,238,15,3.9658164389832285e-05,5.784294352552275e-06,26a135ec
112,-0.1,-1,-1,1697546147,False,1,f54b96a5,2023-10-17_12-35-47,0.3618335723876953,0.3618335723876953,57096,1105bb7c0067,172.17.0.2,0.3618335723876953,1,,64,4,6,313,96,1.0095174320810688e-05,1.4622090622429301e-06,f54b96a5
113,-0.1,-1,-1,1697546148,False,1,1eabe592,2023-10-17_12-35-48,0.3826606273651123,0.3826606273651123,57096,1105bb7c0067,172.17.0.2,0.3826606273651123,1,,256,4,4,362,9,7.164361763361255e-05,2.740914015194609e-06,1eabe592
114,0.5678403755868545,-1,-1,1697546389,False,1,cfe69d48,2023-10-17_12-39-49,240.73204159736633,240.73204159736633,57096,1105bb7c0067,172.17.0.2,240.73204159736633,1,,64,2,8,182,48,6.752329411461942e-05,1.0042955303473754e-06,cfe69d48
115,0.5309859154929576,-1,-1,1697546260,False,1,660fe8a7,2023-10-17_12-37-40,98.57863235473633,98.57863235473633,55318,1105bb7c0067,172.17.0.2,98.57863235473633,1,,64,2,2,115,187,0.0007899990156326182,8.443539986351552e-06,660fe8a7
116,0.50962441314554,-1,-1,1697546355,False,1,dd297cbc,2023-10-17_12-39-15,168.26557087898254,168.26557087898254,55575,1105bb7c0067,172.17.0.2,168.26557087898254,1,,64,2,6,122,184,0.00035580854465953784,7.589295893831812e-06,dd297cbc
117,0.5453051643192488,-1,-1,1697546499,False,1,06ba3b99,2023-10-17_12-41-39,272.90043687820435,272.90043687820435,55447,1105bb7c0067,172.17.0.2,272.90043687820435,1,,128,2,16,139,84,0.0002889578446458682,4.358176715751368e-07,06ba3b99
118,0.554225352112676,-1,-1,1697546475,False,1,b5eed8cf,2023-10-17_12-41-15,243.53997659683228,243.53997659683228,56802,1105bb7c0067,172.17.0.2,243.53997659683228,1,,128,2,9,134,117,0.0006187412432351839,3.2120386868354827e-06,b5eed8cf
119,0.5417840375586854,-1,-1,1697546648,False,1,b0f0b241,2023-10-17_12-44-08,388.7140944004059,388.7140944004059,55318,1105bb7c0067,172.17.0.2,388.7140944004059,1,,128,2,15,150,81,0.00042074069710161744,1.8402672820446116e-06,b0f0b241
120,0.6220657276995305,-1,-1,1697546788,False,1,201bbdf0,2023-10-17_12-46-28,455.03711915016174,455.03711915016174,56850,1105bb7c0067,172.17.0.2,455.03711915016174,1,,128,2,17,221,40,0.00019939969321998663,7.896756826013349e-06,201bbdf0
