,score,randomforest-100-accuracy (mean),randomforest-100-accuracy (std),randomforest-100-f1-score macro (mean),randomforest-100-f1-score macro (std),randomforest-100-f1-score weighted (mean),randomforest-100-f1-score weighted (std),KNN-5-accuracy (mean),KNN-5-accuracy (std),KNN-5-f1-score macro (mean),KNN-5-f1-score macro (std),KNN-5-f1-score weighted (mean),KNN-5-f1-score weighted (std),SVM-rbf-C1.0-accuracy (mean),SVM-rbf-C1.0-accuracy (std),SVM-rbf-C1.0-f1-score macro (mean),SVM-rbf-C1.0-f1-score macro (std),SVM-rbf-C1.0-f1-score weighted (mean),SVM-rbf-C1.0-f1-score weighted (std),num_params,num_trainable_params,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/batch_size,config/kernel,config/latent_dim,config/m_lambda,config/num_CL,config/num_HL,config/opt_lr,config/opt_wd,config/size_CL,logdir,error_type,error_message,error_traceback
297,0.7047619047619048,0.6559523809523811,0.0100028340655237,0.645549836389878,0.0093302242186249,0.645549836389878,0.009330224218625,0.7047619047619048,0.0,0.7028855073901124,0.0,0.7028855073901124,0.0,0.5952380952380952,0.0,0.5647165747320992,0.0,0.5647165747320992,0.0,76202618,76202618,83.8643946647644,False,1,eba210e7,2023-11-11_17-50-45,1699725045,83.8643946647644,83765,c2bc4fd3277a,172.17.0.4,83.8643946647644,1,64,3,232,1.316226617341617,3,2,7.127560376677662e-05,5.879784790975882e-06,24,"/home/darlinne.soto/ray_results/P10_convtae_motionsense_p100/my_objective_function_eba210e7_298_batch_size=64,kernel=3,latent_dim=232,m_lambda=1.3162,num_CL=3,num_HL=2,opt_lr=0.0001,opt_wd=0._2023-11-11_17-49-21",,,
298,0.5919047619047618,0.5919047619047618,0.0061352851079643,0.6028665631222494,0.0064873585095485,0.6028665631222493,0.0064873585095485,0.5428571428571428,0.0,0.5474853156390386,0.0,0.5474853156390385,0.0,0.5,0.0,0.474929493101255,0.0,0.474929493101255,0.0,113084026,113084026,281.87294602394104,True,1,a27e5072,2023-11-11_17-55-27,1699725327,281.87294602394104,83765,c2bc4fd3277a,172.17.0.4,281.87294602394104,1,64,3,268,1.2506242532914613,3,3,0.00012243648222733688,3.954861565101195e-06,22,"/home/darlinne.soto/ray_results/P10_convtae_motionsense_p100/my_objective_function_a27e5072_299_batch_size=64,kernel=3,latent_dim=268,m_lambda=1.2506,num_CL=3,num_HL=3,opt_lr=0.0001,opt_wd=0._2023-11-11_17-50-45",,,
299,0.7738095238095238,0.7547619047619047,0.0172352010198608,0.7512024337099363,0.0173840986256725,0.7512024337099363,0.0173840986256725,0.5476190476190477,0.0,0.5468679193150981,0.0,0.5468679193150984,0.0,0.7738095238095238,0.0,0.7726709174485619,0.0,0.7726709174485618,0.0,88396601,88396601,1055.4636597633362,False,1,ec24fe94,2023-11-11_18-09-02,1699726142,1055.4636597633362,83643,c2bc4fd3277a,172.17.0.4,1055.4636597633362,1,64,3,197,0.9621276204838144,3,2,0.0001572434129189939,5.175653341416754e-06,26,"/home/darlinne.soto/ray_results/P10_convtae_motionsense_p100/my_objective_function_ec24fe94_300_batch_size=64,kernel=3,latent_dim=197,m_lambda=0.9621,num_CL=3,num_HL=2,opt_lr=0.0002,opt_wd=0._2023-11-11_17-51-26",,,
300,0.72,0.72,0.0116739530210774,0.7196106704841426,0.0123657261932779,0.7196106704841426,0.0123657261932778,0.530952380952381,0.0,0.5199272790352,0.0,0.5199272790352,0.0,0.7166666666666667,0.0,0.7155979640352754,0.0,0.7155979640352755,0.0,58092786,58092786,830.2036769390106,False,1,7aee5ed1,2023-11-11_18-09-17,1699726157,830.2036769390106,83765,c2bc4fd3277a,172.17.0.4,830.2036769390106,1,64,3,187,1.0751836344693677,3,2,7.96701460414954e-05,4.226332908499162e-06,21,"/home/darlinne.soto/ray_results/P10_convtae_motionsense_p100/my_objective_function_7aee5ed1_301_batch_size=64,kernel=3,latent_dim=187,m_lambda=1.0752,num_CL=3,num_HL=2,opt_lr=0.0001,opt_wd=0._2023-11-11_17-55-27",,,
301,0.7104761904761905,0.7104761904761905,0.0107116398849542,0.7008752202420423,0.0117038255445888,0.7008752202420423,0.0117038255445888,0.6595238095238095,0.0,0.6575106850904693,0.0,0.6575106850904693,0.0,0.6452380952380953,0.0,0.6201645814743428,0.0,0.6201645814743428,0.0,76420999,76420999,79.0198769569397,False,1,5efd69a9,2023-11-11_17-57-56,1699725476,79.0198769569397,79366,c2bc4fd3277a,172.17.0.4,79.0198769569397,1,64,3,245,1.1760921505425224,3,2,0.0001429133735277501,6.588988170654345e-06,24,"/home/darlinne.soto/ray_results/P10_convtae_motionsense_p100/my_objective_function_5efd69a9_302_batch_size=64,kernel=3,latent_dim=245,m_lambda=1.1761,num_CL=3,num_HL=2,opt_lr=0.0001,opt_wd=0._2023-11-11_17-56-37",,,
302,0.721904761904762,0.721904761904762,0.0128571428571428,0.7216349755749142,0.0134309534253175,0.7216349755749142,0.0134309534253176,0.5547619047619048,0.0,0.5533725980113061,0.0,0.5533725980113061,0.0,0.6476190476190476,0.0,0.6077621509205263,0.0,0.6077621509205263,0.0,103347107,103347107,1143.63715839386,False,1,573e32d1,2023-11-11_18-17-00,1699726620,1143.63715839386,79366,c2bc4fd3277a,172.17.0.4,1143.63715839386,1,64,3,253,1.0051457872883653,3,2,0.00011375163897653662,5.379310817976793e-06,28,"/home/darlinne.soto/ray_results/P10_convtae_motionsense_p100/my_objective_function_573e32d1_303_batch_size=64,kernel=3,latent_dim=253,m_lambda=1.0051,num_CL=3,num_HL=2,opt_lr=0.0001,opt_wd=0._2023-11-11_17-57-56",,,
303,0.6838095238095239,0.6838095238095239,0.0104219374420187,0.6787880532246671,0.0107729283517705,0.6787880532246671,0.0107729283517705,0.6452380952380953,0.0,0.6490280452236973,0.0,0.6490280452236974,0.0,0.5285714285714286,0.0,0.4769780007777302,0.0,0.4769780007777303,0.0,83045432,83045432,88.39202404022217,True,1,9628447a,2023-11-11_18-00-15,1699725615,88.39202404022217,83521,c2bc4fd3277a,172.17.0.4,88.39202404022217,1,64,3,261,1.4283648456633702,3,2,0.00018870868391897158,6.012439161990575e-06,25,"/home/darlinne.soto/ray_results/P10_convtae_motionsense_p100/my_objective_function_9628447a_304_batch_size=64,kernel=3,latent_dim=261,m_lambda=1.4284,num_CL=3,num_HL=2,opt_lr=0.0002,opt_wd=0._2023-11-11_17-58-47",,,
304,0.7283333333333334,0.7283333333333334,0.0109859733286279,0.726627934531975,0.0108715063795791,0.726627934531975,0.0108715063795791,0.5857142857142857,0.0,0.586988857655674,0.0,0.586988857655674,0.0,0.6238095238095238,0.0,0.590843593312034,0.0,0.590843593312034,0.0,109819853,109819853,1194.836431503296,False,1,0fb55006,2023-11-11_18-20-11,1699726811,1194.836431503296,83521,c2bc4fd3277a,172.17.0.4,1194.836431503296,1,64,3,212,1.3671753337884707,3,2,0.0001760085556240577,3.540440411965598e-06,29,"/home/darlinne.soto/ray_results/P10_convtae_motionsense_p100/my_objective_function_0fb55006_305_batch_size=64,kernel=3,latent_dim=212,m_lambda=1.3672,num_CL=3,num_HL=2,opt_lr=0.0002,opt_wd=0._2023-11-11_18-00-16",,,
305,0.7497619047619047,0.7497619047619047,0.0113414336798233,0.7494092574582203,0.0115022213469642,0.7494092574582201,0.0115022213469642,0.5642857142857143,0.0,0.5613156634895765,0.0,0.5613156634895766,0.0,0.719047619047619,0.0,0.7214376793964808,0.0,0.7214376793964808,0.0,69988192,69988192,1569.538237810135,False,1,3bc0fbea,2023-11-11_18-28-09,1699727289,1569.538237810135,83887,c2bc4fd3277a,172.17.0.4,1569.538237810135,1,64,3,223,1.0282722481262703,3,2,0.00010641010578576617,5.57960953631323e-06,23,"/home/darlinne.soto/ray_results/P10_convtae_motionsense_p100/my_objective_function_3bc0fbea_306_batch_size=64,kernel=3,latent_dim=223,m_lambda=1.0283,num_CL=3,num_HL=2,opt_lr=0.0001,opt_wd=0._2023-11-11_18-02-00",,,
306,0.7492857142857143,0.7492857142857143,0.0114211285287728,0.7499411770336171,0.0115047236780888,0.7499411770336171,0.0115047236780889,0.5547619047619048,0.0,0.5603951761114023,0.0,0.5603951761114023,0.0,0.6642857142857143,0.0,0.6218092132862126,0.0,0.6218092132862126,0.0,88528271,88528271,1629.7074546813965,False,1,0e2b0b56,2023-11-11_18-36-12,1699727772,1629.7074546813965,83643,c2bc4fd3277a,172.17.0.4,1629.7074546813965,1,64,3,203,0.8027406825877905,3,2,0.00016466764265269095,5.161408403224812e-06,26,"/home/darlinne.soto/ray_results/P10_convtae_motionsense_p100/my_objective_function_0e2b0b56_307_batch_size=64,kernel=3,latent_dim=203,m_lambda=0.8027,num_CL=3,num_HL=2,opt_lr=0.0002,opt_wd=0._2023-11-11_18-09-02",,,
307,0.71,0.71,0.009630356388646,0.7117040180099711,0.0104678326514515,0.7117040180099711,0.0104678326514515,0.5380952380952381,0.0,0.5391826670144748,0.0,0.5391826670144748,0.0,0.6857142857142857,0.0,0.6880542654059029,0.0,0.688054265405903,0.0,88387200,88387200,1715.6068971157074,False,1,1bf85ba9,2023-11-11_18-37-53,1699727873,1715.6068971157074,83765,c2bc4fd3277a,172.17.0.4,1715.6068971157074,1,64,3,196,0.8630111704020833,3,2,0.00015097798415016184,6.227902006682794e-06,26,"/home/darlinne.soto/ray_results/P10_convtae_motionsense_p100/my_objective_function_1bf85ba9_308_batch_size=64,kernel=3,latent_dim=196,m_lambda=0.8630,num_CL=3,num_HL=2,opt_lr=0.0002,opt_wd=0._2023-11-11_18-09-18",,,
