,score,randomforest-100-accuracy (mean),randomforest-100-accuracy (std),randomforest-100-f1-score macro (mean),randomforest-100-f1-score macro (std),randomforest-100-f1-score weighted (mean),randomforest-100-f1-score weighted (std),KNN-5-accuracy (mean),KNN-5-accuracy (std),KNN-5-f1-score macro (mean),KNN-5-f1-score macro (std),KNN-5-f1-score weighted (mean),KNN-5-f1-score weighted (std),SVM-rbf-C1.0-accuracy (mean),SVM-rbf-C1.0-accuracy (std),SVM-rbf-C1.0-f1-score macro (mean),SVM-rbf-C1.0-f1-score macro (std),SVM-rbf-C1.0-f1-score weighted (mean),SVM-rbf-C1.0-f1-score weighted (std),num_params,num_trainable_params,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/batch_size,config/latent_dim,config/num_HL,config/opt_lr,config/opt_wd,logdir
0,0.5309523809523811,0.5309523809523811,0.0072998617698837,0.5416259541395798,0.0072695395685314,0.5416259541395798,0.0072695395685314,0.5023809523809524,0.0,0.5105960829961497,0.0,0.5105960829961498,0.0,0.45,0.0,0.403308065803026,0.0,0.403308065803026,0.0,545025,545025,352.4827709197998,True,1,0e122781,2023-10-22_01-13-13,1697937193,352.4827709197998,251116,c8afe81c666d,172.17.0.3,352.4827709197998,1,128,24,6,5.0928528742410665e-05,6.464408087657126e-06,"/home/darlinne.soto/ray_results/ae_motionsense_p25/my_objective_function_0e122781_1_batch_size=128,latent_dim=24,num_HL=6,opt_lr=0.0001,opt_wd=0.0000_2023-10-22_01-07-10"
1,0.606904761904762,0.606904761904762,0.0123465639642515,0.6125963425387996,0.0123292149579424,0.6125963425387996,0.0123292149579424,0.5714285714285714,0.0,0.5721489600710231,0.0,0.572148960071023,0.0,0.5238095238095238,0.0,0.4789776744717526,0.0,0.4789776744717526,0.0,353550,353550,3005.8077828884125,True,1,190c781f,2023-10-22_01-57-35,1697939855,3005.8077828884125,255303,c8afe81c666d,172.17.0.3,3005.8077828884125,1,256,25,4,2.727040518874418e-05,9.675560780359985e-06,"/home/darlinne.soto/ray_results/ae_motionsense_p25/my_objective_function_190c781f_2_batch_size=256,latent_dim=25,num_HL=4,opt_lr=0.0000,opt_wd=0.0000_2023-10-22_01-07-21"
2,0.4988095238095238,0.4988095238095238,0.0061399033134417,0.5092869799760242,0.0061163708545228,0.5092869799760242,0.0061163708545228,0.4833333333333333,0.0,0.4927016129307509,0.0,0.4927016129307509,0.0,0.4428571428571428,0.0,0.3997792904145961,0.0,0.3997792904145961,0.0,735495,735495,353.54203724861145,True,1,020aec55,2023-10-22_01-13-34,1697937214,353.54203724861145,255425,c8afe81c666d,172.17.0.3,353.54203724861145,1,32,68,7,2.529609863017538e-05,5.310731911672756e-06,"/home/darlinne.soto/ray_results/ae_motionsense_p25/my_objective_function_020aec55_3_batch_size=32,latent_dim=68,num_HL=7,opt_lr=0.0000,opt_wd=0.0000_2023-10-22_01-07-29"
3,0.5902380952380952,0.5902380952380952,0.004815178194323,0.5973917714397866,0.004657322202034,0.5973917714397866,0.004657322202034,0.5642857142857143,0.0,0.5669469208496787,0.0,0.5669469208496786,0.0,0.5047619047619047,0.0,0.4526116601951648,0.0,0.4526116601951647,0.0,573565,573565,380.9458792209625,False,1,11fc5f8f,2023-10-22_01-14-12,1697937252,380.9458792209625,255547,c8afe81c666d,172.17.0.3,380.9458792209625,1,32,40,6,6.035435591706407e-05,2.3786587655336126e-06,"/home/darlinne.soto/ray_results/ae_motionsense_p25/my_objective_function_11fc5f8f_4_batch_size=32,latent_dim=40,num_HL=6,opt_lr=0.0001,opt_wd=0.0000_2023-10-22_01-07-41"
4,0.5957142857142856,0.5957142857142856,0.0110040190555155,0.6011167740394823,0.0103577533333082,0.6011167740394823,0.0103577533333082,0.569047619047619,0.0,0.5781990244120625,0.0,0.5781990244120625,0.0,0.4976190476190476,0.0,0.4567683163149678,0.0,0.4567683163149676,0.0,338809,338809,3103.9006502628326,True,1,8e2971b6,2023-10-22_01-59-45,1697939985,3103.9006502628326,255669,c8afe81c666d,172.17.0.3,3103.9006502628326,1,128,12,4,1.2112720668816087e-05,1.2802299422631226e-06,"/home/darlinne.soto/ray_results/ae_motionsense_p25/my_objective_function_8e2971b6_5_batch_size=128,latent_dim=12,num_HL=4,opt_lr=0.0000,opt_wd=0.0000_2023-10-22_01-07-51"
5,0.6738095238095239,0.6445238095238095,0.0138033648006054,0.6419914936167266,0.0151073994835767,0.6419914936167266,0.0151073994835768,0.6738095238095239,0.0,0.6779796576343879,0.0,0.6779796576343878,0.0,0.5428571428571428,0.0,0.4990708195965643,0.0,0.4990708195965644,0.0,282067,282067,519.8813936710358,False,1,c960cf22,2023-10-22_01-16-54,1697937414,519.8813936710358,255791,c8afe81c666d,172.17.0.3,519.8813936710358,1,128,52,3,0.0001278028528265019,2.3060279816514177e-06,"/home/darlinne.soto/ray_results/ae_motionsense_p25/my_objective_function_c960cf22_6_batch_size=128,latent_dim=52,num_HL=3,opt_lr=0.0001,opt_wd=0.0000_2023-10-22_01-08-01"
6,0.5445238095238095,0.5445238095238095,0.0082512968815064,0.5535118912985172,0.0077911692391249,0.5535118912985173,0.0077911692391249,0.5285714285714286,0.0,0.5358687989049594,0.0,0.5358687989049594,0.0,0.4904761904761904,0.0,0.4329539127638511,0.0,0.4329539127638511,0.0,520580,520580,292.9833052158356,True,1,76e5a079,2023-10-22_01-13-18,1697937198,292.9833052158356,255913,c8afe81c666d,172.17.0.3,292.9833052158356,1,64,9,6,4.68344962947722e-05,9.636063731098262e-06,"/home/darlinne.soto/ray_results/ae_motionsense_p25/my_objective_function_76e5a079_7_batch_size=64,latent_dim=9,num_HL=6,opt_lr=0.0000,opt_wd=0.0000_2023-10-22_01-08-14"
7,0.5883333333333333,0.5883333333333333,0.0076376261582597,0.5727406136339757,0.0082779398580087,0.5727406136339757,0.0082779398580087,0.5452380952380952,0.0,0.5389715454369758,0.0,0.5389715454369758,0.0,0.3333333333333333,0.0,0.3110195378277079,0.0,0.3110195378277079,0.0,875921,875921,257.64539337158203,True,1,e582e489,2023-10-22_01-12-53,1697937173,257.64539337158203,256035,c8afe81c666d,172.17.0.3,257.64539337158203,1,32,80,8,2.2940628584785098e-05,8.70051191548227e-06,"/home/darlinne.soto/ray_results/ae_motionsense_p25/my_objective_function_e582e489_8_batch_size=32,latent_dim=80,num_HL=8,opt_lr=0.0000,opt_wd=0.0000_2023-10-22_01-08-25"
8,0.5823809523809522,0.5823809523809522,0.0126078117094035,0.5707458713408925,0.0124796584748188,0.5707458713408925,0.0124796584748188,0.580952380952381,0.0,0.5712857156884364,0.0,0.5712857156884364,0.0,0.2857142857142857,0.0,0.2376434225179773,0.0,0.2376434225179773,0.0,695929,695929,146.6040439605713,False,1,6a46b30b,2023-10-22_01-11-13,1697937073,146.6040439605713,256157,c8afe81c666d,172.17.0.3,146.6040439605713,1,64,6,8,6.487419764245614e-05,5.183365008625225e-06,"/home/darlinne.soto/ray_results/ae_motionsense_p25/my_objective_function_6a46b30b_9_batch_size=64,latent_dim=6,num_HL=8,opt_lr=0.0001,opt_wd=0.0000_2023-10-22_01-08-35"
9,0.6100000000000001,0.6100000000000001,0.0099203174552379,0.6130357520166612,0.0095488053309034,0.6130357520166612,0.0095488053309035,0.5595238095238095,0.0,0.5657186892187697,0.0,0.5657186892187698,0.0,0.5285714285714286,0.0,0.4898607885434609,0.0,0.4898607885434609,0.0,467245,467245,198.4891195297241,False,1,836fddc2,2023-10-22_01-12-16,1697937136,198.4891195297241,256279,c8afe81c666d,172.17.0.3,198.4891195297241,1,128,36,5,0.00040216450953790736,2.223475001593266e-06,"/home/darlinne.soto/ray_results/ae_motionsense_p25/my_objective_function_836fddc2_10_batch_size=128,latent_dim=36,num_HL=5,opt_lr=0.0004,opt_wd=0.0000_2023-10-22_01-08-46"
