,score,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/batch_size,config/down_HL,config/latent_dim,config/num_HL,config/opt_lr,config/opt_wd,config/size_HL,logdir
156,-13.09270279425249,2.152017116546631,True,1,c47e78ff,2023-09-21_00-28-34,1695256114,2.152017116546631,267758,84233402a856,172.17.0.2,2.152017116546631,1,64,17,307,3,0.00033349949528125797,8.316544147060018e-06,106,"/home/darlinne.soto/ray_results/tae_uci_p100/my_objective_function_c47e78ff_157_batch_size=64,down_HL=17,latent_dim=307,num_HL=3,opt_lr=0.0003,opt_wd=0.0000,size_HL=106_2023-09-21_00-28-32"
157,0.7264705882352941,952.0218534469604,False,1,1205a305,2023-09-21_00-44-27,1695257067,952.0218534469604,267758,84233402a856,172.17.0.2,952.0218534469604,1,64,17,335,2,0.00022971538475937886,9.190392629922473e-06,353,"/home/darlinne.soto/ray_results/tae_uci_p100/my_objective_function_1205a305_158_batch_size=64,down_HL=17,latent_dim=335,num_HL=2,opt_lr=0.0002,opt_wd=0.0000,size_HL=353_2023-09-21_00-28-35"
158,0.75,14633.1250770092,False,1,abb05e98,2023-09-21_04-40-08,1695271208,14633.1250770092,277270,84233402a856,172.17.0.2,14633.1250770092,1,128,13,354,2,0.0004381314102783854,3.9139768756271e-06,360,"/home/darlinne.soto/ray_results/tae_uci_p100/my_objective_function_abb05e98_159_batch_size=128,down_HL=13,latent_dim=354,num_HL=2,opt_lr=0.0004,opt_wd=0.0000,size_HL=360_2023-09-21_00-36-15"
159,-10.274966106514285,2.058290243148804,True,1,dbb75cea,2023-09-21_00-39-21,1695256761,2.058290243148804,279765,84233402a856,172.17.0.2,2.058290243148804,1,64,15,316,3,0.000370063880330792,8.034778948824321e-06,193,"/home/darlinne.soto/ray_results/tae_uci_p100/my_objective_function_dbb75cea_160_batch_size=64,down_HL=15,latent_dim=316,num_HL=3,opt_lr=0.0004,opt_wd=0.0000,size_HL=193_2023-09-21_00-39-19"
160,0.75,10114.807955026628,False,1,fd4ae0b6,2023-09-21_03-27-57,1695266877,10114.807955026628,279765,84233402a856,172.17.0.2,10114.807955026628,1,64,18,264,2,0.00018069498024497069,9.003004678640145e-06,373,"/home/darlinne.soto/ray_results/tae_uci_p100/my_objective_function_fd4ae0b6_161_batch_size=64,down_HL=18,latent_dim=264,num_HL=2,opt_lr=0.0002,opt_wd=0.0000,size_HL=373_2023-09-21_00-39-22"
161,0.7676470588235295,11394.79724431038,False,1,a3748c7c,2023-09-21_03-54-22,1695268462,11394.79724431038,267758,84233402a856,172.17.0.2,11394.79724431038,1,64,19,303,2,0.00021023839564590687,7.513372523281288e-06,358,"/home/darlinne.soto/ray_results/tae_uci_p100/my_objective_function_a3748c7c_162_batch_size=64,down_HL=19,latent_dim=303,num_HL=2,opt_lr=0.0002,opt_wd=0.0000,size_HL=358_2023-09-21_00-44-27"
162,-11.297533625665768,2.8705432415008545,True,1,21119bb4,2023-09-21_02-11-42,1695262302,2.8705432415008545,278315,84233402a856,172.17.0.2,2.8705432415008545,1,128,15,325,3,0.0005378353279528557,4.219166052382787e-06,390,"/home/darlinne.soto/ray_results/tae_uci_p100/my_objective_function_21119bb4_163_batch_size=128,down_HL=15,latent_dim=325,num_HL=3,opt_lr=0.0005,opt_wd=0.0000,size_HL=390_2023-09-21_02-11-39"
163,0.7676470588235295,16763.870896577835,False,1,d20b792b,2023-09-21_06-51-06,1695279066,16763.870896577835,278315,84233402a856,172.17.0.2,16763.870896577835,1,128,14,281,2,0.0004998498578158718,9.918740246913726e-06,345,"/home/darlinne.soto/ray_results/tae_uci_p100/my_objective_function_d20b792b_164_batch_size=128,down_HL=14,latent_dim=281,num_HL=2,opt_lr=0.0005,opt_wd=0.0000,size_HL=345_2023-09-21_02-11-42"
164,-17.938419888181997,2.686386823654175,True,1,71fd2b60,2023-09-21_03-28-00,1695266880,2.686386823654175,279765,84233402a856,172.17.0.2,2.686386823654175,1,64,16,232,3,0.00028453308338686285,9.590655014303913e-06,61,"/home/darlinne.soto/ray_results/tae_uci_p100/my_objective_function_71fd2b60_165_batch_size=64,down_HL=16,latent_dim=232,num_HL=3,opt_lr=0.0003,opt_wd=0.0000,size_HL=61_2023-09-21_03-27-57"
165,0.7173529411764706,1146.152170419693,False,1,140747fa,2023-09-21_03-47-06,1695268026,1146.152170419693,279765,84233402a856,172.17.0.2,1146.152170419693,1,64,10,255,2,0.0001413614453619761,8.38097477969515e-06,156,"/home/darlinne.soto/ray_results/tae_uci_p100/my_objective_function_140747fa_166_batch_size=64,down_HL=10,latent_dim=255,num_HL=2,opt_lr=0.0001,opt_wd=0.0000,size_HL=156_2023-09-21_03-28-00"
166,-15.525894091561304,2.285226345062256,True,1,8ab362ea,2023-09-21_03-47-09,1695268029,2.285226345062256,279765,84233402a856,172.17.0.2,2.285226345062256,1,64,11,344,3,0.00032198551872030375,8.658861227895921e-06,91,"/home/darlinne.soto/ray_results/tae_uci_p100/my_objective_function_8ab362ea_167_batch_size=64,down_HL=11,latent_dim=344,num_HL=3,opt_lr=0.0003,opt_wd=0.0000,size_HL=91_2023-09-21_03-47-06"
