,score,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/batch_size,config/down_HL,config/latent_dim,config/num_HL,config/opt_lr,config/opt_wd,config/size_HL,logdir
181,0.6164509169363538,31523.24160385132,False,1,f72ae50c,2023-10-06_02-16-47,1696558607,31523.24160385132,15314,c8afe81c666d,172.17.0.3,31523.24160385132,1,128,16,246,2,5.8054231761801885e-05,7.047545526545944e-06,132,"/home/darlinne.soto/ray_results/tae_realworld_thigh_p100/my_objective_function_f72ae50c_80_batch_size=128,down_HL=16,latent_dim=246,num_HL=2,opt_lr=0.0001,opt_wd=0.0000,size_HL=132_2023-10-05_17-31-23"
182,-0.1,2.324946880340576,False,1,fca9a5f2,2023-10-06_02-13-22,1696558402,2.324946880340576,15188,c8afe81c666d,172.17.0.3,2.324946880340576,1,32,15,318,4,0.0009678031244151676,7.474120859475234e-06,164,"/home/darlinne.soto/ray_results/tae_realworld_thigh_p100/my_objective_function_fca9a5f2_92_batch_size=32,down_HL=15,latent_dim=318,num_HL=4,opt_lr=0.0010,opt_wd=0.0000,size_HL=164_2023-10-06_02-13-20"
183,-0.1,2.880222797393799,False,1,35a3ea50,2023-10-06_02-13-19,1696558399,2.880222797393799,15188,c8afe81c666d,172.17.0.3,2.880222797393799,1,128,10,223,3,0.00037386278976704856,5.9503220310622396e-06,221,"/home/darlinne.soto/ray_results/tae_realworld_thigh_p100/my_objective_function_35a3ea50_91_batch_size=128,down_HL=10,latent_dim=223,num_HL=3,opt_lr=0.0004,opt_wd=0.0000,size_HL=221_2023-10-06_02-13-17"
184,0.5858683926645092,26054.96311044693,False,1,897cf6ec,2023-10-06_02-13-16,1696558396,26054.96311044693,15188,c8afe81c666d,172.17.0.3,26054.96311044693,1,128,19,213,2,7.756866617962455e-05,7.647933160942694e-06,184,"/home/darlinne.soto/ray_results/tae_realworld_thigh_p100/my_objective_function_897cf6ec_83_batch_size=128,down_HL=19,latent_dim=213,num_HL=2,opt_lr=0.0001,opt_wd=0.0000,size_HL=184_2023-10-05_18-59-01"
185,-0.1,2.902613639831543,False,1,9899e505,2023-10-06_01-15-11,1696554911,2.902613639831543,10280,c8afe81c666d,172.17.0.3,2.902613639831543,1,32,12,253,3,0.00014017927264002854,8.54830638868157e-06,201,"/home/darlinne.soto/ray_results/tae_realworld_thigh_p100/my_objective_function_9899e505_89_batch_size=32,down_HL=12,latent_dim=253,num_HL=3,opt_lr=0.0001,opt_wd=0.0000,size_HL=201_2023-10-06_01-15-08"
186,-0.1,3.075519800186157,False,1,f3eeed8c,2023-10-06_01-15-08,1696554908,3.075519800186157,10280,c8afe81c666d,172.17.0.3,3.075519800186157,1,128,15,205,4,4.361897143886464e-05,5.619511916327626e-06,71,"/home/darlinne.soto/ray_results/tae_realworld_thigh_p100/my_objective_function_f3eeed8c_88_batch_size=128,down_HL=15,latent_dim=205,num_HL=4,opt_lr=0.0000,opt_wd=0.0000,size_HL=71_2023-10-06_01-15-04"
187,0.5731391585760518,4371.615041971207,False,1,dc6fa5a1,2023-10-06_01-15-04,1696554904,4371.615041971207,10280,c8afe81c666d,172.17.0.3,4371.615041971207,1,32,14,263,2,0.0005061072824550919,9.237556854546008e-06,84,"/home/darlinne.soto/ray_results/tae_realworld_thigh_p100/my_objective_function_dc6fa5a1_87_batch_size=32,down_HL=14,latent_dim=263,num_HL=2,opt_lr=0.0005,opt_wd=0.0000,size_HL=84_2023-10-06_00-02-13"
188,-0.1,2.9122815132141118,False,1,9e812060,2023-10-06_00-02-13,1696550533,2.9122815132141118,10280,c8afe81c666d,172.17.0.3,2.9122815132141118,1,128,16,126,3,0.0002394540123523194,4.8932236674809245e-06,121,"/home/darlinne.soto/ray_results/tae_realworld_thigh_p100/my_objective_function_9e812060_86_batch_size=128,down_HL=16,latent_dim=126,num_HL=3,opt_lr=0.0002,opt_wd=0.0000,size_HL=121_2023-10-06_00-02-10"
189,-0.1,2.9965991973876958,False,1,b4b8bfaa,2023-10-06_00-02-09,1696550529,2.9965991973876958,10280,c8afe81c666d,172.17.0.3,2.9965991973876958,1,128,13,234,3,0.00011548091394541116,6.186005278687084e-06,137,"/home/darlinne.soto/ray_results/tae_realworld_thigh_p100/my_objective_function_b4b8bfaa_85_batch_size=128,down_HL=13,latent_dim=234,num_HL=3,opt_lr=0.0001,opt_wd=0.0000,size_HL=137_2023-10-06_00-02-06"
190,0.6044228694714131,9239.048072576525,False,1,60492c34,2023-10-06_00-02-06,1696550526,9239.048072576525,10280,c8afe81c666d,172.17.0.3,9239.048072576525,1,128,17,224,2,0.0001490096830705087,6.706713197440192e-06,21,"/home/darlinne.soto/ray_results/tae_realworld_thigh_p100/my_objective_function_60492c34_84_batch_size=128,down_HL=17,latent_dim=224,num_HL=2,opt_lr=0.0001,opt_wd=0.0000,size_HL=21_2023-10-05_21-28-07"
