,score,randomforest-100-accuracy (mean),randomforest-100-accuracy (std),randomforest-100-f1-score macro (mean),randomforest-100-f1-score macro (std),randomforest-100-f1-score weighted (mean),randomforest-100-f1-score weighted (std),KNN-5-accuracy (mean),KNN-5-accuracy (std),KNN-5-f1-score macro (mean),KNN-5-f1-score macro (std),KNN-5-f1-score weighted (mean),KNN-5-f1-score weighted (std),SVM-rbf-C1.0-accuracy (mean),SVM-rbf-C1.0-accuracy (std),SVM-rbf-C1.0-f1-score macro (mean),SVM-rbf-C1.0-f1-score macro (std),SVM-rbf-C1.0-f1-score weighted (mean),SVM-rbf-C1.0-f1-score weighted (std),num_params,num_trainable_params,timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name,config/batch_size,config/m_lambda,config/num_HL,config/latent_dim,config/opt_lr,config/opt_wd,logdir
0,0.5707142857142856,0.5707142857142856,0.007303743642941883,0.5755813791262677,0.007313270131643707,0.5755813791262677,0.0073132701316437,0.5476190476190477,0.0,0.557342153512493,0.0,0.557342153512493,0.0,0.5285714285714286,0.0,0.479594714528979,0.0,0.47959471452897906,0.0,771201,771201,1698200364,False,1,9dd015e1,2023-10-25_02-19-24,197.38203310966492,197.38203310966492,229098,1105bb7c0067,172.17.0.2,197.38203310966492,1,,64,1.4154277400344004,8,40,1.4710254001740483e-05,2.1237776686094815e-06,9dd015e1
1,0.550952380952381,0.550952380952381,0.013350329303691606,0.5642530095300591,0.013232812614641747,0.5642530095300592,0.013232812614641704,0.5166666666666667,0.0,0.5252283115474212,0.0,0.5252283115474213,0.0,0.44047619047619047,0.0,0.39062377351029015,0.0,0.3906237735102901,0.0,855433,855433,1698200323,False,1,107dd420,2023-10-25_02-18-43,113.2510507106781,113.2510507106781,229203,1105bb7c0067,172.17.0.2,113.2510507106781,1,,64,2.289540976438182,6,162,0.00010959227248379996,6.904377747269879e-06,107dd420
2,0.6297619047619047,0.6297619047619047,0.01503020390674917,0.6289870586191452,0.014495774635822122,0.6289870586191452,0.014495774635822155,0.5738095238095238,0.0,0.5829645511387741,0.0,0.5829645511387741,0.0,0.5761904761904761,0.0,0.5349741812345385,0.0,0.5349741812345385,0.0,1040228,1040228,1698200433,False,1,af37e82d,2023-10-25_02-20-33,190.83240151405334,190.83240151405334,229250,1105bb7c0067,172.17.0.2,190.83240151405334,1,,128,1.3526776570520422,8,133,5.0160210888607095e-05,7.93581769605173e-06,af37e82d
3,0.5852380952380951,0.5852380952380951,0.007882354932022315,0.5935169109850421,0.008053941995860785,0.5935169109850421,0.008053941995860766,0.5190476190476191,0.0,0.5287453781525785,0.0,0.5287453781525785,0.0,0.4595238095238095,0.0,0.3808406113803969,0.0,0.3808406113803969,0.0,554142,554142,1698200546,True,1,2372b5f4,2023-10-25_02-22-26,263.1665680408478,263.1665680408478,229297,1105bb7c0067,172.17.0.2,263.1665680408478,1,,128,2.9479877277500637,4,155,8.607744706586071e-05,8.23506649625042e-06,2372b5f4
4,0.5919047619047618,0.5919047619047618,0.011177804375529033,0.5964887672835151,0.011581173026771387,0.5964887672835151,0.011581173026771373,0.530952380952381,0.0,0.5407739994164563,0.0,0.5407739994164563,0.0,0.48095238095238096,0.0,0.44928033039551246,0.0,0.4492803303955124,0.0,470646,470646,1698200595,True,1,67219a5c,2023-10-25_02-23-15,287.5758934020996,287.5758934020996,229344,1105bb7c0067,172.17.0.2,287.5758934020996,1,,128,2.261143759678579,4,107,1.585476886318771e-05,1.8643023163598594e-06,67219a5c
5,0.5747619047619047,0.5747619047619047,0.007392464141076219,0.5792125201092986,0.006973440422812811,0.5792125201092986,0.006973440422812853,0.4928571428571429,0.0,0.4989744224248434,0.0,0.4989744224248434,0.0,0.530952380952381,0.0,0.5138470883926821,0.0,0.513847088392682,0.0,430861,430861,1698200433,False,1,2255cc27,2023-10-25_02-20-33,109.106698513031,109.106698513031,229203,1105bb7c0067,172.17.0.2,109.106698513031,1,,64,0.8561495922829908,4,82,0.0005501403249075534,1.9775885945524343e-06,2255cc27
6,0.6347619047619046,0.6347619047619046,0.0067511651803608755,0.63330717313294,0.005649788049661376,0.63330717313294,0.00564978804966137,0.5333333333333333,0.0,0.5353636423208116,0.0,0.5353636423208116,0.0,0.5595238095238095,0.0,0.516171942984695,0.0,0.5161719429846949,0.0,769075,769075,1698200447,False,1,060df4b5,2023-10-25_02-20-47,84.95549750328064,84.95549750328064,229441,1105bb7c0067,172.17.0.2,84.95549750328064,1,,64,0.5212018007751041,5,186,2.2926915790708854e-05,4.548889491305593e-06,060df4b5
7,0.6464285714285715,0.6464285714285715,0.011480536620229707,0.6477122095228649,0.0110723632185375,0.6477122095228649,0.0110723632185375,0.580952380952381,0.0,0.5872467034733923,0.0,0.5872467034733921,0.0,0.5547619047619048,0.0,0.5132259115201537,0.0,0.5132259115201537,0.0,1283584,1283584,1698200463,False,1,b333b1bf,2023-10-25_02-21-03,99.4482204914093,99.4482204914093,229098,1105bb7c0067,172.17.0.2,99.4482204914093,1,,128,2.2057207645994894,7,241,7.13536824042832e-05,9.519091675955521e-06,b333b1bf
8,0.6392857142857143,0.6392857142857143,0.015180322027900088,0.6353605216353237,0.015435737288705042,0.6353605216353237,0.015435737288705075,0.5619047619047619,0.0,0.5705516018714625,0.0,0.5705516018714625,0.0,0.5452380952380952,0.0,0.4922517923079932,0.0,0.49225179230799315,0.0,1028854,1028854,1698200546,False,1,bff17fe3,2023-10-25_02-22-26,161.55476474761963,161.55476474761963,229527,1105bb7c0067,172.17.0.2,161.55476474761963,1,,128,0.31305704861401107,7,171,2.9345353085526187e-05,1.96324605628351e-06,bff17fe3
9,0.544047619047619,0.544047619047619,0.012291342380133626,0.5523797665951493,0.012634489846928184,0.5523797665951493,0.01263448984692821,0.5214285714285715,0.0,0.5139967852765362,0.0,0.5139967852765362,0.0,0.42857142857142855,0.0,0.3945902637980733,0.0,0.39459026379807327,0.0,652080,652080,1698200577,True,1,73ce99e4,2023-10-25_02-22-57,144.68285846710205,144.68285846710205,229203,1105bb7c0067,172.17.0.2,144.68285846710205,1,,64,1.504076150086949,4,205,0.00011077118361106988,4.516306562919385e-06,73ce99e4
