,score,timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name,config/umap_ncomp,config/umap_spread,config/umap_mdist,config/umap_neigh,config/umap_epochs,logdir
0,-0.1,1695777610,False,1,65e9f5bd,2023-09-27_01-20-10,2.633692502975464,2.633692502975464,27604,6ceb9d8c22f1,172.17.0.2,2.633692502975464,1,,23,0.08417887750379482,0.5183158306694191,12,176,65e9f5bd
1,-0.1,1695777612,False,1,61f450c6,2023-09-27_01-20-12,2.160944938659668,2.160944938659668,27604,6ceb9d8c22f1,172.17.0.2,2.160944938659668,1,,239,0.04593133607928657,0.8913652533638188,171,199,61f450c6
2,0.5619047619047619,1695777658,False,1,c48a7515,2023-09-27_01-20-58,45.560622215270996,45.560622215270996,27604,6ceb9d8c22f1,172.17.0.2,45.560622215270996,1,,42,1.6641398266509304,0.33436323953168423,10,552,c48a7515
3,0.37857142857142856,1695777682,False,1,faf33d64,2023-09-27_01-21-22,53.20241975784302,53.20241975784302,27701,6ceb9d8c22f1,172.17.0.2,53.20241975784302,1,,51,1.2162411723303055,1.0271974250398619,120,245,faf33d64
4,-0.1,1695777653,False,1,55272803,2023-09-27_01-20-53,2.181683301925659,2.181683301925659,27737,6ceb9d8c22f1,172.17.0.2,2.181683301925659,1,,40,1.4694125003258984,1.6252993880173834,82,299,55272803
5,-0.1,1695777655,False,1,d55edf06,2023-09-27_01-20-55,2.1301589012145996,2.1301589012145996,27737,6ceb9d8c22f1,172.17.0.2,2.1301589012145996,1,,249,0.08281775902911104,0.23668292732381846,191,417,d55edf06
6,0.580952380952381,1695777741,False,1,589219da,2023-09-27_01-22-21,85.7017433643341,85.7017433643341,27737,6ceb9d8c22f1,172.17.0.2,85.7017433643341,1,,245,1.4746707772303527,0.5158990158703258,8,434,589219da
7,-0.1,1695777660,False,1,30707764,2023-09-27_01-21-00,2.185189723968506,2.185189723968506,27604,6ceb9d8c22f1,172.17.0.2,2.185189723968506,1,,248,0.0816866973630681,1.7536100476340197,120,406,30707764
8,-0.1,1695777663,False,1,222318e9,2023-09-27_01-21-03,2.3735833168029785,2.3735833168029785,27604,6ceb9d8c22f1,172.17.0.2,2.3735833168029785,1,,133,0.22328959014385785,0.4457774066086282,159,474,222318e9
9,0.5,1695777740,False,1,4c233e55,2023-09-27_01-22-20,77.44481062889099,77.44481062889099,27604,6ceb9d8c22f1,172.17.0.2,77.44481062889099,1,,201,0.758051955624869,0.3948720561534089,19,397,4c233e55
10,-0.1,1695777684,True,1,f6ce1b05,2023-09-27_01-21-24,2.1616077423095703,2.1616077423095703,27701,6ceb9d8c22f1,172.17.0.2,2.1616077423095703,1,,255,0.21932949764999154,0.8871983711499476,166,415,f6ce1b05
