,score,randomforest-100-accuracy (mean),randomforest-100-accuracy (std),randomforest-100-f1-score macro (mean),randomforest-100-f1-score macro (std),randomforest-100-f1-score weighted (mean),randomforest-100-f1-score weighted (std),KNN-5-accuracy (mean),KNN-5-accuracy (std),KNN-5-f1-score macro (mean),KNN-5-f1-score macro (std),KNN-5-f1-score weighted (mean),KNN-5-f1-score weighted (std),SVM-rbf-C1.0-accuracy (mean),SVM-rbf-C1.0-accuracy (std),SVM-rbf-C1.0-f1-score macro (mean),SVM-rbf-C1.0-f1-score macro (std),SVM-rbf-C1.0-f1-score weighted (mean),SVM-rbf-C1.0-f1-score weighted (std),num_params,num_trainable_params,timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name,config/batch_size,config/num_HL,config/latent_dim,config/opt_lr,config/opt_wd,logdir
0,0.7799999999999999,0.7799999999999999,0.010910139406465534,0.7779712458104854,0.011327178998228504,0.7779712458104854,0.011327178998228512,0.7205882352941176,0.0,0.7140997759130554,0.0,0.7140997759130554,0.0,0.75,0.0,0.6939234455760938,0.0,0.6939234455760939,0.0,428608,428608,1698462460,False,1,6161a7ae,2023-10-28_03-07-40,58.93547081947327,58.93547081947327,49595,1105bb7c0067,172.17.0.2,58.93547081947327,1,,64,3,167,0.0002428301908087723,4.1041615214663485e-06,6161a7ae
1,0.7423529411764707,0.7423529411764707,0.012901007176153702,0.7409865330565931,0.012974298231514424,0.740986533056593,0.012974298231514466,0.7205882352941176,0.0,0.7176618447663151,0.0,0.7176618447663151,0.0,0.7205882352941176,0.0,0.6683553353429658,0.0,0.6683553353429657,0.0,254518,254518,1698462471,False,1,2e7642c6,2023-10-28_03-07-51,65.1602578163147,65.1602578163147,49700,1105bb7c0067,172.17.0.2,65.1602578163147,1,,64,3,25,0.00014666208760530792,9.858896291570239e-06,2e7642c6
2,0.48882352941176477,0.48882352941176477,0.007647058823529404,0.4866670684112078,0.007498918731429166,0.4866670684112078,0.007498918731429148,0.4264705882352941,0.0,0.4168345097485747,0.0,0.4168345097485747,0.0,0.4176470588235294,0.0,0.36038679934783835,0.0,0.3603867993478383,0.0,941065,941065,1698462447,False,1,8a009d3d,2023-10-28_03-07-27,34.25429081916809,34.25429081916809,49747,1105bb7c0067,172.17.0.2,34.25429081916809,1,,64,8,102,0.0008039469616307664,1.9567351564743098e-07,8a009d3d
3,0.6188235294117647,0.6188235294117647,0.009593827311941226,0.6114206497332878,0.010073311277641543,0.6114206497332878,0.01007331127764155,0.5676470588235294,0.0,0.5631529300139564,0.0,0.5631529300139565,0.0,0.5176470588235295,0.0,0.45749058243987245,0.0,0.45749058243987256,0.0,526551,526551,1698462778,True,1,f86fb83f,2023-10-28_03-12-58,347.0327379703522,347.0327379703522,49794,1105bb7c0067,172.17.0.2,347.0327379703522,1,,128,5,72,1.0081087470519155e-05,4.80203172106543e-06,f86fb83f
4,0.5305882352941176,0.5305882352941176,0.008442764761416043,0.5280283231677,0.00821263650451433,0.5280283231677,0.008212636504514367,0.49117647058823527,0.0,0.4879236061844757,0.0,0.4879236061844757,0.0,0.5205882352941177,0.0,0.4466026589391075,0.0,0.4466026589391075,0.0,740485,740485,1698462558,True,1,5373ce83,2023-10-28_03-09-18,121.17736291885376,121.17736291885376,49841,1105bb7c0067,172.17.0.2,121.17736291885376,1,,64,6,118,2.3012538999095403e-05,9.42925282728043e-06,5373ce83
5,0.6526470588235295,0.6526470588235295,0.020774368689894455,0.6459909580143819,0.020913544224128326,0.645990958014382,0.02091354422412833,0.5558823529411765,0.0,0.5527409943457434,0.0,0.5527409943457435,0.0,0.34411764705882353,0.0,0.30536042366404165,0.0,0.30536042366404165,0.0,924305,924305,1698462468,True,1,5646a983,2023-10-28_03-07-48,24.364131212234497,24.364131212234497,49888,1105bb7c0067,172.17.0.2,24.364131212234497,1,,64,7,138,0.00019638635029810576,9.157679944907045e-06,5646a983
6,0.6602941176470589,0.6602941176470589,0.012001297507707731,0.6556692570483469,0.012143147900108587,0.6556692570483469,0.01214314790010854,0.6411764705882353,0.0,0.6368405884357953,0.0,0.6368405884357953,0.0,0.6058823529411764,0.0,0.5339746242077497,0.0,0.5339746242077497,0.0,744473,744473,1698462525,True,1,02437f31,2023-10-28_03-08-45,78.32553482055664,78.32553482055664,49747,1105bb7c0067,172.17.0.2,78.32553482055664,1,,128,5,176,0.00011005142694296771,7.788247732303898e-06,02437f31
7,0.5991176470588236,0.5991176470588236,0.011394923898712068,0.532453863590528,0.013571323088917989,0.532453863590528,0.013571323088917996,0.538235294117647,0.0,0.5325632902799525,0.0,0.5325632902799524,0.0,0.20588235294117646,0.0,0.1395030528618539,0.0,0.1395030528618539,0.0,1019157,1019157,1698462624,True,1,cd38bdaa,2023-10-28_03-10-24,167.95554566383362,167.95554566383362,49985,1105bb7c0067,172.17.0.2,167.95554566383362,1,,64,7,168,9.81229748845754e-05,3.9571137278965565e-06,cd38bdaa
8,0.47352941176470587,0.4329411764705882,0.00928219637532911,0.418936768184518,0.009934525476789335,0.418936768184518,0.009934525476789309,0.47352941176470587,0.0,0.473811400624367,0.0,0.47381140062436705,0.0,0.27647058823529413,0.0,0.20021349155237625,0.0,0.20021349155237628,0.0,689388,689388,1698462471,True,1,0b709b90,2023-10-28_03-07-51,10.910608053207397,10.910608053207397,49595,1105bb7c0067,172.17.0.2,10.910608053207397,1,,64,8,3,0.0006518305517074463,3.4782791305091033e-06,0b709b90
9,0.6523529411764707,0.6523529411764707,0.00808689828521618,0.6469371315768301,0.008052264660063589,0.6469371315768301,0.008052264660063606,0.6088235294117647,0.0,0.6029008732085528,0.0,0.6029008732085528,0.0,0.65,0.0,0.5838928442901452,0.0,0.5838928442901451,0.0,702125,702125,1698462507,True,1,d2496077,2023-10-28_03-08-27,39.1733033657074,39.1733033657074,49888,1105bb7c0067,172.17.0.2,39.1733033657074,1,,64,5,158,0.0005015312510492756,1.9796102914745763e-06,d2496077
10,0.7494117647058823,0.7494117647058823,0.009282196375329106,0.746420431119003,0.00919570483294731,0.746420431119003,0.009195704832947335,0.7294117647058823,0.0,0.7271309039560263,0.0,0.7271309039560263,0.0,0.7235294117647059,0.0,0.6629906139084534,0.0,0.6629906139084534,0.0,388569,388569,1698462630,False,1,92dcdd68,2023-10-28_03-10-30,159.69617176055908,159.69617176055908,49595,1105bb7c0067,172.17.0.2,159.69617176055908,1,,128,4,52,0.00011663815947302698,8.027072953788164e-06,92dcdd68
11,0.77,0.77,0.02172492389719927,0.7682862764795951,0.021858056283139703,0.7682862764795951,0.021858056283139703,0.7411764705882353,0.0,0.7319237057453629,0.0,0.731923705745363,0.0,0.7411764705882353,0.0,0.6866237647583703,0.0,0.6866237647583703,0.0,394200,394200,1698462683,False,1,6c533e50,2023-10-28_03-11-23,211.2643928527832,211.2643928527832,49700,1105bb7c0067,172.17.0.2,211.2643928527832,1,,128,3,143,0.0001208968623960897,3.334962779877016e-06,6c533e50
12,0.7276470588235294,0.7276470588235294,0.008544611203725854,0.7235436786769414,0.009151314121137837,0.7235436786769414,0.009151314121137821,0.6676470588235294,0.0,0.6632910965647456,0.0,0.6632910965647456,0.0,0.7088235294117647,0.0,0.6471426192037666,0.0,0.6471426192037666,0.0,556632,556632,1698462646,False,1,3ea3d344,2023-10-28_03-10-46,166.74415636062622,166.74415636062622,50171,1105bb7c0067,172.17.0.2,166.74415636062622,1,,128,4,157,0.00011624007609037684,1.944753200823212e-06,3ea3d344
13,0.6347058823529412,0.6347058823529412,0.009374927912064263,0.6280170793230248,0.009556239961167794,0.6280170793230248,0.009556239961167803,0.5764705882352941,0.0,0.56958520342823,0.0,0.56958520342823,0.0,0.6029411764705882,0.0,0.531890604599342,0.0,0.531890604599342,0.0,509245,509245,1698462733,True,1,344661ed,2023-10-28_03-12-13,245.76249480247498,245.76249480247498,50252,1105bb7c0067,172.17.0.2,245.76249480247498,1,,128,5,62,2.39292092240313e-05,6.2159922383158445e-06,344661ed
14,0.7423529411764707,0.7423529411764707,0.01148189487996655,0.7396982013296609,0.011976587007723773,0.7396982013296609,0.011976587007723733,0.7,0.0,0.6957824473839622,0.0,0.6957824473839623,0.0,0.7264705882352941,0.0,0.663485778804454,0.0,0.6634857788044541,0.0,244345,244345,1698462661,False,1,802d7c13,2023-10-28_03-11-01,164.40072464942932,164.40072464942932,50299,1105bb7c0067,172.17.0.2,164.40072464942932,1,,64,3,14,5.095310999083481e-05,2.091391953566443e-06,802d7c13
15,0.6047058823529412,0.6047058823529412,0.012629947384461106,0.602074492269659,0.012430275027082738,0.6020744922696591,0.012430275027082745,0.538235294117647,0.0,0.5352358395886864,0.0,0.5352358395886865,0.0,0.3088235294117647,0.0,0.2754461219351841,0.0,0.2754461219351841,0.0,631529,631529,1698462534,True,1,f9fda66b,2023-10-28_03-08-54,26.324387073516846,26.324387073516846,49888,1105bb7c0067,172.17.0.2,26.324387073516846,1,,128,7,20,3.156159105191558e-05,6.355940132186949e-06,f9fda66b
16,0.7191176470588234,0.7191176470588234,0.019162842505014037,0.7161210330575003,0.019184582188981066,0.7161210330575003,0.019184582188981055,0.7,0.0,0.6930298848165709,0.0,0.693029884816571,0.0,0.7147058823529412,0.0,0.658665607156027,0.0,0.658665607156027,0.0,501949,501949,1698462663,False,1,02645afd,2023-10-28_03-11-03,137.95482683181763,137.95482683181763,49747,1105bb7c0067,172.17.0.2,137.95482683181763,1,,128,4,126,0.00011451859619192846,1.9735238121562617e-06,02645afd
17,0.5294117647058824,0.5044117647058823,0.010377811037869026,0.49565877619515,0.011079382163018328,0.49565877619515,0.01107938216301831,0.5294117647058824,0.0,0.5238739083339684,0.0,0.5238739083339684,0.0,0.49411764705882355,0.0,0.4246820355994668,0.0,0.4246820355994667,0.0,557304,557304,1698462596,True,1,ad0f390b,2023-10-28_03-09-56,62.20391225814819,62.20391225814819,49888,1105bb7c0067,172.17.0.2,62.20391225814819,1,,128,6,31,0.0001233148939959912,2.2484095161660224e-06,ad0f390b
18,0.7379411764705883,0.7379411764705883,0.009155519068396116,0.7358491540195525,0.009297877141184215,0.7358491540195525,0.009297877141184227,0.6764705882352942,0.0,0.6743943028010524,0.0,0.6743943028010524,0.0,0.7,0.0,0.6399915117562176,0.0,0.6399915117562176,0.0,520262,520262,1698462639,False,1,fdc56d98,2023-10-28_03-10-39,81.07096838951111,81.07096838951111,49841,1105bb7c0067,172.17.0.2,81.07096838951111,1,,64,4,137,0.0001573407584851228,9.629760964702555e-06,fdc56d98
19,0.5294117647058824,0.4752941176470588,0.010702003175682498,0.4703678253989324,0.011202096998367866,0.47036782539893246,0.011202096998367874,0.5294117647058824,0.0,0.5228589491332043,0.0,0.5228589491332042,0.0,0.4676470588235294,0.0,0.4064905324691829,0.0,0.4064905324691829,0.0,718006,718006,1698462733,True,1,db9a70ab,2023-10-28_03-12-13,137.4914972782135,137.4914972782135,49888,1105bb7c0067,172.17.0.2,137.4914972782135,1,,64,6,109,1.7656421567951587e-05,8.573288601208162e-06,db9a70ab
20,0.768235294117647,0.768235294117647,0.01042355596862904,0.765555128238546,0.010703292820501163,0.765555128238546,0.010703292820501151,0.7088235294117647,0.0,0.7068318746599107,0.0,0.7068318746599109,0.0,0.7529411764705882,0.0,0.6986895986895987,0.0,0.6986895986895988,0.0,319258,319258,1698462792,False,1,e85b070c,2023-10-28_03-13-12,54.29274320602417,54.29274320602417,50252,1105bb7c0067,172.17.0.2,54.29274320602417,1,,64,3,85,0.0003208023072240026,5.719659410384172e-06,e85b070c
21,0.7676470588235295,0.7617647058823529,0.007781621503131163,0.7595131406766253,0.007560954859827058,0.7595131406766253,0.007560954859827043,0.7294117647058823,0.0,0.7242736513878334,0.0,0.7242736513878333,0.0,0.7676470588235295,0.0,0.7194420798945347,0.0,0.7194420798945347,0.0,161202,161202,1698462777,False,1,f2be436a,2023-10-28_03-12-57,39.60611867904663,39.60611867904663,49985,1105bb7c0067,172.17.0.2,39.60611867904663,1,,64,2,41,0.00031346909944617843,5.191523319324194e-07,f2be436a
22,0.7617647058823529,0.7535294117647059,0.019852396506689633,0.7513714188159908,0.020294924236591686,0.7513714188159908,0.020294924236591665,0.7617647058823529,0.0,0.7515690150223822,0.0,0.7515690150223823,0.0,0.7558823529411764,0.0,0.7020534110463659,0.0,0.7020534110463659,0.0,259081,259081,1698463231,False,1,61295887,2023-10-28_03-20-31,493.2552330493927,493.2552330493927,49747,1105bb7c0067,172.17.0.2,493.2552330493927,1,,128,2,148,6.758568690877382e-05,3.7686891533984697e-06,61295887
23,0.7735294117647059,0.7670588235294117,0.013907753432396338,0.7647160136644928,0.014004913767139363,0.7647160136644928,0.014004913767139339,0.7617647058823529,0.0,0.7508707477283582,0.0,0.7508707477283583,0.0,0.7735294117647059,0.0,0.7289509114076156,0.0,0.7289509114076155,0.0,288369,288369,1698462906,False,1,c75d4670,2023-10-28_03-15-06,159.8200273513794,159.8200273513794,50390,1105bb7c0067,172.17.0.2,159.8200273513794,1,,128,2,176,0.000250645696749708,2.9601496221538708e-06,c75d4670
24,0.7617647058823529,0.7544117647058823,0.010377811037869028,0.752881730173401,0.010485522036740464,0.7528817301734009,0.010485522036740505,0.7617647058823529,0.0,0.7592178737885695,0.0,0.7592178737885694,0.0,0.7411764705882353,0.0,0.6907560139455119,0.0,0.6907560139455119,0.0,448021,448021,1698463110,True,1,b38c9dbb,2023-10-28_03-18-30,353.75702118873596,353.75702118873596,50432,1105bb7c0067,172.17.0.2,353.75702118873596,1,,128,3,180,6.623212845389166e-05,4.766901653999819e-06,b38c9dbb
