,score,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/down_HL,config/kernel_size,config/latent_dim,config/model_lamda,config/num_CL,config/num_HL,config/opt_lr,config/opt_wd,config/size_CL,config/size_HL,logdir
335,-17.945214076859433,0.819939136505127,True,1,cf1fb02a,2023-09-16_15-57-25,1694879845,0.819939136505127,53265,84233402a856,172.17.0.2,0.819939136505127,1,10,5,99,0.5300562824683233,7,3,0.00019755938912006146,8.261912037919289e-07,14,70,"/home/darlinne.soto/ray_results/convtae_uci/my_objective_function_cf1fb02a_338_down_HL=10,kernel_size=5,latent_dim=99,model_lamda=0.5301,num_CL=7,num_HL=3,opt_lr=0.0002,opt_w_2023-09-16_15-57-24"
336,0.6373529411764706,920.7409560680388,True,1,71ae8be5,2023-09-16_16-12-45,1694880765,920.7409560680388,53265,84233402a856,172.17.0.2,920.7409560680388,1,9,3,117,0.28793272210259274,4,2,6.130050268823454e-05,9.209199338102797e-07,13,81,"/home/darlinne.soto/ray_results/convtae_uci/my_objective_function_71ae8be5_339_down_HL=9,kernel_size=3,latent_dim=117,model_lamda=0.2879,num_CL=4,num_HL=2,opt_lr=0.0001,opt_w_2023-09-16_15-57-25"
337,-11.495455833618063,0.9718189239501952,True,1,cc6e7b49,2023-09-16_16-06-42,1694880402,0.9718189239501952,45899,84233402a856,172.17.0.2,0.9718189239501952,1,6,6,82,0.5828925069620325,5,7,0.0001385293448718819,7.315205759303904e-07,12,63,"/home/darlinne.soto/ray_results/convtae_uci/my_objective_function_cc6e7b49_340_down_HL=6,kernel_size=6,latent_dim=82,model_lamda=0.5829,num_CL=5,num_HL=7,opt_lr=0.0001,opt_wd_2023-09-16_16-06-41"
338,0.6282352941176471,173.42146134376526,True,1,c93b0398,2023-09-16_16-09-36,1694880576,173.42146134376526,45899,84233402a856,172.17.0.2,173.42146134376526,1,5,7,74,0.7573024659445067,4,2,0.0003720832434547753,8.025408024165765e-07,2,74,"/home/darlinne.soto/ray_results/convtae_uci/my_objective_function_c93b0398_341_down_HL=5,kernel_size=7,latent_dim=74,model_lamda=0.7573,num_CL=4,num_HL=2,opt_lr=0.0004,opt_wd_2023-09-16_16-06-42"
339,-19.94422199480896,0.8297061920166016,True,1,54f7285c,2023-09-16_16-09-37,1694880577,0.8297061920166016,45899,84233402a856,172.17.0.2,0.8297061920166016,1,17,6,200,0.6857768561419869,7,3,4.780019326928538e-05,7.771001928830669e-07,18,97,"/home/darlinne.soto/ray_results/convtae_uci/my_objective_function_54f7285c_342_down_HL=17,kernel_size=6,latent_dim=200,model_lamda=0.6858,num_CL=7,num_HL=3,opt_lr=0.0000,opt__2023-09-16_16-09-36"
340,-17.43698993832018,0.9686264991760254,True,1,1e80b3ce,2023-09-16_16-29-00,1694881740,0.9686264991760254,45036,84233402a856,172.17.0.2,0.9686264991760254,1,4,5,183,0.8908806225005899,3,4,0.00042768377405290325,9.043796221832888e-07,9,51,"/home/darlinne.soto/ray_results/convtae_uci/my_objective_function_1e80b3ce_345_down_HL=4,kernel_size=5,latent_dim=183,model_lamda=0.8909,num_CL=3,num_HL=4,opt_lr=0.0004,opt_w_2023-09-16_16-28-59"
341,-10.332917253538858,0.9803965091705322,True,1,f8bb1ead,2023-09-16_16-29-01,1694881741,0.9803965091705322,45036,84233402a856,172.17.0.2,0.9803965091705322,1,1,4,95,0.16212246654130608,8,3,0.00023727781320349379,9.370406117131256e-07,11,79,"/home/darlinne.soto/ray_results/convtae_uci/my_objective_function_f8bb1ead_346_down_HL=1,kernel_size=4,latent_dim=95,model_lamda=0.1621,num_CL=8,num_HL=3,opt_lr=0.0002,opt_wd_2023-09-16_16-29-00"
342,0.7723529411764705,268.7752962112427,False,1,6d9ef607,2023-09-16_16-33-30,1694882010,268.7752962112427,45036,84233402a856,172.17.0.2,268.7752962112427,1,9,6,157,0.7290333764458974,4,2,0.0009744247076499042,5.091393472863732e-07,10,54,"/home/darlinne.soto/ray_results/convtae_uci/my_objective_function_6d9ef607_347_down_HL=9,kernel_size=6,latent_dim=157,model_lamda=0.7290,num_CL=4,num_HL=2,opt_lr=0.0010,opt_w_2023-09-16_16-29-02"
343,0.6367647058823531,514.0281136035919,True,1,e65ab1ec,2023-09-16_16-42-05,1694882525,514.0281136035919,45036,84233402a856,172.17.0.2,514.0281136035919,1,0,3,61,0.4891182842165829,5,3,0.0003394693748259326,8.678485927366103e-07,5,58,"/home/darlinne.soto/ray_results/convtae_uci/my_objective_function_e65ab1ec_348_down_HL=0,kernel_size=3,latent_dim=61,model_lamda=0.4891,num_CL=5,num_HL=3,opt_lr=0.0003,opt_wd_2023-09-16_16-33-31"
344,-12.377554899684586,0.9760546684265136,True,1,7096ad9b,2023-09-16_16-42-06,1694882526,0.9760546684265136,45036,84233402a856,172.17.0.2,0.9760546684265136,1,14,5,122,0.6177730702023161,5,8,1.630583026327215e-05,4.07896647468191e-07,21,67,"/home/darlinne.soto/ray_results/convtae_uci/my_objective_function_7096ad9b_349_down_HL=14,kernel_size=5,latent_dim=122,model_lamda=0.6178,num_CL=5,num_HL=8,opt_lr=0.0000,opt__2023-09-16_16-42-05"
345,-10.346605538001748,0.9497697353363036,True,1,cffd864b,2023-09-16_16-42-07,1694882527,0.9497697353363036,45036,84233402a856,172.17.0.2,0.9497697353363036,1,7,9,226,1.0356161803268125,8,2,7.04605091121156e-05,8.511725858111517e-07,19,92,"/home/darlinne.soto/ray_results/convtae_uci/my_objective_function_cffd864b_350_down_HL=7,kernel_size=9,latent_dim=226,model_lamda=1.0356,num_CL=8,num_HL=2,opt_lr=0.0001,opt_w_2023-09-16_16-42-06"
346,-19.246831219528563,0.9858062267303468,True,1,1af54b19,2023-09-16_16-42-08,1694882528,0.9858062267303468,45036,84233402a856,172.17.0.2,0.9858062267303468,1,12,8,255,0.4002216311866796,2,3,5.5906517430764796e-05,2.305200611246927e-07,8,88,"/home/darlinne.soto/ray_results/convtae_uci/my_objective_function_1af54b19_351_down_HL=12,kernel_size=8,latent_dim=255,model_lamda=0.4002,num_CL=2,num_HL=3,opt_lr=0.0001,opt__2023-09-16_16-42-07"
