,score,randomforest-100-accuracy (mean),randomforest-100-accuracy (std),randomforest-100-f1-score macro (mean),randomforest-100-f1-score macro (std),randomforest-100-f1-score weighted (mean),randomforest-100-f1-score weighted (std),KNN-5-accuracy (mean),KNN-5-accuracy (std),KNN-5-f1-score macro (mean),KNN-5-f1-score macro (std),KNN-5-f1-score weighted (mean),KNN-5-f1-score weighted (std),SVM-rbf-C1.0-accuracy (mean),SVM-rbf-C1.0-accuracy (std),SVM-rbf-C1.0-f1-score macro (mean),SVM-rbf-C1.0-f1-score macro (std),SVM-rbf-C1.0-f1-score weighted (mean),SVM-rbf-C1.0-f1-score weighted (std),num_params,num_trainable_params,timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name,config/batch_size,config/num_CL,config/size_CL,config/kernel,config/num_HL,config/m_lambda,config/latent_dim,config/opt_lr,config/opt_wd,logdir
0,0.6759523809523811,0.6759523809523811,0.006516158182573361,0.6651241362302016,0.008443663049945111,0.6651241362302015,0.00844366304994515,0.5476190476190477,0.0,0.5345463265188894,0.0,0.5345463265188894,0.0,0.4976190476190476,0.0,0.4787446818310171,0.0,0.47874468183101704,0.0,36641309,36641309,1698861410,False,1,d1cb5463,2023-11-01_17-56-50,90.7070255279541,90.7070255279541,79076,1105bb7c0067,172.17.0.2,90.7070255279541,1,,64,2,17,4,2,2.679523534184429,34,5.9458851307503365e-05,2.973431291448939e-06,d1cb5463
1,0.6711904761904763,0.6711904761904763,0.007857142857142875,0.6494069385473616,0.007448633780895276,0.6494069385473616,0.007448633780895255,0.6238095238095238,0.0,0.6320166676489093,0.0,0.6320166676489094,0.0,0.5619047619047619,0.0,0.5009367162965419,0.0,0.5009367162965419,0.0,6467823,6467823,1698861370,False,1,76d769cc,2023-11-01_17-56-10,43.542359590530396,43.542359590530396,79181,1105bb7c0067,172.17.0.2,43.542359590530396,1,,128,4,7,3,2,1.9115167279308056,78,1.3923466852409155e-05,7.232185202029577e-06,76d769cc
2,0.5928571428571427,0.5928571428571427,0.008780518530755121,0.593915189988445,0.008919553234738897,0.593915189988445,0.008919553234738854,0.4666666666666667,0.0,0.4592593649594572,0.0,0.45925936495945713,0.0,0.27380952380952384,0.0,0.22601927479485337,0.0,0.22601927479485334,0.0,73527266,73527266,1698861738,True,1,423c7265,2023-11-01_18-02-18,368.04388785362244,368.04388785362244,79181,1105bb7c0067,172.17.0.2,368.04388785362244,1,,128,2,18,3,3,2.2120388889314317,32,2.086176550648438e-05,2.4644780015695877e-06,423c7265
3,0.6404761904761904,0.6233333333333333,0.016419942523396822,0.6034166468985732,0.01641923280963978,0.6034166468985733,0.016419232809639757,0.6404761904761904,0.0,0.6268453471923582,0.0,0.6268453471923581,0.0,0.5523809523809524,0.0,0.49377899203838144,0.0,0.49377899203838144,0.0,2253238,2253238,1698861490,True,1,46962d74,2023-11-01_17-58-10,80.35273385047913,80.35273385047913,79076,1105bb7c0067,172.17.0.2,80.35273385047913,1,,64,3,4,3,2,2.703976199998765,84,1.1284606347305726e-05,2.035869045269443e-06,46962d74
4,0.6645238095238096,0.6645238095238096,0.006602583154220035,0.6494149814235347,0.006937117754436124,0.6494149814235347,0.006937117754436151,0.611904761904762,0.0,0.6095511492570316,0.0,0.6095511492570316,0.0,0.5261904761904762,0.0,0.4762802368408285,0.0,0.47628023684082843,0.0,69903880,69903880,1698861532,True,1,7bdc62ab,2023-11-01_17-58-52,41.104207277297974,41.104207277297974,79076,1105bb7c0067,172.17.0.2,41.104207277297974,1,,128,4,15,3,4,0.5233191836104927,11,0.0003323943769848895,9.053226500517848e-06,7bdc62ab
5,0.545,0.545,0.009370794597216401,0.5575877604854209,0.009252175446986897,0.5575877604854209,0.00925217544698688,0.5190476190476191,0.0,0.5243436524187745,0.0,0.5243436524187745,0.0,0.2761904761904762,0.0,0.20281620261456249,0.0,0.20281620261456249,0.0,5934571,5934571,1698861790,True,1,28579212,2023-11-01_18-03-10,258.63125801086426,258.63125801086426,79076,1105bb7c0067,172.17.0.2,258.63125801086426,1,,128,3,5,2,3,1.3998549956337318,59,1.4076071741222423e-05,3.3436210283014803e-06,28579212
6,0.5604761904761905,0.5604761904761905,0.006917066212539951,0.5685459348256587,0.006686240110292629,0.5685459348256587,0.0066862401102925914,0.45714285714285713,0.0,0.4443510899621976,0.0,0.44435108996219763,0.0,0.37857142857142856,0.0,0.3056248351590582,0.0,0.30562483515905825,0.0,142807381,142807381,1698862407,True,1,bab9e58e,2023-11-01_18-13-27,669.2911598682404,669.2911598682404,79181,1105bb7c0067,172.17.0.2,669.2911598682404,1,,64,3,25,2,3,1.1221787495729245,53,2.0197219403949785e-05,4.952120790117707e-06,bab9e58e
7,0.4826190476190476,0.4826190476190476,0.008182304894018846,0.48420919535462137,0.00791820948098538,0.48420919535462137,0.0079182094809854,0.48095238095238096,0.0,0.4783163097281795,0.0,0.47831630972817957,0.0,0.4785714285714286,0.0,0.4497298861311625,0.0,0.4497298861311625,0.0,80499094,80499094,1698861839,True,1,3d8073b4,2023-11-01_18-03-59,48.97969198226929,48.97969198226929,79076,1105bb7c0067,172.17.0.2,48.97969198226929,1,,64,3,19,3,3,1.7915977338340519,3,0.0005483764074637162,6.576980410724623e-06,3d8073b4
8,0.4376190476190477,0.4376190476190477,0.006459361888690725,0.4504506096468823,0.006015380613673246,0.4504506096468823,0.006015380613673233,0.4261904761904762,0.0,0.43282851868988925,0.0,0.43282851868988925,0.0,0.37142857142857144,0.0,0.2789886335338405,0.0,0.27898863353384046,0.0,33413604,33413604,1698861996,True,1,1ba4c325,2023-11-01_18-06-36,156.53325748443604,156.53325748443604,79076,1105bb7c0067,172.17.0.2,156.53325748443604,1,,64,4,12,2,3,0.1486110587034556,90,6.498354078480477e-05,7.356070843346489e-06,1ba4c325
9,0.4976190476190476,0.47333333333333333,0.005084322977157763,0.4850473755640513,0.005131008759161875,0.4850473755640513,0.005131008759161861,0.4976190476190476,0.0,0.5067019620931411,0.0,0.5067019620931411,0.0,0.4166666666666667,0.0,0.3883311877155667,0.0,0.38833118771556674,0.0,57727160,57727160,1698862087,True,1,adc4c4e3,2023-11-01_18-08-07,90.90949749946594,90.90949749946594,79076,1105bb7c0067,172.17.0.2,90.90949749946594,1,,128,4,16,2,3,0.40458014519272756,2,3.169978805825339e-05,1.9714370842190446e-06,adc4c4e3
10,0.6595238095238095,0.6492857142857142,0.013215894367978981,0.6519035459423302,0.01322855461867002,0.6519035459423302,0.013228554618670065,0.6595238095238095,0.0,0.663986765477671,0.0,0.6639867654776711,0.0,0.5928571428571429,0.0,0.5587217018871115,0.0,0.5587217018871116,0.0,101379297,101379297,1698862152,True,1,2a8f6ad1,2023-11-01_18-09-12,64.75489592552185,64.75489592552185,79076,1105bb7c0067,172.17.0.2,64.75489592552185,1,,64,4,18,3,4,1.7187443975506944,51,1.3690736214227954e-05,1.0018374062315928e-06,2a8f6ad1
11,0.5921428571428571,0.5921428571428571,0.010756530474358574,0.6041893359498477,0.010918116255397061,0.6041893359498477,0.010918116255397079,0.5238095238095238,0.0,0.5234478599286508,0.0,0.5234478599286507,0.0,0.4523809523809524,0.0,0.3975443355660786,0.0,0.3975443355660786,0.0,37869593,37869593,1698862422,True,1,1721a156,2023-11-01_18-13-42,270.7783451080322,270.7783451080322,79076,1105bb7c0067,172.17.0.2,270.7783451080322,1,,64,3,13,3,3,1.972240050226978,18,0.0001238052668525377,8.08909800597968e-06,1721a156
12,0.5847619047619047,0.5847619047619047,0.009943149056105287,0.5729154946420378,0.010851524771258766,0.5729154946420378,0.010851524771258801,0.5452380952380952,0.0,0.5476036135604018,0.0,0.5476036135604018,0.0,0.5238095238095238,0.0,0.48240660305287225,0.0,0.48240660305287225,0.0,3698710,3698710,1698862444,True,1,9eb2c6b1,2023-11-01_18-14-04,36.325581312179565,36.325581312179565,79181,1105bb7c0067,172.17.0.2,36.325581312179565,1,,64,2,4,2,3,0.45566663398882,14,0.00015609254488499263,7.602320647767987e-06,9eb2c6b1
13,0.6526190476190477,0.6526190476190477,0.009431096343018265,0.6514066840433179,0.010504031162686136,0.6514066840433179,0.010504031162686146,0.5714285714285714,0.0,0.573098445108389,0.0,0.573098445108389,0.0,0.3904761904761905,0.0,0.3495136565929032,0.0,0.3495136565929032,0.0,81690435,81690435,1698862720,True,1,2d15516e,2023-11-01_18-18-40,297.4233703613281,297.4233703613281,79076,1105bb7c0067,172.17.0.2,297.4233703613281,1,,128,2,19,3,3,0.17872472581559828,20,1.4104102597698164e-05,5.653988959531589e-06,2d15516e
14,0.5638095238095238,0.5638095238095238,0.010743346831122377,0.5753296260997409,0.009949120451393862,0.5753296260997409,0.009949120451393862,0.5452380952380952,0.0,0.5479024078901771,0.0,0.5479024078901772,0.0,0.4261904761904762,0.0,0.38572008162599275,0.0,0.38572008162599275,0.0,114236592,114236592,1698862600,True,1,1db1ea37,2023-11-01_18-16-40,156.36149144172668,156.36149144172668,79181,1105bb7c0067,172.17.0.2,156.36149144172668,1,,128,3,19,3,4,0.3922742508215127,55,6.843526047568744e-05,2.2046130631032136e-06,1db1ea37
15,0.6602380952380953,0.6602380952380953,0.008182304894018819,0.6529827951909369,0.00939209964690882,0.6529827951909369,0.009392099646908795,0.6166666666666667,0.0,0.6160923958789358,0.0,0.6160923958789358,0.0,0.3595238095238095,0.0,0.2640928975039568,0.0,0.2640928975039568,0.0,56540885,56540885,1698862986,False,1,c9227cc6,2023-11-01_18-23-06,386.0823540687561,386.0823540687561,79181,1105bb7c0067,172.17.0.2,386.0823540687561,1,,64,4,21,2,2,1.6871776773196812,42,1.2234132507081367e-05,6.325208292503097e-06,c9227cc6
16,0.6414285714285715,0.6414285714285715,0.008597842897746582,0.6408030207309878,0.00791060313838903,0.6408030207309878,0.007910603138388995,0.6095238095238096,0.0,0.6136473808684973,0.0,0.6136473808684972,0.0,0.5166666666666667,0.0,0.47047033214855305,0.0,0.4704703321485531,0.0,22872501,22872501,1698862759,True,1,b35b203b,2023-11-01_18-19-19,38.988603591918945,38.988603591918945,79076,1105bb7c0067,172.17.0.2,38.988603591918945,1,,128,3,10,2,3,2.688128966900254,23,8.298653041244149e-05,9.23461168985623e-06,b35b203b
