,score,randomforest-100-accuracy (mean),randomforest-100-accuracy (std),randomforest-100-f1-score macro (mean),randomforest-100-f1-score macro (std),randomforest-100-f1-score weighted (mean),randomforest-100-f1-score weighted (std),KNN-5-accuracy (mean),KNN-5-accuracy (std),KNN-5-f1-score macro (mean),KNN-5-f1-score macro (std),KNN-5-f1-score weighted (mean),KNN-5-f1-score weighted (std),SVM-rbf-C1.0-accuracy (mean),SVM-rbf-C1.0-accuracy (std),SVM-rbf-C1.0-f1-score macro (mean),SVM-rbf-C1.0-f1-score macro (std),SVM-rbf-C1.0-f1-score weighted (mean),SVM-rbf-C1.0-f1-score weighted (std),num_params,num_trainable_params,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/batch_size,config/kernel,config/latent_dim,config/num_CL,config/num_HL,config/opt_lr,config/opt_wd,config/size_CL,logdir
0,0.5529411764705883,0.2,0.0,0.0666666666666666,0.0,0.0666666666666666,0.0,0.5529411764705883,0.0,0.5531924570316319,0.0,0.5531924570316318,0.0,0.2352941176470588,0.0,0.1490471502444494,0.0,0.1490471502444494,0.0,51115583,51115583,22.457778453826904,False,1,8524da18,2023-11-12_14-30-19,1699799419,22.457778453826904,141006,c2bc4fd3277a,172.17.0.4,22.457778453826904,1,64,2,9,3,3,0.00013648691793228003,5.2008604500721595e-06,15,"/home/darlinne.soto/ray_results/P10_convae_uci_p200/my_objective_function_8524da18_1_batch_size=64,kernel=2,latent_dim=9,num_CL=3,num_HL=3,opt_lr=0.0001,opt_wd=0.0000,size_CL=15_2023-11-12_14-29-43"
1,0.7823529411764706,0.7688235294117647,0.0129010071761537,0.7659000317293124,0.0130022380528192,0.7659000317293124,0.0130022380528192,0.7382352941176471,0.0,0.7326365593746273,0.0,0.7326365593746272,0.0,0.7823529411764706,0.0,0.7310462096108047,0.0,0.7310462096108047,0.0,49212332,49212332,163.66736364364624,False,1,d6e94443,2023-11-12_14-32-54,1699799574,163.66736364364624,145163,c2bc4fd3277a,172.17.0.4,163.66736364364624,1,128,3,606,2,2,0.0002055966474243174,7.621181079939101e-06,18,"/home/darlinne.soto/ray_results/P10_convae_uci_p200/my_objective_function_d6e94443_2_batch_size=128,kernel=3,latent_dim=606,num_CL=2,num_HL=2,opt_lr=0.0002,opt_wd=0.0000,size_CL=18_2023-11-12_14-29-56"
2,0.7323529411764705,0.731764705882353,0.0144567126205229,0.726199619175457,0.0148314099582794,0.726199619175457,0.0148314099582794,0.7323529411764705,0.0,0.723741510047564,0.0,0.723741510047564,0.0,0.4911764705882352,0.0,0.4467457122857784,0.0,0.4467457122857785,0.0,312385670,312385670,89.18183588981628,False,1,4cd996e5,2023-11-12_14-31-48,1699799508,89.18183588981628,141006,c2bc4fd3277a,172.17.0.4,89.18183588981628,1,64,3,333,3,4,1.926758331098397e-05,3.864828884022887e-06,31,"/home/darlinne.soto/ray_results/P10_convae_uci_p200/my_objective_function_4cd996e5_3_batch_size=64,kernel=3,latent_dim=333,num_CL=3,num_HL=4,opt_lr=0.0000,opt_wd=0.0000,size_CL=31_2023-11-12_14-30-10"
3,0.6941176470588235,0.6844117647058824,0.009759211778257,0.6815198928722985,0.0096704688983215,0.6815198928722985,0.0096704688983215,0.6558823529411765,0.0,0.6516465206463062,0.0,0.6516465206463062,0.0,0.6941176470588235,0.0,0.649828991013525,0.0,0.6498289910135249,0.0,223533624,223533624,243.251012802124,True,1,f0e684bc,2023-11-12_14-34-35,1699799675,243.251012802124,145418,c2bc4fd3277a,172.17.0.4,243.251012802124,1,64,2,284,3,4,0.00010457315605139979,2.228948345274661e-06,26,"/home/darlinne.soto/ray_results/P10_convae_uci_p200/my_objective_function_f0e684bc_4_batch_size=64,kernel=2,latent_dim=284,num_CL=3,num_HL=4,opt_lr=0.0001,opt_wd=0.0000,size_CL=26_2023-11-12_14-30-19"
4,0.6741176470588236,0.6741176470588236,0.0068093158251707,0.6405068538826154,0.0075729736576998,0.6405068538826154,0.0075729736576998,0.6058823529411764,0.0,0.5700955133728028,0.0,0.5700955133728028,0.0,0.6529411764705882,0.0,0.5817833669216788,0.0,0.5817833669216788,0.0,45519383,45519383,195.80981755256653,True,1,3ba661c6,2023-11-12_14-34-03,1699799643,195.80981755256653,145536,c2bc4fd3277a,172.17.0.4,195.80981755256653,1,128,3,546,2,4,0.0006224854933926515,7.54950046655596e-06,11,"/home/darlinne.soto/ray_results/P10_convae_uci_p200/my_objective_function_3ba661c6_5_batch_size=128,kernel=3,latent_dim=546,num_CL=2,num_HL=4,opt_lr=0.0006,opt_wd=0.0000,size_CL=11_2023-11-12_14-30-31"
5,0.6970588235294117,0.2,0.0,0.0666666666666666,0.0,0.0666666666666666,0.0,0.6970588235294117,0.0,0.6918519054193237,0.0,0.6918519054193236,0.0,0.2,0.0,0.1022556390977443,0.0,0.1022556390977443,0.0,16234772,16234772,82.8827600479126,False,1,dd5c193d,2023-11-12_14-32-24,1699799544,82.8827600479126,145661,c2bc4fd3277a,172.17.0.4,82.8827600479126,1,128,3,508,4,2,0.00022996765863779621,6.854523357376401e-06,10,"/home/darlinne.soto/ray_results/P10_convae_uci_p200/my_objective_function_dd5c193d_6_batch_size=128,kernel=3,latent_dim=508,num_CL=4,num_HL=2,opt_lr=0.0002,opt_wd=0.0000,size_CL=10_2023-11-12_14-30-47"
6,0.2,0.2,0.0,0.0666666666666666,0.0,0.0666666666666666,0.0,0.2,0.0,0.0666666666666666,0.0,0.0666666666666666,0.0,0.2,0.0,0.0666666666666666,0.0,0.0666666666666666,0.0,13529617,13529617,37.27412796020508,True,1,13a0e1a7,2023-11-12_14-32-26,1699799546,37.27412796020508,141006,c2bc4fd3277a,172.17.0.4,37.27412796020508,1,64,3,386,3,3,0.0005127967462512059,5.786222946483796e-06,7,"/home/darlinne.soto/ray_results/P10_convae_uci_p200/my_objective_function_13a0e1a7_7_batch_size=64,kernel=3,latent_dim=386,num_CL=3,num_HL=3,opt_lr=0.0005,opt_wd=0.0000,size_CL=7_2023-11-12_14-31-48"
7,0.6544117647058825,0.6544117647058825,0.0119289998768666,0.6243325839033742,0.0119597980805777,0.6243325839033741,0.0119597980805777,0.5647058823529412,0.0,0.5703369369940173,0.0,0.5703369369940174,0.0,0.3647058823529411,0.0,0.30951043857916,0.0,0.30951043857916,0.0,46993162,46993162,166.0925748348236,True,1,383de97c,2023-11-12_14-35-11,1699799711,166.0925748348236,145661,c2bc4fd3277a,172.17.0.4,166.0925748348236,1,64,3,302,4,3,6.296426359239845e-05,9.69267289278194e-06,14,"/home/darlinne.soto/ray_results/P10_convae_uci_p200/my_objective_function_383de97c_8_batch_size=64,kernel=3,latent_dim=302,num_CL=4,num_HL=3,opt_lr=0.0001,opt_wd=0.0000,size_CL=14_2023-11-12_14-32-24"
8,0.7382352941176471,0.72,0.0078700518589762,0.7156161540038689,0.0082225187894001,0.7156161540038689,0.0082225187894001,0.65,0.0,0.6448244668186673,0.0,0.6448244668186675,0.0,0.7382352941176471,0.0,0.683320375968268,0.0,0.6833203759682681,0.0,120237064,120237064,153.10424518585205,True,1,16073d88,2023-11-12_14-34-59,1699799699,153.10424518585205,141006,c2bc4fd3277a,172.17.0.4,153.10424518585205,1,64,3,117,3,3,0.0003018344925772121,9.610752944199608e-07,23,"/home/darlinne.soto/ray_results/P10_convae_uci_p200/my_objective_function_16073d88_9_batch_size=64,kernel=3,latent_dim=117,num_CL=3,num_HL=3,opt_lr=0.0003,opt_wd=0.0000,size_CL=23_2023-11-12_14-32-26"
9,0.7588235294117647,0.7247058823529413,0.0111764705882352,0.7172374998884911,0.0105911240468879,0.7172374998884911,0.0105911240468879,0.7588235294117647,0.0,0.7503980909115286,0.0,0.7503980909115286,0.0,0.5088235294117647,0.0,0.4768285957481937,0.0,0.4768285957481937,0.0,188677618,188677618,74.49313759803772,False,1,b357eba1,2023-11-12_14-34-08,1699799648,74.49313759803772,145163,c2bc4fd3277a,172.17.0.4,74.49313759803772,1,64,3,388,4,4,0.00034324094303656564,1.8282803622812728e-06,24,"/home/darlinne.soto/ray_results/P10_convae_uci_p200/my_objective_function_b357eba1_10_batch_size=64,kernel=3,latent_dim=388,num_CL=4,num_HL=4,opt_lr=0.0003,opt_wd=0.0000,size_CL=24_2023-11-12_14-32-54"
