,score,timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name,config/umap_ncomp,config/umap_spread,config/umap_mdist,config/umap_neigh,config/umap_epochs,logdir
482,-0.1,1695785665,True,1,73884d7b,2023-09-27_03-34-25,2.408710241317749,2.408710241317749,27621,516b0028877c,172.17.0.2,2.408710241317749,1,,69,0.7139657714609084,0.8975107877802359,197,590,73884d7b
483,0.4857142857142857,1695785765,True,1,54002ede,2023-09-27_03-36-05,100.12563395500183,100.12563395500183,27621,516b0028877c,172.17.0.2,100.12563395500183,1,,248,1.046503918827263,1.0338826662525609,38,151,54002ede
484,0.3880952380952381,1695785752,True,1,2de0fa84,2023-09-27_03-35-52,57.72527027130127,57.72527027130127,27039,516b0028877c,172.17.0.2,57.72527027130127,1,,26,1.249578764451197,0.6011206162648224,56,166,2de0fa84
485,0.6285714285714286,1695785795,False,1,bf0f4040,2023-09-27_03-36-35,95.30286645889282,95.30286645889282,27910,516b0028877c,172.17.0.2,95.30286645889282,1,,279,1.7199530133930603,1.2178488087963653,5,177,bf0f4040
486,0.3738095238095238,1695785803,True,1,e8ec65c5,2023-09-27_03-36-43,93.03865575790405,93.03865575790405,25636,516b0028877c,172.17.0.2,93.03865575790405,1,,167,1.3294149464535865,0.7567880495789577,78,289,e8ec65c5
487,0.5483333333333333,1695785817,False,1,2fb39a71,2023-09-27_03-36-57,65.47714257240295,65.47714257240295,27039,516b0028877c,172.17.0.2,65.47714257240295,1,,100,1.806960427272629,1.357160712444241,2,247,2fb39a71
488,0.44761904761904764,1695785858,True,1,7ae69523,2023-09-27_03-37-38,92.9079818725586,92.9079818725586,27621,516b0028877c,172.17.0.2,92.9079818725586,1,,146,1.5206610078614817,1.0697385602159761,31,423,7ae69523
489,0.46190476190476193,1695785918,True,1,914f51fb,2023-09-27_03-38-38,136.92839241027832,136.92839241027832,26892,516b0028877c,172.17.0.2,136.92839241027832,1,,326,1.6742064310108713,0.8150789882776727,24,407,914f51fb
490,0.5928571428571429,1695785839,False,1,0b20d96f,2023-09-27_03-37-19,44.80781388282776,44.80781388282776,27910,516b0028877c,172.17.0.2,44.80781388282776,1,,43,1.5691934220225794,0.5375666257671845,11,209,0b20d96f
491,-0.1,1695785805,True,1,bad6e629,2023-09-27_03-36-45,2.2506675720214844,2.2506675720214844,25636,516b0028877c,172.17.0.2,2.2506675720214844,1,,80,1.1044753977309227,1.1531424941524213,192,474,bad6e629
