iteration,trial_id,score,config
232,f81289cc,-0.1,"{'batch_size': 64, 'num_HL': 7, 'down_HL': 18, 'size_HL': 57, 'latent_dim': 69, 'opt_lr': 1.978018167248826e-05, 'opt_wd': 7.244773241009073e-06}"
264,ab878f5f,-0.1,"{'batch_size': 32, 'num_HL': 8, 'down_HL': 13, 'size_HL': 166, 'latent_dim': 22, 'opt_lr': 6.545296946164204e-05, 'opt_wd': 7.2351796876663925e-06}"
411,0cc4c374,-0.1,"{'batch_size': 256, 'num_HL': 3, 'down_HL': 8, 'size_HL': 94, 'latent_dim': 19, 'opt_lr': 6.421586813047705e-05, 'opt_wd': 4.485898940679964e-06}"
433,d15e29af,-0.1,"{'batch_size': 256, 'num_HL': 3, 'down_HL': 6, 'size_HL': 155, 'latent_dim': 21, 'opt_lr': 0.0008909621618450742, 'opt_wd': 2.979680174245465e-06}"
455,76773667,-0.1,"{'batch_size': 32, 'num_HL': 6, 'down_HL': 10, 'size_HL': 119, 'latent_dim': 75, 'opt_lr': 3.436782445653441e-05, 'opt_wd': 4.832306670777557e-06}"
480,ae9bd131,-0.1,"{'batch_size': 128, 'num_HL': 5, 'down_HL': 8, 'size_HL': 319, 'latent_dim': 46, 'opt_lr': 3.1168220381872253e-05, 'opt_wd': 8.25390838697467e-06}"
505,26a97e66,-0.1,"{'batch_size': 128, 'num_HL': 8, 'down_HL': 10, 'size_HL': 34, 'latent_dim': 17, 'opt_lr': 0.0009769365767905258, 'opt_wd': 5.7922323517642875e-06}"
530,247e7aa7,-0.1,"{'batch_size': 32, 'num_HL': 3, 'down_HL': 13, 'size_HL': 44, 'latent_dim': 79, 'opt_lr': 0.000600653820047678, 'opt_wd': 8.233531798584885e-06}"
552,e35e9a42,-0.1,"{'batch_size': 128, 'num_HL': 4, 'down_HL': 9, 'size_HL': 388, 'latent_dim': 52, 'opt_lr': 0.00023337234759925252, 'opt_wd': 4.367873703403393e-06}"
577,9cd8fba7,-0.1,"{'batch_size': 64, 'num_HL': 8, 'down_HL': 18, 'size_HL': 100, 'latent_dim': 2, 'opt_lr': 0.00010841822644349809, 'opt_wd': 7.988727845240355e-06}"
