,score,randomforest-100-accuracy (mean),randomforest-100-accuracy (std),randomforest-100-f1-score macro (mean),randomforest-100-f1-score macro (std),randomforest-100-f1-score weighted (mean),randomforest-100-f1-score weighted (std),KNN-5-accuracy (mean),KNN-5-accuracy (std),KNN-5-f1-score macro (mean),KNN-5-f1-score macro (std),KNN-5-f1-score weighted (mean),KNN-5-f1-score weighted (std),SVM-rbf-C1.0-accuracy (mean),SVM-rbf-C1.0-accuracy (std),SVM-rbf-C1.0-f1-score macro (mean),SVM-rbf-C1.0-f1-score macro (std),SVM-rbf-C1.0-f1-score weighted (mean),SVM-rbf-C1.0-f1-score weighted (std),num_params,num_trainable_params,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/batch_size,config/kernel,config/latent_dim,config/m_lambda,config/num_CL,config/num_HL,config/opt_lr,config/opt_wd,config/size_CL,logdir
0,0.7555882352941177,0.7555882352941177,0.0100560711748698,0.7541740211328448,0.0101018830680779,0.7541740211328448,0.0101018830680779,0.6647058823529411,0.0,0.6589966076584194,0.0,0.6589966076584194,0.0,0.7323529411764705,0.0,0.7309668126982831,0.0,0.7309668126982831,0.0,22983739,22983739,288.3846604824066,False,1,1b68fa05,2023-11-12_00-07-58,1699747678,288.3846604824066,117333,c2bc4fd3277a,172.17.0.4,288.3846604824066,1,64,3,79,2.659396819713887,3,3,6.786529156299359e-05,5.7587186189679545e-06,10,"/home/darlinne.soto/ray_results/P10_convtae_uci_p25/my_objective_function_1b68fa05_1_batch_size=64,kernel=3,latent_dim=79,m_lambda=2.6594,num_CL=3,num_HL=3,opt_lr=0.0001,opt_wd=0.000_2023-11-12_00-02-57"
1,0.6870588235294118,0.6870588235294118,0.0066029248001892,0.6796601266617465,0.0068697611102745,0.6796601266617464,0.0068697611102746,0.6647058823529411,0.0,0.6600098217373906,0.0,0.6600098217373906,0.0,0.6617647058823529,0.0,0.5974661482879673,0.0,0.5974661482879673,0.0,45756871,45756871,30.81064796447754,False,1,de1c26f8,2023-11-12_00-03-54,1699747434,30.81064796447754,121677,c2bc4fd3277a,172.17.0.4,30.81064796447754,1,128,3,49,0.32054240894538544,3,4,1.942164820016727e-05,1.1596318970103836e-06,12,"/home/darlinne.soto/ray_results/P10_convtae_uci_p25/my_objective_function_de1c26f8_2_batch_size=128,kernel=3,latent_dim=49,m_lambda=0.3205,num_CL=3,num_HL=4,opt_lr=0.0000,opt_wd=0.00_2023-11-12_00-03-10"
2,0.7658823529411765,0.7658823529411765,0.0138078759933005,0.7641875340210621,0.0140239760425186,0.7641875340210621,0.0140239760425186,0.7088235294117647,0.0,0.7008302141261982,0.0,0.7008302141261983,0.0,0.7235294117647059,0.0,0.6641131960334917,0.0,0.6641131960334917,0.0,19035558,19035558,46.129963874816895,False,1,f2c1296d,2023-11-12_00-04-19,1699747459,46.129963874816895,121889,c2bc4fd3277a,172.17.0.4,46.129963874816895,1,64,2,84,1.5953410376864405,3,3,2.1657373774006276e-05,5.985547819412471e-06,9,"/home/darlinne.soto/ray_results/P10_convtae_uci_p25/my_objective_function_f2c1296d_3_batch_size=64,kernel=2,latent_dim=84,m_lambda=1.5953,num_CL=3,num_HL=3,opt_lr=0.0000,opt_wd=0.000_2023-11-12_00-03-23"
3,0.6764705882352942,0.6458823529411765,0.0064705882352941,0.6384594285306686,0.0060968603644737,0.6384594285306686,0.0060968603644738,0.638235294117647,0.0,0.6277771716615648,0.0,0.6277771716615648,0.0,0.6764705882352942,0.0,0.6238270307852789,0.0,0.6238270307852789,0.0,114944759,114944759,160.5077097415924,True,1,d632a435,2023-11-12_00-06-26,1699747586,160.5077097415924,122166,c2bc4fd3277a,172.17.0.4,160.5077097415924,1,64,3,26,0.18025397639733565,2,4,8.065870640336248e-05,1.4719380723016251e-06,19,"/home/darlinne.soto/ray_results/P10_convtae_uci_p25/my_objective_function_d632a435_4_batch_size=64,kernel=3,latent_dim=26,m_lambda=0.1803,num_CL=2,num_HL=4,opt_lr=0.0001,opt_wd=0.000_2023-11-12_00-03-33"
4,0.6505882352941177,0.6505882352941177,0.0109101394064655,0.6420650937994485,0.0109135524744954,0.6420650937994485,0.0109135524744954,0.5882352941176471,0.0,0.5834432371786946,0.0,0.5834432371786946,0.0,0.6058823529411764,0.0,0.5330686880379438,0.0,0.533068688037944,0.0,17908442,17908442,31.80715823173523,True,1,eeb25426,2023-11-12_00-04-26,1699747466,31.80715823173523,121677,c2bc4fd3277a,172.17.0.4,31.80715823173523,1,128,4,20,1.962820529039878,3,3,0.0008969280748784088,2.484227363933662e-06,9,"/home/darlinne.soto/ray_results/P10_convtae_uci_p25/my_objective_function_eeb25426_5_batch_size=128,kernel=4,latent_dim=20,m_lambda=1.9628,num_CL=3,num_HL=3,opt_lr=0.0009,opt_wd=0.00_2023-11-12_00-03-46"
5,0.7605882352941176,0.7605882352941176,0.0112536038057111,0.7584175115566059,0.011158905500985,0.7584175115566058,0.0111589055009849,0.5852941176470589,0.0,0.5737253132832081,0.0,0.5737253132832081,0.0,0.6147058823529412,0.0,0.5619391392634572,0.0,0.5619391392634571,0.0,38598435,38598435,459.6185686588288,False,1,4b433490,2023-11-12_00-11-46,1699747906,459.6185686588288,122425,c2bc4fd3277a,172.17.0.4,459.6185686588288,1,64,4,82,0.349933666342913,2,3,5.4492970006300413e-05,9.923484257025103e-06,13,"/home/darlinne.soto/ray_results/P10_convtae_uci_p25/my_objective_function_4b433490_6_batch_size=64,kernel=4,latent_dim=82,m_lambda=0.3499,num_CL=2,num_HL=3,opt_lr=0.0001,opt_wd=0.000_2023-11-12_00-03-54"
6,0.7329411764705883,0.7329411764705883,0.0136566903132281,0.7289418162265747,0.0137149296571928,0.7289418162265747,0.0137149296571928,0.6794117647058824,0.0,0.6757227180277796,0.0,0.6757227180277796,0.0,0.711764705882353,0.0,0.6551589005436564,0.0,0.6551589005436564,0.0,62845528,62845528,198.07254815101624,False,1,798c90b5,2023-11-12_00-07-38,1699747658,198.07254815101624,121889,c2bc4fd3277a,172.17.0.4,198.07254815101624,1,128,3,48,2.4480937155062166,2,4,0.00036818266108344476,9.755226518978368e-06,14,"/home/darlinne.soto/ray_results/P10_convtae_uci_p25/my_objective_function_798c90b5_7_batch_size=128,kernel=3,latent_dim=48,m_lambda=2.4481,num_CL=2,num_HL=4,opt_lr=0.0004,opt_wd=0.00_2023-11-12_00-04-20"
7,0.7202941176470589,0.7202941176470589,0.0103944688512189,0.7126321553354915,0.0111531848469063,0.7126321553354915,0.0111531848469063,0.7176470588235294,0.0,0.7115891136648204,0.0,0.7115891136648204,0.0,0.7,0.0,0.6445068753034695,0.0,0.6445068753034695,0.0,230174867,230174867,203.0332298278809,True,1,c0b442ff,2023-11-12_00-07-49,1699747669,203.0332298278809,121677,c2bc4fd3277a,172.17.0.4,203.0332298278809,1,128,3,60,2.9438766667490923,3,4,0.0008018060775909788,4.766524680091509e-06,27,"/home/darlinne.soto/ray_results/P10_convtae_uci_p25/my_objective_function_c0b442ff_8_batch_size=128,kernel=3,latent_dim=60,m_lambda=2.9439,num_CL=3,num_HL=4,opt_lr=0.0008,opt_wd=0.00_2023-11-12_00-04-26"
8,0.7570588235294118,0.7570588235294118,0.0095032320125902,0.7539575201160151,0.0096458385030563,0.7539575201160151,0.0096458385030563,0.5941176470588235,0.0,0.585851924327417,0.0,0.585851924327417,0.0,0.6088235294117647,0.0,0.5646658074135553,0.0,0.5646658074135554,0.0,79226676,79226676,221.96805930137637,False,1,f10745fc,2023-11-12_00-10-08,1699747808,221.96805930137637,122166,c2bc4fd3277a,172.17.0.4,221.96805930137637,1,128,3,49,0.758812174943673,3,2,5.994405231570441e-05,3.627498409082417e-06,25,"/home/darlinne.soto/ray_results/P10_convtae_uci_p25/my_objective_function_f10745fc_9_batch_size=128,kernel=3,latent_dim=49,m_lambda=0.7588,num_CL=3,num_HL=2,opt_lr=0.0001,opt_wd=0.00_2023-11-12_00-06-26"
9,0.6582352941176471,0.6582352941176471,0.0112228141343169,0.6555342968021526,0.0117467455560097,0.6555342968021527,0.0117467455560096,0.6058823529411764,0.0,0.6096489691327502,0.0,0.6096489691327504,0.0,0.5764705882352941,0.0,0.5459941735275736,0.0,0.5459941735275736,0.0,28166880,28166880,37.56285572052002,True,1,d5097048,2023-11-12_00-08-15,1699747695,37.56285572052002,121889,c2bc4fd3277a,172.17.0.4,37.56285572052002,1,128,2,76,2.109720346893208,3,3,0.00026857000609473196,5.591231156399079e-06,11,"/home/darlinne.soto/ray_results/P10_convtae_uci_p25/my_objective_function_d5097048_10_batch_size=128,kernel=2,latent_dim=76,m_lambda=2.1097,num_CL=3,num_HL=3,opt_lr=0.0003,opt_wd=0.0_2023-11-12_00-07-38"
