,score,randomforest-100-accuracy (mean),randomforest-100-accuracy (std),randomforest-100-f1-score macro (mean),randomforest-100-f1-score macro (std),randomforest-100-f1-score weighted (mean),randomforest-100-f1-score weighted (std),KNN-5-accuracy (mean),KNN-5-accuracy (std),KNN-5-f1-score macro (mean),KNN-5-f1-score macro (std),KNN-5-f1-score weighted (mean),KNN-5-f1-score weighted (std),SVM-rbf-C1.0-accuracy (mean),SVM-rbf-C1.0-accuracy (std),SVM-rbf-C1.0-f1-score macro (mean),SVM-rbf-C1.0-f1-score macro (std),SVM-rbf-C1.0-f1-score weighted (mean),SVM-rbf-C1.0-f1-score weighted (std),num_params,num_trainable_params,timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name,config/num_HL,config/latent_dim,config/opt_lr,config/opt_wd,logdir
0,0.4711267605633803,0.4711267605633803,0.007573833711221444,0.4815748917358887,0.0070763622094761865,0.4815748917358887,0.0070763622094761865,0.4507042253521127,0.0,0.4563696507473907,0.0,0.4563696507473907,0.0,0.4154929577464789,0.0,0.34689550358024873,0.0,0.3468955035802487,0.0,561148,561148,1697745649,False,1,e7f15d80,2023-10-19_20-00-49,61.3206684589386,61.3206684589386,507325,ff5996df3739,172.17.0.2,61.3206684589386,1,,6,33,3.63273306362341e-05,5.9942454534068525e-06,e7f15d80
1,0.592018779342723,0.592018779342723,0.01158588045000286,0.594000470909058,0.011739653854701415,0.594000470909058,0.011739653854701389,0.4014084507042254,0.0,0.35919200870402634,0.0,0.3591920087040263,0.0,0.47417840375586856,0.0,0.455994920331056,0.0,0.45599492033105593,0.0,139129,139129,1697745765,False,1,055ea747,2023-10-19_20-02-45,116.62984943389893,116.62984943389893,507325,ff5996df3739,172.17.0.2,116.62984943389893,1,,2,12,7.494384150751481e-05,8.346404357964002e-06,055ea747
2,0.4671361502347418,0.4413145539906103,0.009211932802980551,0.4496648716799981,0.009458930420130972,0.4496648716799981,0.00945893042013098,0.4671361502347418,0.0,0.4664603809171007,0.0,0.46646038091710074,0.0,0.38967136150234744,0.0,0.32334040881789766,0.0,0.32334040881789766,0.0,645330,645330,1697745841,True,1,9baad763,2023-10-19_20-04-01,75.7711923122406,75.7711923122406,507325,ff5996df3739,172.17.0.2,75.7711923122406,1,,7,27,0.00013550475609703396,6.243296235711399e-06,9baad763
3,0.41784037558685444,0.3964788732394366,0.01212731582449718,0.4119525741007329,0.011939245992883422,0.41195257410073277,0.011939245992883454,0.41784037558685444,0.0,0.42798443659630675,0.0,0.4279844365963068,0.0,0.3873239436619718,0.0,0.3256775357442632,0.0,0.32567753574426317,0.0,737544,737544,1697745883,True,1,57990bd6,2023-10-19_20-04-43,42.13926982879639,42.13926982879639,507325,ff5996df3739,172.17.0.2,42.13926982879639,1,,7,69,0.00010650694142702715,8.416917256797619e-07,57990bd6
4,0.5288732394366198,0.5288732394366198,0.009681497947089793,0.5384968928108232,0.009020405854462406,0.5384968928108231,0.009020405854462373,0.48826291079812206,0.0,0.48559931543299917,0.0,0.4855993154329992,0.0,0.39906103286384975,0.0,0.33030513876821715,0.0,0.33030513876821715,0.0,437881,437881,1697746138,False,1,511d86ed,2023-10-19_20-08-58,254.78240585327148,254.78240585327148,507325,ff5996df3739,172.17.0.2,254.78240585327148,1,,5,16,1.9074769609876418e-05,5.1498699556053965e-06,511d86ed
5,0.45,0.45,0.004460093896713613,0.45969300658356627,0.004355745449463651,0.4596930065835664,0.004355745449463628,0.42018779342723006,0.0,0.4289362538245561,0.0,0.4289362538245561,0.0,0.43427230046948356,0.0,0.36729055601719973,0.0,0.3672905560171998,0.0,614444,614444,1697746217,True,1,7f2a6474,2023-10-19_20-10-17,78.90357112884521,78.90357112884521,507325,ff5996df3739,172.17.0.2,78.90357112884521,1,,7,11,0.00013159293136080771,6.189151694376479e-06,7f2a6474
6,0.4842723004694836,0.4842723004694836,0.009033747138447831,0.49679023496427205,0.008976362287484845,0.49679023496427205,0.008976362287484855,0.4624413145539906,0.0,0.47285164814152325,0.0,0.4728516481415233,0.0,0.4460093896713615,0.0,0.38164806734561596,0.0,0.381648067345616,0.0,455723,455723,1697746272,True,1,18668d16,2023-10-19_20-11-12,55.131327390670776,55.131327390670776,507325,ff5996df3739,172.17.0.2,55.131327390670776,1,,5,28,0.0001300087419340972,2.706865602402312e-06,18668d16
